geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00056968,85.7,14.3
E00056969,88.2,11.8
E00056970,84.5,15.5
E00056971,88.6,11.4
E00056974,95.6,4.4
E00056975,95.4,4.6
E00056976,97.6,2.4
E00056978,94.5,5.5
E00057360,87,13
E00057371,84.6,15.4
E00058234,89.2,10.8
E00058235,87.2,12.8
E00058236,82.9,17.1
E00058237,83.9,16.1
E00058238,80.1,19.9
E00058239,74.8,25.2
E00058240,89.7,10.3
E00058241,77.5,22.5
E00058242,80.4,19.6
E00058244,79.5,20.5
E00058246,89,11
E00058247,74.5,25.5
E00058248,87.1,12.9
E00058249,89,11
E00058251,82.8,17.2
E00058252,77.1,22.9
E00058266,90.6,9.4
E00058267,84.1,15.9
E00058268,85.6,14.4
E00058269,85.9,14.1
E00058270,88.9,11.1
E00058271,79.1,20.9
E00058272,93.8,6.2
E00058273,89.1,10.9
E00058274,82.4,17.6
E00058275,87,13
E00058276,74.3,25.7
E00058277,88.5,11.5
E00058278,73.6,26.4
E00058279,81.3,18.7
E00058280,77.7,22.3
E00058281,78.1,21.9
E00058282,84.4,15.6
E00058283,78.2,21.8
E00058284,79.5,20.5
E00058285,71.9,28.1
E00058286,81.5,18.5
E00058287,84.2,15.8
E00058288,80.3,19.7
E00058289,86.7,13.3
E00058290,74.1,25.9
E00058292,71.8,28.2
E00058293,76.9,23.1
E00058294,96.2,3.8
E00058295,93.2,6.8
E00058296,80.4,19.6
E00058297,81.3,18.7
E00058298,83.3,16.7
E00058299,72.9,27.1
E00058300,77.5,22.5
E00058301,87.2,12.8
E00058302,84.5,15.5
E00058303,71.7,28.3
E00058734,79.9,20.1
E00058735,87.5,12.5
E00058736,87.4,12.6
E00058738,95.8,4.2
E00058739,97.2,2.8
E00058740,93.2,6.8
E00058961,94.6,5.4
E00058962,92.9,7.1
E00058963,93.1,6.9
E00058964,91.4,8.6
E00058965,97.6,2.4
E00058966,96.3,3.7
E00058967,93.1,6.9
E00058994,95.8,4.2
E00058995,93.2,6.8
E00058996,98.1,1.9
E00058997,98,2
E00058998,96.2,3.8
E00058999,95.1,4.9
E00059000,96,4
E00059001,98.2,1.8
E00059002,96.7,3.3
E00059003,93.6,6.4
E00059004,97.5,2.5
E00059005,95.1,4.9
E00059006,93.8,6.2
E00059007,93.9,6.1
E00059037,98.3,1.7
E00059039,98.3,1.7
E00141070,93.8,6.2
E00141186,96.5,3.5
E00141187,95.1,4.9
E00141188,89.9,10.1
E00141189,90.2,9.8
E00141190,97.3,2.7
E00141191,93.3,6.7
E00141192,98.3,1.7
E00141193,96.5,3.5
E00141194,97.1,2.9
E00141196,92.5,7.5
E00141244,94.2,5.8
