geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00056968,94.8,0.2,5,0
E00056969,92.6,0.8,6.6,0
E00056970,96.4,0,3.1,0.6
E00056971,93.8,0.4,4.8,0.9
E00056974,90.8,0.3,8.3,0.6
E00056975,91.8,0.3,7.9,0
E00056976,93.8,0,5.9,0.2
E00056978,90.3,0.3,9,0.3
E00057360,95.1,0.3,4.6,0
E00057371,95.4,0,4.6,0
E00058234,97.4,0,2.1,0.6
E00058235,86.3,0,13.3,0.4
E00058236,88.8,0.7,9.5,1
E00058237,92.2,0.6,4.9,2.3
E00058238,92,0.7,5.5,1.8
E00058239,88.7,0,11.3,0
E00058240,92.9,0.3,6.1,0.6
E00058241,88.9,2.1,7.3,1.7
E00058242,94.7,0,3.7,1.6
E00058244,93.1,0.7,4.9,1.4
E00058246,96,0,4,0
E00058247,87.9,0.9,11.2,0
E00058248,91.6,2.5,6,0
E00058249,96.6,0.4,2.3,0.8
E00058251,90.9,0,9.1,0
E00058252,91.6,0,8.4,0
E00058266,94.3,0,5.7,0
E00058267,95.6,0.7,3.1,0.7
E00058268,95.9,0.3,3.1,0.7
E00058269,96.6,0.6,2.8,0
E00058270,92.3,0,7.1,0.5
E00058271,89.7,0,9.4,0.9
E00058272,95.6,0.6,3.8,0
E00058273,93.5,0,6,0.5
E00058274,96.4,0,3,0.7
E00058275,92.2,0.9,6.5,0.3
E00058276,84.6,0,14.2,1.2
E00058277,89.6,0,9.3,1.1
E00058278,89.7,0,9.2,1.1
E00058279,91.3,0,7.3,1.3
E00058280,92.6,0,6.6,0.8
E00058281,87,0,8.4,4.7
E00058282,93.5,0.3,5.5,0.7
E00058283,92.3,0.6,6.8,0.3
E00058284,84.8,0.3,11.4,3.5
E00058285,77.2,0,17.2,5.5
E00058286,79.8,2.2,17.4,0.6
E00058287,89.8,0,8.9,1.2
E00058288,93.7,0.6,5.1,0.6
E00058289,93,0,7,0
E00058290,92,0,7.7,0.3
E00058292,91.7,0,7.9,0.3
E00058293,92.2,0,7.5,0.3
E00058294,92,0,7.6,0.4
E00058295,90.2,0,9.1,0.7
E00058296,93,0.8,4.7,1.4
E00058297,93.7,1.2,5.1,0
E00058298,89.3,0,8.2,2.4
E00058299,91.4,0.9,7.7,0
E00058300,93.5,0,6.2,0.3
E00058301,92.9,0,7.1,0
E00058302,91,0.3,8.7,0
E00058303,91.8,0,8.2,0
E00058734,89.4,1,7.3,2.3
E00058735,91.1,0.4,8.2,0.4
E00058736,93.8,0.3,4.5,1.4
E00058738,92,0.3,7.7,0
E00058739,88.8,0.4,10.4,0.4
E00058740,93.4,0,6.2,0.3
E00058961,94.6,0,5.4,0
E00058962,93.6,0.3,6.1,0
E00058963,87.9,0.8,11,0.3
E00058964,92.1,0.3,7.1,0.5
E00058965,95.3,0,4.7,0
E00058966,93.5,0.3,6.2,0
E00058967,90.6,0,9.1,0.2
E00058994,90.2,0.5,8.8,0.5
E00058995,92.6,0.6,6.5,0.3
E00058996,89.1,0.8,7.8,2.2
E00058997,93.7,1,5.3,0
E00058998,90.2,0.3,9.2,0.3
E00058999,85.1,1.4,12.6,0.9
E00059000,94,0,5.2,0.8
E00059001,89.4,1.4,8.8,0.4
E00059002,93.3,0.3,6.1,0.3
E00059003,89.2,0,10.3,0.4
E00059004,92.7,0.4,6.6,0.4
E00059005,96.5,0,3,0.5
E00059006,88.4,0.4,9,2.2
E00059007,91.6,0.9,7.1,0.4
E00059037,96.6,0,3.4,0
E00059039,93.5,0,6.5,0
E00141070,91.6,0,7.7,0.7
E00141186,93.5,0.5,6,0
E00141187,92.7,0.4,6.4,0.4
E00141188,84.3,0,15.7,0
E00141189,94.2,0,4.9,0.9
E00141190,93,0,5.4,1.6
E00141191,85.6,0,13.2,1.1
E00141192,86.3,0.7,12.3,0.7
E00141193,87.5,0,12.5,0
E00141194,91.9,0,6.9,1.2
E00141196,91.9,0,7.6,0.5
E00141244,94.1,0,5.7,0.2
