areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00092132,12.3,27.9,48.7,11
E00092133,3.1,28.9,61.7,6.3
E00092134,6.9,27.6,51.7,13.8
E00092135,4.1,26.5,58.2,11.2
E00112065,15.2,20.1,50.6,14
E00112067,24.6,28.5,30.2,16.8
E00112069,22.4,22.4,45.1,10.1
E00112076,20,26.7,33.3,20
E00112078,22,24.3,38.8,15
E00112079,17.1,22.4,43.3,17.1
E00112083,10.8,19.7,47.4,22.1
E00112085,28.1,21.1,28.6,22.2
E00112087,13,27.8,43.2,16
E00112089,17.5,30.2,31,21.4
E00112090,10.6,19.7,59.2,10.6
E00112091,15.5,19,54.6,10.9
E00112092,11.9,23.8,49.2,15
E00112093,18.4,13.3,45.9,22.4
E00112094,15.6,24.4,45.6,14.4
E00112095,24.5,29.6,32.2,13.7
E00112097,23.8,29.6,35,11.7
E00112098,24.5,25,30.9,19.7
E00112099,22,22.7,40.3,15
E00112100,16.6,24.7,39.8,18.9
E00112101,32.1,22.6,26.1,19.2
E00112102,15.2,17.1,56.2,11.5
E00112103,24,20.8,44,11.2
E00112104,13.5,25.7,48,12.8
E00112105,11.4,28,44.6,16
E00112130,4.2,23.7,50,22
E00112146,7.7,26.2,55.7,10.4
E00112147,9.6,23.7,56.3,10.4
E00112148,31.2,17.4,34.1,17.4
E00112149,13.4,20.7,59.2,6.7
E00112150,12.5,20.1,59.8,7.6
E00112151,23.4,29.3,32.9,14.4
E00112152,13.9,21.9,52.2,11.9
E00112153,18.7,24.7,48,8.7
E00112154,20.6,33,35.1,11.3
E00112155,17.9,30.5,36.4,15.2
E00112156,14.1,22.2,54.1,9.6
E00112158,16.4,29.9,38.1,15.7
E00112159,12.6,19.4,53.1,14.9
E00112160,12.6,19,50.2,18.2
E00112161,17.9,28.4,46.9,6.8
E00112162,36,20.7,25,18.3
E00112163,23.3,25.9,38.1,12.7
E00112164,23.4,24.3,44.1,8.1
E00112165,25.9,25.9,37.6,10.6
E00112166,31.7,19.7,38.7,9.9
E00112167,18.1,21.9,52.1,7.9
E00112168,14,18,57.3,10.7
E00112169,19.9,22.4,49.1,8.7
E00112170,15.6,19,62,3.4
E00112171,26.7,29.1,26.7,17.4
E00112172,41.9,21.6,16.9,19.6
E00112173,8.3,29.9,56.7,5.1
E00112174,13.2,25,52.6,9.2
E00112175,17.7,22,43.9,16.5
E00112176,25,20.7,48.6,5.7
E00112177,29.1,30.9,27.3,12.7
E00112178,28.8,21.5,28.8,20.9
E00112179,22.8,24.8,40.7,11.7
E00112181,25.9,22.7,31.5,19.9
E00112182,31.2,23.4,32.6,12.8
E00112183,20.9,28.4,32.4,18.2
E00112184,14.3,25.4,46,14.3
E00112185,23,23,37.4,16.5
E00112186,32.4,22.5,32.4,12.7
E00112187,13.2,28.5,45.8,12.5
E00112188,22.2,25,38.9,13.9
E00112189,29,17.2,33.8,20
E00112190,22.4,24.5,36.7,16.3
E00112192,23.4,31.3,27.3,18
E00112193,25.8,26.6,29.7,18
E00112194,25.5,25.9,36.1,12.5
E00112195,25.3,24.2,40.5,10
E00112196,26.8,27.4,31,14.9
E00112197,17.7,25.6,46.3,10.4
E00112198,21.8,21.1,42.9,14.3
E00112199,27.1,17.8,45.8,9.3
E00112200,12.1,30.3,40.9,16.7
E00112202,29.9,24.8,24.1,21.2
E00112203,27.6,29.3,23.8,19.3
E00112204,28.4,22.2,29.4,20.1
E00112205,32.9,27.2,23.4,16.5
E00112206,28.7,20.5,38.5,12.3
E00112207,14.8,31.5,46.3,7.4
E00112209,30.4,21.9,35.4,12.2
E00112210,23.9,22.4,41,12.7
E00112211,18.3,18.8,50.5,12.4
E00112212,20.4,25.7,42.3,11.6
E00112213,10.4,31.3,40,18.3
E00112214,17.2,25.4,39.1,18.3
E00112215,19.4,17.1,48.2,15.3
E00112216,21,27.3,39.8,11.9
E00112217,14.2,24.8,53.2,7.8
E00112218,26.7,20.4,41.3,11.7
E00112219,23.3,17.8,42.5,16.4
E00112220,31,24.6,28.2,16.2
E00112221,30.7,24.1,27,18.2
E00112222,21.9,18.6,44.1,15.3
E00112223,24.1,36.9,19.9,19.1
E00112224,20.5,22,40.9,16.5
E00112225,22.1,19.1,45.1,13.7
E00112226,17.5,25.1,40.6,16.7
E00112227,18.7,14,54,13.3
E00112228,15.6,21.4,41.2,21.8
E00112229,37.2,20.7,17,25
E00112235,7.6,29.9,43.8,18.8
E00112236,15.2,19.6,46.6,18.6
E00112237,8.1,20.3,58.7,12.8
E00112238,25.4,28.6,33.3,12.7
E00112239,14.4,20.7,47.3,17.6
E00112241,19,30.6,33.3,17
E00112243,17.2,29,29,24.7
E00112244,18.3,30.1,36.6,15.1
E00112245,25.4,23.9,31.9,18.8
E00112246,24,26.1,33.8,16
E00112247,31.5,23.6,21.3,23.6
E00112248,30.9,25.7,26.7,16.8
E00112250,20,34.3,17.1,28.6
E00112251,14.8,25.2,34.3,25.7
E00112253,15.8,31.6,35.3,17.2
E00112254,11.8,33.3,36.1,18.8
E00112255,21.4,30,25.9,22.8
E00112256,12.2,30.6,41.7,15.6
E00112258,12.5,27.1,42.4,18.1
E00112259,21.7,31.8,29.9,16.6
E00112260,12.7,27.8,44.9,14.6
E00112261,14.1,32.8,31.8,21.2
