areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00092132,38.3,61.7
E00092133,31.3,68.8
E00092134,13.3,86.7
E00092135,35.1,64.9
E00112065,28.1,71.9
E00112067,35,65
E00112069,34.8,65.2
E00112076,33.7,66.3
E00112078,31.6,68.4
E00112079,25.8,74.2
E00112083,31.6,68.4
E00112085,33.7,66.3
E00112087,33.5,66.5
E00112089,38.6,61.4
E00112090,31.5,68.5
E00112091,33.9,66.1
E00112092,33.5,66.5
E00112093,39.2,60.8
E00112094,37.6,62.4
E00112095,31.2,68.8
E00112097,27.5,72.5
E00112098,31.4,68.6
E00112099,27,73
E00112100,32.3,67.7
E00112101,28.6,71.4
E00112102,36.7,63.3
E00112103,32.8,67.2
E00112104,28.4,71.6
E00112105,26.9,73.1
E00112130,27.9,72.1
E00112146,30.2,69.8
E00112147,30.1,69.9
E00112148,31.4,68.6
E00112149,25.4,74.6
E00112150,32.3,67.7
E00112151,29.7,70.3
E00112152,25.5,74.5
E00112153,28.7,71.3
E00112154,37.1,62.9
E00112155,34.2,65.8
E00112156,28,72
E00112158,30.6,69.4
E00112159,31.3,68.7
E00112160,31.5,68.5
E00112161,31.5,68.5
E00112162,34.8,65.2
E00112163,27.5,72.5
E00112164,34.8,65.2
E00112165,27.1,72.9
E00112166,22.2,77.8
E00112167,29.3,70.7
E00112168,28.1,71.9
E00112169,39,61
E00112170,36.2,63.8
E00112171,30.2,69.8
E00112172,24.5,75.5
E00112173,28.7,71.3
E00112174,30.1,69.9
E00112175,24.2,75.8
E00112176,30.9,69.1
E00112177,41.8,58.2
E00112178,30.9,69.1
E00112179,33.6,66.4
E00112181,33.3,66.7
E00112182,35,65
E00112183,30.7,69.3
E00112184,26.2,73.8
E00112185,21.9,78.1
E00112186,27.1,72.9
E00112187,29.1,70.9
E00112188,34.1,65.9
E00112189,36.3,63.7
E00112190,32.6,67.4
E00112192,32,68
E00112193,36.2,63.8
E00112194,29.6,70.4
E00112195,36.7,63.3
E00112196,29.9,70.1
E00112197,33.1,66.9
E00112198,36.4,63.6
E00112199,33.9,66.1
E00112200,32.3,67.7
E00112202,33.1,66.9
E00112203,27.6,72.4
E00112204,29.5,70.5
E00112205,26.1,73.9
E00112206,29.8,70.2
E00112207,33.3,66.7
E00112209,30.3,69.7
E00112210,31.1,68.9
E00112211,30.4,69.6
E00112212,27.7,72.3
E00112213,30.2,69.8
E00112214,24.9,75.1
E00112215,29.3,70.7
E00112216,33,67
E00112217,24.3,75.7
E00112218,24,76
E00112219,32.9,67.1
E00112220,25,75
E00112221,31.4,68.6
E00112222,26.4,73.6
E00112223,30.9,69.1
E00112224,21.1,78.9
E00112225,19,81
E00112226,26.5,73.5
E00112227,34.9,65.1
