areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00092132,16.4,37.3,23.6,22.7
E00092133,18.4,43.7,19.4,18.4
E00092134,33.3,40.7,14.8,11.1
E00092135,27.4,38.9,20,13.7
E00112065,22.8,43.3,13.4,20.5
E00112067,21.5,43,11.1,24.4
E00112069,16.9,42.5,14.5,26.1
E00112076,16.8,44.8,16.8,21.6
E00112078,26.9,29.9,17.2,26.1
E00112079,19.3,32,16.7,32
E00112083,22.9,31.4,23.6,22.1
E00112085,26.9,34,17.3,21.8
E00112087,15.4,30.1,22,32.5
E00112089,21.8,47.1,12.6,18.5
E00112090,20.3,42.4,16.1,21.2
E00112091,20.9,43.7,15.2,20.3
E00112092,17.8,40.8,17.2,24.2
E00112093,16.5,47.4,17.5,18.6
E00112094,19,41.3,22.2,17.5
E00112095,28.5,26.4,20.2,24.9
E00112097,18.5,38.1,20.8,22.6
E00112098,22.6,37.2,21.2,19
E00112099,19.2,39.4,18.8,22.5
E00112100,21.5,39.7,17.7,21.1
E00112101,21.9,32.6,24.6,20.9
E00112102,19,37.5,19,24.5
E00112103,21.7,35.8,20.8,21.7
E00112104,19,40.5,18.2,22.3
E00112105,16.4,37.7,21.3,24.6
E00112130,18.8,36.5,20,24.7
E00112146,22.9,42.5,14.4,20.3
E00112147,15.2,40.4,19.2,25.3
E00112148,32.8,35.3,20.7,11.2
E00112149,15.8,36.8,24.1,23.3
E00112150,23.7,42.6,11.1,22.6
E00112151,23.6,40.7,18.7,17.1
E00112152,25.3,38.6,13.9,22.3
E00112153,19.2,48.5,11.5,20.8
E00112154,33.6,37.5,17.2,11.7
E00112155,23.2,37.6,20,19.2
E00112156,22.3,26.1,25,26.6
E00112158,29.3,37.6,14.3,18.8
E00112159,15,46.4,17,21.6
E00112160,23.1,38.7,14.1,24.1
E00112161,21.9,38.7,13.9,25.5
E00112162,23.3,43.4,14.7,18.6
E00112163,18.2,31.8,20.5,29.5
E00112164,46.7,28.9,14.8,9.6
E00112165,68.2,20.5,6.8,4.5
E00112166,38.2,45.1,9,7.6
E00112167,25,31.1,14.6,29.3
E00112168,20,45,10.7,24.3
E00112169,20,38.5,18.5,23
E00112170,19.4,35.5,21.9,23.2
E00112171,22.7,26.7,21.3,29.3
E00112172,33.9,34.7,15.7,15.7
E00112173,49,31.4,9.8,9.8
E00112174,50.8,34.1,6.3,8.7
E00112175,54.7,29.4,10.6,5.3
E00112176,40.2,29.9,12.8,17.1
E00112177,71.9,23.1,2.5,2.5
E00112178,25,29.9,13.2,31.9
E00112179,31,38,11.6,19.4
E00112181,18.7,38.1,21.3,21.9
E00112182,29.5,34.1,9.8,26.5
E00112183,40.4,33.1,13.2,13.2
E00112184,27.2,42.4,12,18.4
E00112185,43.3,29.9,11,15.7
E00112186,30.8,31.5,16.2,21.5
E00112187,43.3,33.9,7.1,15.7
E00112188,21.1,34.2,19.7,25
E00112189,29.3,28.5,17.9,24.4
E00112190,30.2,37.2,12.4,20.2
E00112192,38,28.9,19,14
E00112193,25.5,35.5,14.5,24.5
E00112194,37.4,32,11.7,18.9
E00112195,23.1,31.3,15,30.6
E00112196,30.5,34.4,16,19.1
E00112197,34.4,35.7,16.9,13
E00112198,20.7,37.2,18.2,24
E00112199,26.8,31.6,18.9,22.6
E00112200,21.7,41.7,15.7,20.9
