areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00092132,67.2,2.6,30.1
E00092133,60.8,1.4,37.7
E00092134,59.2,1.9,38.8
E00092135,53.1,2.8,44.1
E00112065,59.6,1.5,38.9
E00112067,65.1,1.8,33.1
E00112069,59.2,0.7,40.1
E00112076,67,0.4,32.6
E00112078,68.3,2.6,29.2
E00112079,61.9,2.3,35.8
E00112083,71.8,0.7,27.5
E00112085,60.8,5.6,33.7
E00112087,56.2,4,39.8
E00112089,56.4,0,43.6
E00112090,63.3,0,36.7
E00112091,52.4,2.1,45.5
E00112092,59.5,1.5,39
E00112093,49,1.5,49.5
E00112094,63,2.2,34.8
E00112095,62.1,3.2,34.7
E00112097,63.7,2.6,33.7
E00112098,66.9,2.9,30.2
E00112099,72,1.9,26.1
E00112100,62.3,1.9,35.8
E00112101,66.3,3.1,30.6
E00112102,58.4,3.5,38.1
E00112103,55.8,4.9,39.3
E00112104,57.3,2.7,40
E00112105,64.4,0,35.6
E00112130,65.1,3.2,31.7
E00112146,59.8,1.7,38.5
E00112147,61.3,2.8,35.9
E00112148,64.9,3.3,31.8
E00112149,62.8,2.8,34.5
E00112150,61.1,1.9,37
E00112151,70.2,2.5,27.3
E00112152,64.8,2.5,32.7
E00112153,55.1,2.6,42.3
E00112154,42.2,4.3,53.5
E00112155,63.3,2.4,34.3
E00112156,68.7,1.8,29.5
E00112158,51.9,1.2,46.9
E00112159,55.9,3.4,40.7
E00112160,61.1,1.2,37.6
E00112161,56.5,2.1,41.4
E00112162,70.7,1.7,27.5
E00112163,69,2.2,28.9
E00112164,50,3.2,46.8
E00112165,46.2,0.5,53.2
E00112166,62.3,5.1,32.6
E00112167,66,3.1,31
E00112168,54.8,1.1,44.1
E00112169,58.4,0.4,41.2
E00112170,49.4,3.1,47.5
E00112171,57.8,5.2,37
E00112172,69.4,4.2,26.4
E00112173,62.3,1.2,36.5
E00112174,38,1.4,60.6
E00112175,65.5,3.6,31
E00112176,65.7,1,33.3
E00112177,34.8,2.5,62.7
E00112178,62.9,2.5,34.6
E00112179,55.3,4,40.7
E00112181,65.5,2.1,32.3
E00112182,58.3,2,39.7
E00112183,62.3,0.4,37.3
E00112184,53.6,0,46.4
E00112185,66.5,3.8,29.7
E00112186,55.9,2,42.1
E00112187,57.9,2.4,39.7
E00112188,66.6,2.1,31.3
E00112189,59,4.1,36.9
E00112190,57.8,0.4,41.8
E00112192,61.7,2.4,35.9
E00112193,58.1,1.8,40.1
E00112194,56.8,0.8,42.4
E00112195,62.9,2,35.1
E00112196,70.5,2.5,27
E00112197,58.5,1.1,40.4
E00112198,53.9,3.7,42.4
E00112199,62.4,1.4,36.2
E00112200,58.3,2.2,39.5
E00112202,65.4,1,33.7
E00112203,75.7,2.5,21.8
E00112204,72.6,1.9,25.6
E00112205,79.3,2,18.7
E00112206,46.1,3,50.9
E00112207,38.7,0.4,60.9
E00112209,59.8,5,35.2
E00112210,46.2,2.4,51.4
E00112211,60,1.4,38.6
E00112212,67.6,1.4,30.9
E00112213,51.1,0.9,48
E00112214,51.4,1.2,47.4
E00112215,62.9,0.7,36.3
E00112216,62.8,3.5,33.7
E00112217,56.9,1.6,41.5
E00112218,66.6,1.9,31.5
E00112219,57.9,1.6,40.5
E00112220,77.7,3.9,18.4
E00112221,57.8,5.5,36.7
E00112222,71.1,2.6,26.3
E00112223,69.7,2,28.3
E00112224,72.9,2.6,24.5
E00112225,75.2,2.6,22.3
E00112226,68.7,2.8,28.5
E00112227,65.2,2.2,32.6
E00112228,69.7,4.3,25.9
E00112229,60.5,3.5,36
E00112235,57.3,1,41.6
E00112236,59.2,2.1,38.7
E00112237,65.5,3.7,30.7
E00112238,63.8,2.3,33.9
E00112239,55.8,3.3,41
E00112241,59.1,2.5,38.4
E00112243,70.4,5.2,24.4
E00112244,73.9,4,22.1
E00112245,68.8,3,28.1
E00112246,68.3,3.6,28.2
E00112247,53.3,3.6,43.1
E00112248,65.3,5.5,29.2
E00112250,23.7,1.5,74.8
E00112251,63.8,2.4,33.7
E00112253,61,2.5,36.5
E00112254,53.1,2.2,44.7
E00112255,62.4,3.5,34.1
E00112256,56.4,2.5,41.1
E00112258,62.9,2.7,34.4
E00112259,63.9,4.1,32
E00112260,55.8,3.2,41
E00112261,46.2,2.6,51.3
E00112268,61.7,1.3,37
E00112269,62.9,2.1,35
E00112270,51.6,1.4,47
E00112271,52.8,1.8,45.4
E00112272,55.8,1.6,42.6
E00112283,60.1,2.9,37
E00112284,59.8,1.5,38.7
E00112285,59.9,0.5,39.6
E00112286,61.4,2.1,36.4
E00112287,53.8,3.4,42.9
E00112288,60,2.9,37.1
E00112289,66.2,1.3,32.5
E00112290,62.2,2.2,35.6
E00112291,50.9,1.4,47.7
E00112293,71.2,2.2,26.6
E00112294,60.9,2.6,36.5
E00119054,59.1,4.1,36.8
E00119055,51.3,3.2,45.5
E00119056,65.6,4.4,30
E00119057,76,2.7,21.4
E00119058,56.7,2.7,40.7
E00119059,64.8,4.1,31.1
E00119060,52.1,2.1,45.8
E00119061,61.3,2.6,36
E00119062,60.3,1.8,37.9
E00119063,57.4,3.1,39.5
E00119064,63.7,3.4,33
E00119065,72.3,1,26.7
E00119066,70.5,2.2,27.2
E00119067,51.6,0,48.4
E00119068,68.3,4,27.8
E00119069,71.2,5.1,23.7
E00119070,68,2.9,29.1
E00119071,73.8,1.9,24.3
E00119073,65.5,1.9,32.6
E00119074,64.7,1.9,33.3
E00119075,70.9,3.2,25.9
E00119076,57,3.4,39.7
E00119077,63.2,3,33.8
E00119078,71.3,3.2,25.5
E00119079,64.1,4.3,31.6
E00119080,70.3,2.2,27.6
E00119081,64.8,4,31.2
E00119082,48.7,4,47.3
E00119083,79.4,2.3,18.2
E00119084,80.3,2.9,16.7
E00119085,58,4.8,37.3
E00119087,57.9,6.5,35.6
E00119088,61.7,3.1,35.2
E00119089,66.3,2.4,31.3
E00119090,47.9,3.5,48.6
E00119091,68.8,4.2,27.1
E00119092,64.3,0.7,35
E00119093,61.3,2.6,36.1
E00119094,69.8,2.3,27.9
E00119095,73.1,3.4,23.6
E00119096,63.2,3.2,33.6
E00119097,61.8,1.7,36.6
E00119098,73.2,2.3,24.5
E00119099,45.1,1.2,53.8
E00119100,66.7,2.9,30.5
E00119101,75.1,4.7,20.2
E00119102,68.8,3.7,27.4
E00119104,76.6,3.5,19.9
E00119105,71.9,4.2,24
E00119106,69.1,2.3,28.7
E00119107,68.9,3,28.1
E00119108,67.1,3.8,29
E00119109,32.9,2.9,64.1
E00119111,63.6,3,33.3
E00119113,69.4,2.7,27.9
E00119114,65.6,2.5,32
E00119115,60.2,4.7,35
E00119116,41.3,2.9,55.8
E00119117,55.8,1.5,42.8
E00119118,57.3,0.4,42.3
E00119119,50.9,2.5,46.6
E00119120,66,1.1,32.8
E00119121,57,3.8,39.2
E00119122,57.9,2.9,39.2
E00119123,54.4,2.2,43.4
E00119124,70.7,3.4,25.9
E00119125,63,1.6,35.4
E00119126,71,1.8,27.2
E00119127,74.5,2.3,23.2
E00119128,72,3.1,24.8
E00119129,66.4,0.4,33.2
E00119130,63.9,4.1,32
E00119131,67.6,2.9,29.5
E00119134,63.2,4.6,32.2
E00119135,60,2.2,37.8
E00119136,64.3,2.5,33.2
E00119137,56.2,2.4,41.4
E00119138,64.4,4.9,30.8
E00119139,42.6,3.3,54.1
E00119140,66.9,1.9,31.1
E00119141,66.2,3.1,30.7
E00119142,61.4,1.8,36.8
E00119143,66.1,3.7,30.3
E00119144,64.2,2.2,33.7
E00119145,65.9,3.4,30.7
E00119146,69.2,1.3,29.5
E00119147,68.5,1.3,30.1
E00119148,63.5,2.2,34.3
E00119149,59.3,1.3,39.4
E00119150,70.6,0.4,29
E00119151,65.2,4,30.7
E00119152,65.9,3,31.1
E00119153,71,0,29
E00119154,63,0.7,36.3
E00119155,73.5,0,26.5
E00119156,52,0.3,47.7
E00119157,63.5,3,33.5
E00119158,74.7,2.1,23.2
E00119159,56.4,2.7,40.9
E00119160,63,4.4,32.6
E00119161,57.4,3,39.7
E00119162,64.6,3.1,32.3
E00119163,69.6,3.8,26.6
E00119164,69.3,3.9,26.8
E00119165,69.5,3.9,26.6
E00119166,50,3.3,46.7
E00119167,57.3,2.8,39.9
E00119168,57.7,1.4,40.8
E00119169,59.4,1.4,39.2
E00119170,56.1,3.8,40.1
E00119171,65.2,1.3,33.5
E00119172,58.8,2.8,38.4
E00119173,62,2.2,35.8
E00119174,50.5,1,48.5
E00119327,68.5,1.8,29.7
E00119328,63.3,1.8,34.9
E00119329,60.3,2.1,37.6
E00119330,61.1,3.7,35.2
E00119331,63.7,1.3,34.9
E00119332,57.1,2.8,40.1
E00119333,65.3,0.7,34
E00119345,56.2,1.8,42
E00119346,55.8,4.2,40
E00119347,44.2,1.4,54.5
E00119348,57.1,1.1,41.7
E00119349,67,2.5,30.4
E00119350,45.3,3.5,51.2
E00119352,59.8,2.6,37.6
E00119353,67.4,2.2,30.4
E00119354,53.3,2.2,44.4
E00119355,62.8,3.5,33.7
E00119356,64.6,2.6,32.8
E00119357,58.7,1.7,39.6
E00119358,55.9,3.4,40.7
E00119395,62.6,1.9,35.5
E00119396,64,2,34
E00119397,65.8,1.4,32.8
E00119398,67.4,1.9,30.7
E00119841,58.4,1.7,39.9
E00119842,63.2,1.7,35
E00119843,54.5,1.5,44
E00119844,50.2,2.5,47.4
E00119846,57.5,0.8,41.7
E00168897,77,6.1,17
E00168898,75,1.3,23.7
E00168900,83.8,1.6,14.6
E00168901,65.6,4.2,30.2
E00169435,75.8,5.9,18.3
E00169737,63.9,2.3,33.8
E00169962,71.5,5.2,23.3
E00169964,62.2,2.2,35.6
E00169966,72.9,2.5,24.5
E00169967,46.9,2.3,50.8
E00169975,72.1,2.5,25.4
E00169976,53.6,1.8,44.6
E00169977,73.6,2,24.4
E00169978,68.2,2.2,29.6
E00169979,67.7,6.9,25.4
E00169988,67.7,1.5,30.8
E00169989,85.3,2.4,12.3
E00169990,80.5,0.7,18.8
E00169991,80.1,1.9,17.9
E00188021,74.5,2.1,23.5
E00188027,66.7,7.5,25.8
E00188034,79.2,2.1,18.7
E00188035,79.4,4.3,16.2
E00188039,78.3,3.3,18.5
E00188052,58.6,2.7,38.7
E00188063,74.8,4.1,21
E00188065,57.3,6.3,36.4
E00188067,75.8,0.3,23.9
E00188090,70.3,1.8,27.9
E00188091,69.3,4,26.6
E00188092,79.4,2.8,17.8
E00188094,41.7,1,57.4
E00188104,67.8,2.9,29.3
E00188115,77,0,23
E00188117,71.5,3.5,25
E00188122,64,1.1,35
E00188127,74.8,2.3,22.9
E00188134,55.6,0.4,44
E00188137,59.1,2.9,38
E00188139,75.3,6.5,18.3
E00188140,75.7,2.8,21.6
E00188145,57.9,0.6,41.5
E00188147,70.8,1.3,28
E00188149,73.2,1.9,24.9
E00188165,78.2,2.5,19.3
E00188169,68.9,0,31.1
E00190224,67.4,2.2,30.3
E00190231,84.5,5,10.5
E00190246,42,4.2,53.8
E00190247,82.8,3.6,13.6
E00190278,65.9,0.4,33.7
E00190283,52.8,4.1,43.1
E00190284,74.5,4.3,21.2
E00190285,81.3,3.1,15.6
E00190296,67.1,1.3,31.6
E00190303,82.8,2.8,14.4
E00190308,60.5,2.1,37.4
E00190311,76.9,3.4,19.7
E00190316,82.2,3,14.8
E00190330,73.5,2.6,23.9
E00190331,49.7,3.5,46.8
E00190341,81.5,3.8,14.6
E00190343,84.6,0.9,14.5
