geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00002284,11.7,71,17.3
W00002285,12,72.2,15.8
W00002286,15.5,80.9,3.6
W00002287,13.6,71.8,14.6
W00002478,11.7,63.8,24.5
W00002479,6.7,73.3,20
W00002480,12.6,80,7.4
W00002481,12.6,67.4,20
W00002482,13.6,70.9,15.5
W00002483,7.7,61.5,30.8
W00002484,8.1,80,11.9
W00002485,12.8,79.5,7.7
W00002486,7.2,83.5,9.3
W00002487,15.2,72.2,12.7
W00002488,12.4,62.9,24.7
W00002505,8,75.9,16.1
W00002506,11.2,78.7,10.1
W00002507,5.6,78.1,16.3
W00002508,7.3,78.9,13.8
W00002509,20,52.2,27.8
W00002510,14.4,72.1,13.5
W00002511,5.6,82,12.4
W00002598,11.5,75.9,12.6
W00002736,15,67.7,17.4
W00002737,17.9,61.6,20.5
W00002738,29.5,45.5,25
W00002739,33.8,40.4,25.7
W00002740,30.6,48.3,21.1
W00002741,32.3,45.9,21.8
W00002742,37.7,31.1,31.1
W00002743,31.9,49.3,18.8
W00002744,45.1,32.3,22.6
W00002745,26.4,37.7,35.8
W00002746,27.2,56.1,16.7
W00002747,18.4,70.4,11.2
W00002748,25.7,56.4,17.9
W00002751,29.2,45.8,25
W00002752,31,54.4,14.6
W00002753,12.4,63.7,23.9
W00002754,14.4,65.6,20
W00002755,18.5,56.5,25
W00002756,15.6,67.9,16.5
W00002757,16.7,74.2,9.1
W00002758,9.8,67.4,22.8
W00002759,9.7,60.2,30.1
W00002760,21.6,47.7,30.7
W00002761,14.9,55.4,29.7
W00002762,10.9,61.3,27.7
W00002763,32.4,50,17.6
W00002764,34.2,43.3,22.5
W00002765,20.7,56.9,22.4
W00002766,24,55.5,20.5
W00002767,25.8,56.5,17.7
W00002768,3,86.9,10.1
W00002769,10.7,67.9,21.4
W00002770,8.9,77.4,13.7
W00002771,25.8,56.2,18
W00002781,13.9,77,9
W00002782,8.8,70.8,20.4
W00002784,3.1,80.2,16.8
