areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00001591,47.6,18.3,17.7,16.5
E00001596,36.7,21.4,27,14.9
E00001598,27.6,19.3,34.4,18.8
E00001599,38.7,13.1,26.3,21.9
E00001600,29.6,25,28.3,17.1
E00001662,26.3,19.2,38.5,16
E00001664,34.3,14,31.5,20.2
E00001665,35.8,13.2,30.2,20.8
E00001666,38.4,14.6,28.8,18.2
E00001668,37.2,13.3,32.2,17.2
E00001669,31,12.5,40.2,16.3
E00001670,22.7,16.7,40.9,19.7
E00001671,35.8,16.8,29.9,17.5
E00001672,31.1,18.5,29.4,21
E00001673,25.6,8.7,47.1,18.6
E00001674,33.2,13.9,33.2,19.8
E00001675,32.4,17.1,37.6,12.9
E00001676,30.2,18.5,40.2,11.1
E00001677,24.8,12.4,44.6,18.2
E00001678,29.3,16.3,40.9,13.5
E00001679,26.3,10.9,48.9,13.9
E00001685,25.3,20.1,29.9,24.7
E00001686,33.5,16.2,29.3,21
E00001688,41.1,15.1,27.4,16.4
E00001689,30.3,14.3,32,23.4
E00001690,20.6,14,44.9,20.6
E00001691,35,18.9,27.2,18.9
E00001692,33.5,17.8,31.4,17.3
E00001693,34.4,13.4,28.7,23.6
E00001694,23.4,13.3,38.3,25
E00001695,26.3,16.2,44.9,12.6
E00001696,26.7,17,33.9,22.4
E00001697,25.8,17.4,40.9,15.9
E00001698,27.3,14.3,36,22.4
E00001699,32.2,12.4,35.1,20.3
E00001700,28.8,17.8,37.2,16.2
E00001701,31.4,14.1,42.4,12
E00001702,30.8,15.4,33.1,20.8
E00001703,25.8,14.8,38.7,20.6
E00001704,32.4,12.4,35.2,20
E00001705,33.8,16.2,25,25
E00001706,37.7,16.6,28.5,17.2
E00001707,35.5,22.7,27.3,14.5
E00001708,30.5,18.4,30.5,20.6
E00001709,31.7,15.2,33.5,19.5
E00001710,27.6,22.4,31.6,18.4
E00001711,31.3,15.3,24.4,29
E00001712,30.4,10.1,46.4,13.1
E00001713,27.3,14.4,40.9,17.4
E00001714,24.5,18.6,37.8,19.1
E00001715,19.6,21.5,46.8,12
E00001716,27.7,12.4,45.5,14.4
E00001717,30.4,17.7,31,20.9
E00001718,22,12.6,45.5,19.9
E00001719,20.9,15.7,47.7,15.7
E00001720,30.7,23.3,28.8,17.2
E00001721,29.9,11.3,39.5,19.2
E00001722,28.9,16.7,39.4,15
E00001723,28.6,19,37.1,15.2
E00001724,28.8,12.7,35.6,22.9
E00001725,25.9,10.3,44.6,19.2
E00001726,29.7,13.9,41.1,15.2
E00001727,27.4,15.6,35.8,21.2
E00001761,31.2,11.5,38.2,19.1
E00001762,26.7,9.6,40.7,23
E00001763,26.1,28,35,10.8
E00001780,28.1,14.4,40.3,17.3
E00001781,34.9,13,33.6,18.5
E00001782,41.1,17.8,25.2,15.9
E00001783,27.4,12.1,46.8,13.7
E00001786,31.3,15.9,33.5,19.2
E00001788,27.2,15.6,36.7,20.4
E00001789,27.7,13.5,37.8,20.9
E00001790,26.1,13.3,46.1,14.5
E00001791,37.3,19,28.9,14.8
E00001792,23.9,21.6,33.8,20.7
E00001845,22.9,20.8,43.8,12.5
E00001846,30.7,16.9,34.9,17.5
E00001849,40.6,17.9,29.2,12.3
E00001867,23.8,21.4,31.7,23
E00001868,26.9,22.8,34.7,15.6
E00001869,31.9,17.4,30.6,20.1
E00001870,28.1,15,35,21.9
E00001871,39.4,18.1,31.5,11
E00001872,25.6,20,40,14.4
E00001873,29.1,16,39.4,15.4
E00001874,37.9,23.2,23.2,15.8
E00001875,30.3,23.2,23.2,23.2
E00001876,31.9,19.3,33.3,15.6
E00001877,16.4,7.3,61.8,14.5
E00001878,28.6,16.5,38.5,16.5
E00001879,36.2,13.4,34.6,15.7
E00001880,28.4,11.8,40.2,19.5
E00001881,33.7,13.9,37.6,14.9
E00001882,34.3,20,29.5,16.2
E00001883,25.7,15,48.5,10.8
E00001884,23,17,45.2,14.8
E00001885,35.3,15,31,18.7
E00001886,23.6,19.9,41.6,14.9
E00001887,28.6,15.6,32.5,23.4
E00001888,39.4,18.3,22.5,19.7
E00001889,30.6,14.4,36.9,18
E00001890,38.7,18.9,21.6,20.7
E00001891,25.4,13.6,50.8,10.2
E00001892,22.9,20.5,41.6,15.1
E00001893,40,26.2,15.2,18.6
E00001894,34.2,18.4,21.1,26.3
E00001895,29,21.8,28.5,20.7
E00001896,34.4,20.1,24.9,20.6
E00001897,33.3,20.5,24.4,21.8
E00001898,29.1,14.9,36.2,19.9
E00001899,18.9,10.7,49.1,21.4
E00001900,18.6,22.8,40.7,17.9
E00001901,22.7,16.9,40.9,19.5
E00001902,29.4,20.2,39.5,10.9
E00001903,23.1,11.3,51.1,14.5
E00001919,39.6,15.9,24.7,19.8
E00001922,33.3,15.3,41.3,10
E00001924,37.9,13,32.9,16.1
E00001925,31.9,14.1,35.1,18.8
E00001926,24.7,11.8,44.6,18.8
E00001927,25.4,19.5,39.1,16
E00001928,32.8,12.5,30.5,24.2
E00002007,27.7,15.2,36.4,20.7
E00002032,27.2,20.2,30.1,22.5
E00002033,32.1,14.9,31,22
E00002034,37,18.8,25,19.3
E00002035,31,20.7,35.1,13.2
E00002073,30.2,19,32.5,18.3
E00002075,32.8,21.6,27.6,18.1
E00002076,26.2,14.1,46.3,13.4
E00002077,26.5,26.5,36.7,10.2
E00002078,17.7,6.3,63.9,12
E00002079,27.1,22.9,31.3,18.8
E00002080,29.3,18.3,40.2,12.2
E00002082,21.1,17.5,47,14.5
E00002083,33.3,15.6,44,7.1
E00002084,35.8,23.5,28.4,12.3
E00002085,34.3,16.3,32.2,17.1
E00002086,35.4,19.2,28.3,17.2
E00002087,32.7,16.3,33.3,17.7
E00002088,41.9,26.6,25,6.5
E00002089,24.2,18.9,45.5,11.4
E00002092,19.7,14.1,54.2,12
E00002096,18.7,19.4,54,7.9
E00002098,25.5,13.7,52.2,8.7
E00002101,21.3,15.4,53.7,9.6
E00002102,25.2,20,39.3,15.6
E00002104,27.1,12.8,44.4,15.8
E00002105,27.6,21,40.3,11
E00002107,35.5,14.5,36.4,13.6
E00002175,19.2,14.2,53.3,13.3
E00002176,20.4,12.9,55.1,11.6
E00002177,19.6,13,57.9,9.5
E00002178,24.8,19.6,47.7,7.8
E00002179,28.7,18,41.3,12
E00002180,25.4,14.9,47,12.7
E00002181,19.8,16.8,54.5,9
E00002182,27.5,15.4,41.2,15.9
E00002183,22.2,14.8,48.1,14.8
E00002184,24.3,18.6,42.4,14.7
E00002185,23.7,23.2,38.2,15
E00002186,23.9,21,36.2,18.8
E00002187,26.2,19.1,40.4,14.2
E00002188,25.2,15.3,46,13.5
E00002189,21.3,14.8,52.3,11.6
E00002190,20.7,17.9,50.4,11
E00002191,20.7,18.1,53.4,7.8
E00002192,19.2,12.8,52.8,15.2
E00002193,22.5,12.6,47.6,17.3
E00002194,20,11.6,54.8,13.5
E00002195,20.4,18.5,45.4,15.7
E00002196,22.3,17.9,55.3,4.5
E00002197,26.9,17.5,41.9,13.8
E00002198,28.1,15.6,35.9,20.3
E00002199,24.5,15.8,48.2,11.5
E00002200,26.3,14.4,46.3,13.1
E00002201,27.8,20.1,33.7,18.3
E00002202,29.4,11.8,42.5,16.3
E00002203,21.3,19.9,36.8,22.1
E00002204,30.6,16.7,40.3,12.5
E00002205,28.3,15.2,50,6.6
E00002206,20.7,11,50,18.3
E00002207,22.8,14.6,51.2,11.4
E00002240,27.3,18.6,43.7,10.4
E00002241,36.9,10.2,37.6,15.3
E00002242,28.6,10,45,16.4
E00002243,13.8,13,54.5,18.7
