areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00001591,23.4,49.2,17.2,10.2
E00001596,29.6,48.4,13.4,8.6
E00001598,9.6,40,39.3,11.1
E00001599,29.3,44,22.4,4.3
E00001600,21.7,40.3,32.6,5.4
E00001662,16.1,48.3,27.1,8.5
E00001664,15.5,47.1,26.5,11
E00001665,17.2,38.3,36.7,7.8
E00001666,12.2,52.7,29.1,6.1
E00001668,9.4,54.3,32.3,3.9
E00001669,12.9,43.2,29.5,14.4
E00001670,8.4,43.2,34.7,13.7
E00001671,27.3,55.3,14.4,3
E00001672,16.1,45.5,31.3,7.1
E00001673,4.2,47.1,33.6,15.1
E00001674,9.6,41.5,37,11.9
E00001675,12.2,46.1,31.3,10.4
E00001676,15,48.8,29.1,7.1
E00001677,19.4,48.4,22.6,9.7
E00001678,8.6,22.9,48.6,20
E00001679,16.7,47.5,25.8,10
E00001685,11.8,41.2,35.3,11.8
E00001686,7.6,42,34.5,16
E00001688,32.4,43.5,17.6,6.5
E00001689,14.3,43.6,25.6,16.5
E00001690,15.1,44.3,26.4,14.2
E00001691,19.4,43.8,26.4,10.4
E00001692,19.9,40.4,30.1,9.6
E00001693,8.1,43.1,32.5,16.3
E00001694,11.6,40.8,28.6,19
E00001695,8.7,42.7,32,16.7
E00001696,17.6,43.5,29,9.9
E00001697,13.4,34.8,39.3,12.5
E00001698,15.1,48.4,27,9.5
E00001699,5,35.3,37.8,21.8
E00001700,8.5,40,33.8,17.7
E00001701,7.4,38.5,31.1,23
E00001702,9.4,40.6,33.3,16.7
E00001703,9.7,41.9,33.9,14.5
E00001704,19.3,51.4,21.4,7.9
E00001705,37.1,37.9,17.7,7.3
E00001706,27.5,47.3,19.1,6.1
E00001707,16.1,51.8,25.5,6.6
E00001708,12,63.2,17.6,7.2
E00001709,19.4,40.3,29.5,10.8
E00001710,33.9,50,14.3,1.8
E00001711,15.9,38.9,31.7,13.5
E00001712,4.9,37.7,44.3,13.1
E00001713,13,47,27.8,12.2
E00001714,8.8,54.4,26.5,10.2
E00001715,11.4,44.7,33.3,10.6
E00001716,5.3,36.4,40.9,17.4
E00001717,15.6,37.7,29.5,17.2
E00001718,9,40.7,33.8,16.6
E00001719,0.8,41.8,41.8,15.6
E00001720,12.6,45.4,34.5,7.6
E00001721,14.4,51.5,25.8,8.3
E00001722,11.9,50,29.9,8.2
E00001723,17.6,44.1,25.7,12.5
E00001724,11.9,45.9,27.4,14.8
E00001725,5.8,31.2,39.1,23.9
E00001726,15.3,45.8,27.8,11.1
E00001727,10.2,44.9,36.2,8.7
E00001761,12.5,45.2,32.7,9.6
E00001762,11.8,46.2,25.2,16.8
E00001763,14.4,45.3,30.2,10.1
E00001780,11.7,37.9,31.1,19.4
E00001781,12.3,43,36,8.8
E00001782,51.2,32,11.2,5.6
E00001783,14.7,43.1,31.2,11
E00001786,9.5,34.9,38.1,17.5
E00001788,8.2,40.9,34.5,16.4
E00001789,13.6,36.9,34,15.5
E00001790,9.5,47.6,31,11.9
E00001791,23.7,54.2,14.5,7.6
E00001792,6,40.6,39.1,14.3
E00001845,39.5,43.5,10.5,6.5
E00001846,21.1,51.2,22.8,4.9
E00001849,47.9,40.3,7.6,4.2
E00001867,50,38.1,8.8,3.1
E00001868,15.7,45.7,28.3,10.2
E00001869,16.4,37.5,27.3,18.8
E00001870,18.5,55.6,22.2,3.7
E00001871,25.2,50.5,17.5,6.8
E00001872,4.3,40.5,42.2,12.9
E00001873,22,51.2,20.5,6.3
E00001874,25.7,46.2,24,4.1
E00001875,45.6,41.2,10.3,2.9
E00001876,16.5,44.4,30.8,8.3
E00001877,17.5,50.9,21.1,10.5
E00001878,19.1,45.4,29.8,5.7
E00001879,27.1,50.7,17.1,5
E00001880,13.3,45.1,29.2,12.4
E00001881,14.4,54.1,23.4,8.1
E00001882,22.2,38.9,26.7,12.2
E00001883,11.8,37.8,33.1,17.3
E00001884,1.1,44.7,31.9,22.3
E00001885,10.1,37.4,30.2,22.3
E00001886,23.7,43.2,27.3,5.8
E00001887,47.5,41.6,9.9,1
E00001888,28.3,46.5,18.9,6.3
E00001889,47.3,38.8,10.9,3.1
E00001890,24.4,48,26,1.6
E00001891,18.2,52.3,22.7,6.8
E00001892,5.8,40.3,46,7.9
E00001893,34.3,45.7,16.4,3.6
E00001894,33.3,37.3,25.5,3.9
E00001895,21.6,48.3,24.4,5.7
E00001896,17.7,47.4,26.3,8.6
E00001897,36,48,11,5
E00001898,24.4,47.1,21.8,6.7
E00001899,12.5,50.8,23.4,13.3
E00001900,9.2,42.9,37,10.9
E00001901,11,46.5,34.6,7.9
E00001902,6.5,52.8,27.8,13
E00001903,6.3,42,37.1,14.7
E00001919,15.3,38.2,35.1,11.5
E00001922,15.4,47.8,23.5,13.2
E00001924,13.8,42.2,35.3,8.6
E00001925,19.6,58,15.9,6.5
E00001926,6.2,51.9,29.5,12.4
E00001927,9.4,37,37.8,15.7
E00001928,27.6,37.4,26,8.9
E00002007,14.2,41,32.8,11.9
E00002032,16.2,46.2,30,7.7
E00002033,9.2,45.8,29.2,15.8
E00002034,20.5,48.1,21.2,10.3
E00002035,13.2,43.9,31.6,11.4
E00002073,30.8,46.9,14.6,7.7
E00002075,37.3,54.9,7.7,0
E00002076,16.3,39.8,30.9,13
E00002077,14.8,59.3,23.1,2.8
E00002078,5.6,35.7,35.7,23
E00002079,55.6,38,5.6,0.9
E00002080,38,54,8,0
E00002082,23.7,51.3,19.1,5.9
E00002083,19.6,35.7,27.7,17
E00002084,54.3,36.2,3.9,5.5
E00002085,11.9,45.5,33.7,8.9
E00002086,40.4,44.9,10.3,4.4
E00002087,7.9,46.5,33.7,11.9
E00002088,36.8,39.3,22.2,1.7
E00002089,20.6,55,19.1,5.3
E00002092,9.7,49.2,33.9,7.3
