areacd,sex-001,sex-002
E00001591,50.2,49.8
E00001596,53.1,46.9
E00001598,46,54
E00001599,51.5,48.5
E00001600,51,49
E00001662,54.4,45.6
E00001664,55.4,44.6
E00001665,53.7,46.3
E00001666,53.5,46.5
E00001668,53.2,46.8
E00001669,50.7,49.3
E00001670,50.8,49.2
E00001671,52.8,47.2
E00001672,52.9,47.1
E00001673,51.5,48.5
E00001674,51.2,48.8
E00001675,49.1,50.9
E00001676,51.2,48.8
E00001677,53.2,46.8
E00001678,53.8,46.2
E00001679,49.7,50.3
E00001685,49.9,50.1
E00001686,46.7,53.3
E00001688,52.4,47.6
E00001689,50.4,49.6
E00001690,52.3,47.7
E00001691,47.7,52.3
E00001692,52.5,47.5
E00001693,53.4,46.6
E00001694,51.2,48.8
E00001695,50.8,49.2
E00001696,52.5,47.5
E00001697,49.7,50.3
E00001698,52,48
E00001699,50,50
E00001700,50.9,49.1
E00001701,48.8,51.2
E00001702,53.4,46.6
E00001703,54.5,45.5
E00001704,51.5,48.5
E00001705,49.8,50.2
E00001706,56.5,43.5
E00001707,51.9,48.1
E00001708,52.3,47.7
E00001709,55.7,44.3
E00001710,51.8,48.2
E00001711,47.9,52.1
E00001712,52.6,47.4
E00001713,52.7,47.3
E00001714,52.6,47.4
E00001715,50.8,49.2
E00001716,53.2,46.8
E00001717,54.3,45.7
E00001718,52.5,47.5
E00001719,49.9,50.1
E00001720,50.6,49.4
E00001721,51.7,48.3
E00001722,55.6,44.4
E00001723,54.4,45.6
E00001724,52.5,47.5
E00001725,49,51
E00001726,52.2,47.8
E00001727,52,48
E00001761,50.2,49.8
E00001762,51.2,48.8
E00001763,49.1,50.9
E00001780,51.7,48.3
E00001781,51.3,48.7
E00001782,56.8,43.2
E00001783,53,47
E00001786,51.6,48.4
E00001788,52.5,47.5
E00001789,51,49
E00001790,52.7,47.3
E00001791,49.4,50.6
E00001792,48.8,51.3
E00001845,58.5,41.5
E00001846,52,48
E00001849,50.4,49.6
E00001867,56.2,43.8
E00001868,54.5,45.5
E00001869,50,50
E00001870,53.1,46.9
E00001871,54.1,45.9
E00001872,49.5,50.5
E00001873,55.6,44.4
E00001874,52.9,47.1
E00001875,51.7,48.3
E00001876,47.3,52.7
E00001877,48.5,51.5
E00001878,55.1,44.9
E00001879,56.7,43.3
E00001880,51.4,48.6
E00001881,55.1,44.9
E00001882,54.1,45.9
E00001883,52.7,47.3
E00001884,49.8,50.2
E00001885,52.7,47.3
E00001886,50,50
E00001887,59,41
E00001888,57,43
E00001889,53.8,46.2
E00001890,57.8,42.2
E00001891,52,48
E00001892,51.9,48.1
E00001893,57.8,42.2
E00001894,54.4,45.6
E00001895,53.1,46.9
E00001896,49.8,50.2
E00001897,56.9,43.1
E00001898,55.5,44.5
E00001899,49.2,50.8
E00001900,49.5,50.5
E00001901,52.3,47.7
E00001902,51.7,48.3
E00001903,48.6,51.4
E00001919,52.6,47.4
E00001922,53.8,46.2
E00001924,56.1,43.9
E00001925,53.6,46.4
E00001926,52.7,47.3
E00001927,51.7,48.3
E00001928,48.2,51.8
E00002007,50.7,49.3
E00002032,49.8,50.2
E00002033,49.6,50.4
E00002034,52.9,47.1
E00002035,52.4,47.6
E00002073,53.4,46.6
E00002075,53.6,46.4
E00002076,55.1,44.9
E00002077,47.3,52.7
E00002078,53.1,46.9
E00002079,57.6,42.4
E00002080,57.8,42.2
E00002082,53.2,46.8
E00002083,54.7,45.3
E00002084,53.2,46.8
E00002085,55.1,44.9
E00002086,56.4,43.6
E00002087,51.9,48.1
E00002088,56.4,43.6
E00002089,52.8,47.2
E00002092,51.9,48.1
E00002096,53.6,46.4
E00002098,47.4,52.6
E00002101,47.1,52.9
E00002102,52.6,47.4
E00002104,53.8,46.2
E00002105,52,48
E00002107,52.5,47.5
E00002175,50.5,49.5
E00002176,52.2,47.8
E00002177,52.6,47.4
E00002178,50.4,49.6
E00002179,51.5,48.5
E00002180,49,51
E00002181,50.6,49.4
E00002182,51.4,48.6
E00002183,56.8,43.2
E00002184,52.2,47.8
E00002185,49,51
E00002186,53.4,46.6
E00002187,52.4,47.6
E00002188,53.4,46.6
E00002189,52,48
E00002190,55.1,44.9
E00002191,50.4,49.6
E00002192,49.7,50.3
E00002193,46.5,53.5
E00002194,50.2,49.8
E00002195,51.9,48.1
E00002196,52.5,47.5
E00002197,55.3,44.7
E00002198,52.7,47.3
E00002199,50,50
E00002200,49.1,50.9
E00002201,51.8,48.2
E00002202,51.3,48.7
E00002203,54,46
E00002204,49.3,50.7
E00002205,50.5,49.5
E00002206,52,48
E00002207,51.3,48.7
E00002240,54.1,45.9
E00002241,54.4,45.6
E00002242,52.5,47.5
