geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00015204,71.4,2.5,26.1
E00015205,79.3,6.9,13.8
E00015206,64,7.1,28.9
E00015229,67.9,5.7,26.4
E00015230,67.5,4.1,28.4
E00015231,75.2,5,19.8
E00015232,79,6.4,14.6
E00015234,78.9,2.3,18.8
E00015235,81.8,5.4,12.8
E00015236,65.3,5.9,28.8
E00015237,77.4,6.1,16.5
E00015238,58.5,6.2,35.4
E00015239,69.4,5.4,25.3
E00015240,72.3,3.8,23.9
E00015241,80.1,4.5,15.4
E00015242,70.6,5.7,23.8
E00015243,53.7,10.7,35.5
E00015244,75.6,3.2,21.3
E00015245,59.1,7.1,33.8
E00015246,70.3,4.1,25.7
E00015247,66.5,7.5,26
E00015249,76.9,3.3,19.8
E00015435,66.5,8.1,25.4
E00015436,64.3,3.9,31.7
E00015437,60.6,6.9,32.5
E00015438,83.4,0,16.6
E00015439,66.5,7,26.4
E00015440,65.7,4.5,29.8
E00015443,69.9,3,27.1
E00015444,65.5,5.8,28.7
E00015445,64.7,4,31.3
E00015446,68.8,6.3,25
E00015447,53.5,6.6,39.9
E00015448,62.6,2.5,34.8
E00015450,50.8,11.5,37.7
E00015451,57.7,3,39.3
E00015452,68.4,6.1,25.5
E00015475,76.2,5.1,18.7
E00015476,71.1,4,24.9
E00015477,80.2,3.6,16.2
E00015478,74.2,4.5,21.3
E00015479,40.2,8.5,51.2
E00015480,65.1,4.7,30.2
E00015481,63.2,7.9,28.9
E00015482,51.8,12.4,35.8
E00015483,54.1,5.7,40.1
E00015490,83.1,3.3,13.6
E00015526,66.9,7,26.1
E00015527,65.3,8.5,26.3
E00015528,70.8,9.3,19.9
E00015529,71.7,4,24.2
E00015530,64.5,3,32.6
E00015532,45.3,9.9,44.8
E00015533,69.7,3.6,26.7
E00015534,61.6,7.9,30.5
E00015536,76.2,4.6,19.2
E00015540,65.1,3.6,31.4
E00015551,73,4.5,22.5
E00015552,61.3,5.5,33.1
E00015553,69.8,3.9,26.3
E00015554,76.4,4.9,18.6
E00015555,64,8.3,27.6
E00015556,66.9,9.8,23.3
E00015557,70.2,3.9,25.9
E00015558,71.5,4,24.5
E00015559,74.7,6.1,19.2
E00015560,72.4,2.7,24.9
E00015561,65.1,6.3,28.6
E00015562,60.2,10,29.9
E00015563,67.8,9.3,22.9
E00015564,64.6,4.3,31.1
E00015565,60.9,10.3,28.8
E00015566,56.3,2,41.7
E00015567,71.4,9.5,19.1
E00015568,68.4,6.1,25.4
E00015569,75.1,5.2,19.7
E00015570,73.9,4.3,21.8
E00015571,44.2,2.4,53.3
E00015572,53.3,2.5,44.2
E00015573,65.7,3.3,31
E00015713,66.8,5.6,27.6
