geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00015204,84.1,12.1,3.9
E00015205,88.9,8.5,2.6
E00015206,87.9,8.2,3.8
E00015229,85,6.4,8.7
E00015230,81.2,10.6,8.3
E00015231,86.6,10.2,3.2
E00015232,87.8,9.8,2.3
E00015234,90.8,6.1,3.1
E00015235,94,4.4,1.6
E00015236,85.3,10,4.6
E00015237,92.3,5.5,2.2
E00015238,86.3,9.2,4.4
E00015239,88,7.8,4.2
E00015240,83.3,11,5.7
E00015241,88.7,8.3,3.1
E00015242,87.4,9.4,3.2
E00015243,80.5,12.7,6.8
E00015244,88.8,7.6,3.7
E00015245,85.1,9.8,5.1
E00015246,87.9,8.5,3.7
E00015247,84.4,10.4,5.2
E00015249,86.6,12.3,1
E00015435,88.3,9.9,1.8
E00015436,85.9,9.2,4.9
E00015437,81.5,11.8,6.8
E00015438,92.7,5.3,2
E00015439,87.8,9.4,2.8
E00015440,83.4,8.9,7.6
E00015443,90,6.3,3.7
E00015444,83,10.4,6.5
E00015445,84.9,9.6,5.4
E00015446,89,8.4,2.7
E00015447,80.1,14,5.9
E00015448,84.1,10.8,5.2
E00015450,86.8,7.4,5.8
E00015451,76.4,15.9,7.7
E00015452,85.1,10.5,4.3
E00015475,91.6,5.6,2.8
E00015476,93.5,4.9,1.5
E00015477,90.6,6.5,2.9
E00015478,89.8,7.9,2.3
E00015479,66.3,17.6,16.1
E00015480,83.7,11.7,4.6
E00015481,88.7,9.3,2.1
E00015482,85.7,9.5,4.8
E00015483,77.8,11.3,10.8
E00015490,92.2,5.9,1.9
E00015526,86.8,9.5,3.7
E00015527,87.2,10.3,2.6
E00015528,91,6.3,2.7
E00015529,87.2,9.5,3.3
E00015530,87.4,9.5,3.1
E00015532,78.2,13.5,8.3
E00015533,85.2,11.3,3.4
E00015534,82.7,13.9,3.4
E00015536,90.1,5.1,4.8
E00015540,93.2,6.8,0
E00015551,88.4,10,1.6
E00015552,84.6,9.5,5.9
E00015553,91.6,5.6,2.8
E00015554,88,7.7,4.3
E00015555,93.9,3.9,2.2
E00015556,87.9,8.9,3.3
E00015557,89.8,7.1,3.1
E00015558,87.6,8.6,3.8
E00015559,88.4,9.5,2
E00015560,87.1,10.7,2.2
E00015561,89.1,8.3,2.6
E00015562,81.4,10.2,8.4
E00015563,83.9,10.9,5.2
E00015564,87,9.8,3.3
E00015565,82.5,12,5.6
E00015566,79.2,15.1,5.7
E00015567,91.2,6.9,1.8
E00015568,86.9,9.8,3.3
E00015569,88.2,8.9,3
E00015570,88.1,8.6,3.3
E00015571,68,17.7,14.3
E00015572,73.1,18,8.8
E00015573,85.5,11,3.5
E00015713,88.6,9.2,2.2
E00015716,88.4,8.8,2.8
E00015735,90.9,8,1.1
E00015737,90.9,7.3,1.7
E00015739,91,6.9,2.1
E00015740,88.8,7.8,3.4
E00015741,90.2,6.9,2.9
E00015744,86.6,9.2,4.2
E00015745,91.2,7.7,1.1
E00015747,84.9,8.2,7
