geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00015204,27.2,72.8
E00015205,20.7,79.3
E00015206,27.4,72.6
E00015229,15.8,84.2
E00015230,19.5,80.5
E00015231,20.6,79.4
E00015232,18.9,81.1
E00015234,27,73
E00015235,22.8,77.2
E00015236,26.1,73.9
E00015237,19.9,80.1
E00015238,27.6,72.4
E00015239,18.2,81.8
E00015240,16.7,83.3
E00015241,22.1,77.9
E00015242,22.3,77.7
E00015243,20.3,79.7
E00015244,27.5,72.5
E00015245,21.3,78.7
E00015246,33.3,66.7
E00015247,24.5,75.5
E00015249,22.3,77.7
E00015435,43.3,56.7
E00015436,27.3,72.7
E00015437,25.9,74.1
E00015438,32.1,67.9
E00015439,29.2,70.8
E00015440,23,77
E00015443,36.9,63.1
E00015444,28.3,71.7
E00015445,30.3,69.7
E00015446,21.3,78.8
E00015447,21.8,78.2
E00015448,40.2,59.8
E00015450,16.8,83.2
E00015451,26.8,73.2
E00015452,32.7,67.3
E00015475,27,73
E00015476,50.4,49.6
E00015477,33.5,66.5
E00015478,41,59
E00015479,17.5,82.5
E00015480,39.6,60.4
E00015481,36.2,63.8
E00015482,34.9,65.1
E00015483,25.2,74.8
E00015490,22.4,77.6
E00015526,37.7,62.3
E00015527,39.7,60.3
E00015528,38.6,61.4
E00015529,36.9,63.1
E00015530,53.1,46.9
E00015532,23.6,76.4
E00015533,35.2,64.8
E00015534,32.4,67.6
E00015536,44.7,55.3
E00015540,41.7,58.3
E00015551,28.5,71.5
E00015552,30.4,69.6
E00015553,37.8,62.2
E00015554,30.9,69.1
E00015555,23.2,76.8
E00015556,27.7,72.3
E00015557,44.5,55.5
E00015558,24.4,75.6
E00015559,28.6,71.4
E00015560,44.1,55.9
E00015561,41.2,58.8
E00015562,31.5,68.5
E00015563,19,81
E00015564,35.5,64.5
E00015565,22.5,77.5
E00015566,43.5,56.5
E00015567,26.6,73.4
E00015568,39.3,60.7
E00015569,29.3,70.7
E00015570,37.7,62.3
E00015571,34.1,65.9
E00015572,39.4,60.6
E00015573,41.1,58.9
E00015713,33.6,66.4
E00015716,26.3,73.7
E00015735,30,70
E00015737,27.6,72.4
E00015739,22.6,77.4
E00015740,35.7,64.3
E00015741,42.4,57.6
E00015744,32.1,67.9
E00015745,45.7,54.3
E00015747,31.1,68.9
E00015750,18.2,81.8
E00015752,26.4,73.6
E00015753,22,78
E00015800,24.2,75.8
E00015802,25.9,74.1
E00015803,27.7,72.3
E00015804,37.2,62.8
E00015806,45.7,54.3
E00015807,26.9,73.1
E00015808,38.2,61.8
E00015810,31.1,68.9
E00015811,25.3,74.7
