areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00073746,93.7,3.8,1.3,1.3
E00073748,92.5,3.6,1.1,2.9
E00073751,90.2,4.6,1.6,3.6
E00073754,88.4,3.6,2.8,5.3
E00073755,93.4,4.3,0.4,1.9
E00073756,85.9,4.5,2.6,7.1
E00073764,92.5,2,1.4,4
E00073765,92.4,4.2,1.1,2.3
E00073766,86.8,4.1,2.8,6.3
E00073767,90.6,3.2,1.6,4.6
E00073768,91.2,5.1,1.1,2.5
E00073769,90.8,2.2,1.8,5.1
E00073770,93.1,3.8,1.1,1.9
E00073771,93.8,1,2,3.3
E00073772,90,3.5,2.6,3.9
E00073773,89.4,5.1,2.4,3.1
E00073774,90.5,4.6,1.5,3.3
E00073775,92.2,2.9,2.3,2.6
E00073776,86.7,3.5,5.1,4.7
E00073777,87,4.3,2.8,5.9
E00073778,90.6,3.5,2.3,3.5
E00074195,91.9,4.4,2.6,1.1
E00074223,93.3,4.5,0.7,1.5
E00074224,85.5,6.2,3.5,4.8
E00074225,90.2,4.6,1.8,3.5
E00074226,88.5,8.9,1.5,1.1
E00074227,88.8,5.6,2.3,3.3
E00075093,90.5,6.8,0.5,2.2
E00075095,91,4.7,1.4,2.8
E00075096,91.3,4.7,0.9,3.1
E00075097,88.9,8.5,1.2,1.5
E00075098,87.8,7.2,3,2
E00075099,90.1,5.2,1.2,3.4
E00075100,91.1,4.1,1.1,3.7
E00075101,89.2,5.9,0.7,4.2
E00075102,91.5,6.1,1.7,0.7
E00075103,89,5.8,1.6,3.5
E00075104,89.7,6.9,1.2,2.1
E00075105,89,6.6,1.7,2.8
E00075106,88.2,5.2,1.5,5.2
E00075107,91.8,6.5,0.3,1.3
E00075108,90.5,6.2,0.6,2.7
E00075109,91.1,5.3,0.8,2.8
E00075110,87,6.1,2,4.9
E00075145,93.3,4.9,0.9,0.9
E00075146,94,4.9,0.4,0.7
E00075147,93.9,2.2,0.6,3.3
E00075148,87.8,7.7,1.5,3.1
E00075149,92,6.1,1.2,0.7
E00075150,91.6,5.9,0.4,2.2
E00075151,96.1,2.4,0.8,0.8
E00075152,92.3,4.2,1.7,1.7
E00075153,94.7,4.4,0.5,0.5
E00075154,90,7.4,1.1,1.6
E00075155,90.3,7.8,1.1,0.7
E00075156,92.5,5.1,1,1.4
E00075157,94.3,4.1,1,0.6
E00075158,89.8,6.4,1.2,2.6
E00075159,90.5,5.8,1.7,2.1
E00075160,93.8,4.5,0.6,1.1
E00075161,91.2,6.5,0.7,1.6
E00075162,92,4,1.5,2.5
E00075163,92.8,4.2,1.1,1.9
E00075164,95.3,3.4,0.4,0.9
E00075165,89.2,5.7,3,2
E00075166,92.7,4.3,0.6,2.4
E00075167,96.8,2.6,0,0.5
E00075168,93.2,4.9,0.3,1.5
E00075169,87.7,8.2,0.5,3.6
E00075170,94.2,2.8,1.7,1.4
E00075171,97.3,1.7,0,1
E00075172,93.5,4.8,0.3,1.4
E00075173,92.5,3.5,2.4,1.6
E00075174,96.8,2.1,0,1.1
E00075175,91.5,4.2,2.1,2.1
E00075176,89.4,3.2,1.8,5.5
E00075177,92.9,4.7,0.9,1.5
E00075178,94.7,4.9,0.4,0
E00075179,97.1,2.5,0,0.4
E00075180,92.7,3.4,2.3,1.5
E00075181,94.1,2.6,1,2.3
E00075182,95.5,2.4,0.8,1.2
E00075183,93.2,4.2,0.8,1.9
E00075184,92.9,5.2,0.9,0.9
E00075185,96,1.7,1.1,1.1
E00075186,94.6,3.2,1.8,0.4
E00075187,97.4,2.2,0.3,0
E00075188,91.4,3.9,2.8,1.9
E00075189,95.2,2.6,1.6,0.6
E00075190,91.3,4.4,1.6,2.7
E00075191,92.2,4.7,1.3,1.8
E00075193,89.7,4.7,0.6,5
E00075194,91.7,4.5,1,2.9
E00075195,93.8,1.8,1.8,2.7
E00075196,93.2,4.7,0.9,1.2
E00075198,95.1,3,0.4,1.5
E00075199,91.2,3.7,1.8,3.3
E00075200,87.4,6.8,3.2,2.6
E00075201,88.9,8.6,1.2,1.2
E00075202,95.5,2.4,1.7,0.4
E00075203,92.5,2.3,1.3,3.9
E00075204,93,5.1,0.4,1.5
E00075205,94,4.8,0.6,0.6
E00075312,91.1,5.4,2.9,0.6
E00075313,89.5,5.9,2.2,2.5
E00075314,91.3,5,2.5,1.1
E00075315,93.4,3.4,2.5,0.6
E00075316,91.7,4.1,1.2,3
