areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00073746,97.6,2.4,0
E00073748,55.9,43.6,0.4
E00073751,49.6,50.4,0
E00073754,40.9,59.1,0
E00073755,19.4,80.6,0
E00073756,6.2,92.9,0.9
E00073764,43.8,56.2,0
E00073765,74.6,25.4,0
E00073766,44.4,54.9,0.7
E00073767,96,4,0
E00073768,69.4,30.6,0
E00073769,72.1,27.9,0
E00073770,62.1,37.9,0
E00073771,80.8,19.2,0
E00073772,85,15,0
E00073773,78.9,21.1,0
E00073774,89.9,10.1,0
E00073775,45.1,54.9,0
E00073776,27.8,72.2,0
E00073777,87.5,12.5,0
E00073778,97.5,2.5,0
E00074195,100,0,0
E00074223,100,0,0
E00074224,74.1,25.9,0
E00074225,87.5,12.5,0
E00074226,81.7,18.3,0
E00074227,88.9,11.1,0
E00075093,95.3,4.7,0
E00075095,100,0,0
E00075096,94.4,5.6,0
E00075097,98.6,1.4,0
E00075098,93.9,3.8,2.3
E00075099,92.8,7.2,0
E00075100,99.1,0,0.9
E00075101,99.2,0.8,0
E00075102,100,0,0
E00075103,95.7,3.6,0.7
E00075104,97.9,2.1,0
E00075105,69.9,30.1,0
E00075106,93.7,0.8,5.5
E00075107,99.2,0,0.8
E00075108,91.7,8.3,0
E00075109,95.2,4.8,0
E00075110,99.2,0.8,0
E00075145,86.8,13.2,0
E00075146,91.2,8,0.9
E00075147,99.3,0.7,0
E00075148,100,0,0
E00075149,100,0,0
E00075150,100,0,0
E00075151,39.3,60.7,0
E00075152,68.7,31.3,0
E00075153,90.6,9.4,0
E00075154,98.8,1.2,0
E00075155,100,0,0
E00075156,96.9,3.1,0
E00075157,99.3,0.7,0
E00075158,100,0,0
E00075159,95.6,4.4,0
E00075160,97.2,2.8,0
E00075161,99.2,0.8,0
E00075162,100,0,0
E00075163,96.3,3.8,0
E00075164,96,4,0
E00075165,99.2,0.8,0
E00075166,97.8,2.2,0
E00075167,88.3,11.7,0
E00075168,100,0,0
E00075169,100,0,0
E00075170,99.3,0.7,0
E00075171,89.4,10.6,0
E00075172,94.4,5.6,0
E00075173,92.9,7.1,0
E00075174,96.4,3.6,0
E00075175,99.2,0.8,0
E00075176,11.2,1.9,87
E00075177,70.2,29.8,0
E00075178,100,0,0
E00075179,71.6,28.4,0
E00075180,87.8,12.2,0
E00075181,76.1,23.9,0
E00075182,97.2,2.8,0
E00075183,91.9,8.1,0
E00075184,99.2,0.8,0
E00075185,43.6,56.4,0
E00075186,96,4,0
E00075187,97.9,2.1,0
E00075188,98.6,1.4,0
E00075189,100,0,0
E00075190,99.4,0.6,0
E00075191,100,0,0
E00075193,100,0,0
E00075194,94.7,5.3,0
E00075195,98.3,1.7,0
E00075196,85.1,14.9,0
E00075198,99.2,0.8,0
E00075199,64.6,35.4,0
E00075200,99.1,0.9,0
E00075201,99,1,0
E00075202,94.8,5.2,0
E00075203,100,0,0
E00075204,100,0,0
E00075205,100,0,0
E00075312,100,0,0
E00075313,88.4,11.6,0
E00075314,77.8,22.2,0
E00075315,96.1,3.9,0
E00075316,94.2,5.8,0
E00075317,16.5,83.5,0
E00075318,53.7,44.7,1.6
E00075319,96.2,3.8,0
E00075321,16.7,0,83.3
E00075322,96.1,3.9,0
E00075339,65.4,34.6,0
E00075340,72.4,27.6,0
E00075341,99.3,0.7,0
E00075342,98.4,1.6,0
E00075343,100,0,0
E00075344,98.4,1.6,0
E00075345,98.4,1.6,0
E00075346,100,0,0
E00075347,97.6,2.4,0
E00075348,96.9,3.1,0
E00075349,100,0,0
E00075350,94.6,5.4,0
E00075351,82.6,17.4,0
E00075352,96.6,2,1.4
E00075353,82.2,17.8,0
E00075354,100,0,0
E00075355,93,7,0
E00075356,99.2,0.8,0
E00075358,96,1.7,2.3
E00075359,96,4,0
E00075427,100,0,0
E00075430,99.3,0.7,0
E00075512,74.6,25.4,0
E00075513,56.8,43.2,0
E00075514,35.7,64.3,0
E00075515,99.2,0.8,0
E00075516,83.1,16.2,0.8
E00075517,76.8,23.2,0
E00075518,47.7,52.3,0
E00075519,100,0,0
E00075520,87.7,12.3,0
E00075521,100,0,0
E00075522,100,0,0
E00075523,68.4,31.6,0
E00075524,76.6,23.4,0
E00075525,95.2,4.8,0
E00075526,98.5,1.5,0
E00075527,97.8,1.5,0.7
E00075528,99.1,0.9,0
E00075529,72.4,27.6,0
E00075530,94.1,5.9,0
E00075531,16.2,83.8,0
E00075532,96.8,3.2,0
E00075533,94.3,4.9,0.8
E00075534,98.4,1.6,0
E00075535,100,0,0
E00075536,87.1,12.9,0
E00075537,100,0,0
E00075538,99.3,0.7,0
E00075539,92.4,7.6,0
E00075542,21.1,78.9,0
