areacd,in_full_time_education-001,in_full_time_education-002
E00073746,16,84
E00073748,30.2,69.8
E00073751,22.3,77.7
E00073754,19.1,80.9
E00073755,25.7,74.3
E00073756,5.8,94.2
E00073764,23.4,76.6
E00073765,18,82
E00073766,24.8,75.2
E00073767,24.3,75.7
E00073768,27.1,72.9
E00073769,14.7,85.3
E00073770,20.2,79.8
E00073771,23.5,76.5
E00073772,23.5,76.5
E00073773,21.2,78.8
E00073774,17.4,82.6
E00073775,24.2,75.8
E00073776,14.4,85.6
E00073777,15.7,84.3
E00073778,20,80
E00074195,15.8,84.2
E00074223,13.5,86.5
E00074224,15.3,84.7
E00074225,15.3,84.7
E00074226,15.5,84.5
E00074227,17.5,82.5
E00075093,16.9,83.1
E00075095,15.7,84.3
E00075096,13.9,86.1
E00075097,18.5,81.5
E00075098,10.9,89.1
E00075099,17.9,82.1
E00075100,14.7,85.3
E00075101,13.8,86.2
E00075102,18.2,81.8
E00075103,17.1,82.9
E00075104,14.5,85.5
E00075105,16.9,83.1
E00075106,14.3,85.7
E00075107,16.9,83.1
E00075108,17.5,82.5
E00075109,11.3,88.7
E00075110,14.6,85.4
E00075145,14.9,85.1
E00075146,21.4,78.6
E00075147,21.7,78.3
E00075148,18.4,81.6
E00075149,24.5,75.5
E00075150,20.4,79.6
E00075151,9.8,90.2
E00075152,16.8,83.2
E00075153,18.8,81.2
E00075154,16.3,83.7
E00075155,14.9,85.1
E00075156,15.6,84.4
E00075157,14.9,85.1
E00075158,24.4,75.6
E00075159,15.3,84.7
E00075160,22.9,77.1
E00075161,17.6,82.4
E00075162,19.2,80.8
E00075163,21.8,78.2
E00075164,22.5,77.5
E00075165,22.2,77.8
E00075166,21.8,78.2
E00075167,14.2,85.8
E00075168,23.9,76.1
E00075169,23.1,76.9
E00075170,23.3,76.7
E00075171,18.5,81.5
E00075172,21.8,78.2
E00075173,17.8,82.2
E00075174,25.4,74.6
E00075175,18.8,81.2
E00075176,0.5,99.5
E00075177,19.7,80.3
E00075178,20.3,79.7
E00075179,12.4,87.6
E00075180,21,79
E00075181,23.1,76.9
E00075182,20.2,79.8
E00075183,21.7,78.3
E00075184,23.3,76.7
E00075185,10.1,89.9
E00075186,22,78
E00075187,19.5,80.5
E00075188,22,78
E00075189,27.5,72.5
E00075190,20.8,79.2
E00075191,20.4,79.6
E00075193,21.8,78.2
E00075194,18.6,81.4
E00075195,12.1,87.9
E00075196,16.5,83.5
E00075198,17.1,82.9
E00075199,22.3,77.7
E00075200,27.6,72.4
E00075201,18.1,81.9
E00075202,25.4,74.6
E00075203,22,78
E00075204,25,75
E00075205,22.6,77.4
E00075312,25.6,74.4
E00075313,18.4,81.6
E00075314,24.1,75.9
E00075315,27.5,72.5
E00075316,32,68
E00075317,27.4,72.6
E00075318,29.1,70.9
E00075319,27,73
E00075321,1.9,98.1
E00075322,35.3,64.7
E00075339,26,74
E00075340,21.4,78.6
E00075341,16.6,83.4
E00075342,15.3,84.7
E00075343,19.3,80.7
E00075344,22.5,77.5
E00075345,19.7,80.3
E00075346,21.9,78.1
E00075347,16.7,83.3
E00075348,18.1,81.9
E00075349,19.1,80.9
E00075350,18.4,81.6
E00075351,22.6,77.4
E00075352,17.5,82.5
E00075353,23.4,76.6
E00075354,17.3,82.7
E00075355,22.7,77.3
E00075356,18.8,81.2
E00075358,17.9,82.1
E00075359,18.1,81.9
E00075427,19.4,80.6
E00075430,16.3,83.7
E00075512,20.7,79.3
E00075513,15.9,84.1
E00075514,21.9,78.1
E00075515,15.9,84.1
E00075516,17,83
E00075517,15.6,84.4
E00075518,17.9,82.1
