areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00073746,4.9,33.6,61.5
E00073748,8.3,20.1,71.6
E00073751,8.6,38.8,52.5
E00073754,6.4,33.1,60.5
E00073755,3.8,42.4,53.8
E00073756,2.7,68.1,29.2
E00073764,8.5,28.8,62.7
E00073765,7.3,25.2,67.5
E00073766,9.9,23.2,66.9
E00073767,8.8,21.8,69.4
E00073768,6.3,24.6,69
E00073769,7.5,39.8,52.6
E00073770,6.7,31.9,61.3
E00073771,7.8,30.2,62
E00073772,6.4,23.2,70.4
E00073773,7.5,26.9,65.7
E00073774,11.8,22.4,65.9
E00073775,8.5,28,63.4
E00073776,5.3,42,52.7
E00073777,6.8,31.6,61.5
E00073778,9.8,15.6,74.6
E00074195,8.1,39.3,52.6
E00074223,3.2,32.3,64.5
E00074224,8.8,33.3,57.9
E00074225,7.8,26.4,65.9
E00074226,7,43.4,49.7
E00074227,6.6,23,70.5
E00075093,7.3,16.6,76.2
E00075095,7.3,14.7,78
E00075096,4.3,20.6,75.2
E00075097,2.9,17.4,79.7
E00075098,7.1,19.7,73.2
E00075099,7.2,26.6,66.2
E00075100,8.6,25,66.4
E00075101,2.3,18.9,78.8
E00075102,6.4,20.8,72.8
E00075103,4.3,25.9,69.8
E00075104,7,19.6,73.4
E00075105,4.9,41,54.2
E00075106,4.7,26.6,68.8
E00075107,2.3,25.6,72.1
E00075108,6,23.5,70.5
E00075109,5,26.9,68.1
E00075110,1.7,32.2,66.1
E00075145,4.5,23.6,71.8
E00075146,8.9,25.9,65.2
E00075147,4.5,22.4,73.1
E00075148,7.2,11.6,81.2
E00075149,8.3,12.1,79.6
E00075150,6.5,22,71.5
E00075151,0,53,47
E00075152,2.2,29.2,68.6
E00075153,1.9,35.2,62.9
E00075154,3.8,17.5,78.8
E00075155,6.7,14.3,79
E00075156,4.6,28.2,67.2
E00075157,2.8,19.6,77.6
E00075158,6.7,22.2,71.1
E00075159,5.3,31,63.7
E00075160,6.2,22.1,71.7
E00075161,5.4,23.8,70.8
E00075162,10.2,15.6,74.2
E00075163,7.5,26.4,66
E00075164,3.9,23.5,72.5
E00075165,4.1,29.3,66.7
E00075166,5.3,21.2,73.5
E00075167,5.8,33,61.2
E00075168,6.6,12.4,81
E00075169,1.2,11.9,86.9
E00075170,8.1,16.2,75.7
E00075171,5,31.2,63.8
E00075172,12,17.6,70.4
E00075173,8.2,21.8,70
E00075174,4.7,32.9,62.4
E00075175,4.9,14.8,80.3
E00075176,0,65.9,34.1
E00075177,5.9,21.2,73
E00075178,8.1,24.3,67.6
E00075179,5.3,42.7,52
E00075180,4.1,29.8,66.1
E00075181,8.8,38,53.3
E00075182,8.6,30.5,61
E00075183,1.8,22.5,75.7
E00075184,6.3,15.1,78.6
E00075185,2.7,50.5,46.8
E00075186,8,23.2,68.8
E00075187,7.1,29.8,63.1
E00075188,6.4,14.2,79.4
E00075189,2.7,15.9,81.4
E00075190,3.8,27,69.2
E00075191,7.7,18.7,73.5
E00075193,3.2,15.3,81.5
E00075194,3.7,26.7,69.6
E00075195,5.2,32.2,62.6
E00075196,1.8,36.6,61.6
E00075198,4.7,23.6,71.7
E00075199,6.2,37.6,56.2
E00075200,5.7,14.2,80.2
E00075201,5.2,18.6,76.3
E00075202,9.1,22.5,68.4
E00075203,3.8,19.8,76.3
E00075204,3.6,15.5,80.9
E00075205,6.8,9.3,83.9
E00075312,14.8,22.1,63.1
E00075313,10.9,25.4,63.8
E00075314,13.5,23.9,62.6
E00075315,19.8,27,53.2
E00075316,25.4,24.6,50
E00075317,3.1,44.2,52.7
E00075318,17.9,28.5,53.7
E00075319,16.4,20.1,63.4
E00075321,1.7,62.6,35.7
E00075322,28.7,22.5,48.8
E00075339,15.6,26.1,58.3
E00075340,13.1,35.9,51
E00075341,2.8,14,83.2
E00075342,0.8,19.8,79.4
E00075343,4.8,15.8,79.5
E00075344,2.4,16,81.6
E00075345,2.4,28.3,69.3
E00075346,3.9,22,74
E00075347,4,16.1,79.8
E00075348,3.7,22.2,74.1
E00075349,3.9,21.9,74.2
E00075350,1.9,23.1,75
E00075351,6.2,18.1,75.8
E00075352,3.4,20.5,76
E00075353,4.4,22.6,73
E00075354,0,20.3,79.7
E00075355,5.5,30.7,63.8
E00075356,7.5,20.1,72.4
E00075358,3.5,15,81.5
E00075359,7.8,27.1,65.1
E00075427,9.1,21.8,69.1
E00075430,6.6,24.8,68.6
E00075512,7.7,29.2,63.1
E00075513,8.8,26.3,64.9
E00075514,2.9,43.1,54
E00075515,9.5,27,63.5
E00075516,8.5,27.7,63.8
E00075517,8,30.1,61.9
E00075518,3.9,41.9,54.3
E00075519,6.3,19.8,73.8
E00075520,8.1,29,62.9
E00075521,6.5,25,68.5
E00075522,5.8,23.3,70.8
E00075523,7.9,33.1,59
E00075524,8.3,26.4,65.3
E00075525,4.8,25,70.2
E00075526,12.8,19.5,67.7
E00075527,8,29,63
E00075528,10.4,18.3,71.3
E00075529,7.8,31.2,61
E00075530,5.1,30.1,64.7
E00075531,0.9,61.1,38
E00075532,8.1,24.4,67.5
E00075533,8.3,27.3,64.5
E00075534,9.2,24.2,66.7
E00075535,5.4,28.6,66.1
E00075536,9.6,25.6,64.7
E00075537,5.3,20.5,74.2
E00075538,8,22.6,69.3
E00075539,9.8,23.8,66.4
E00075542,4.9,40.2,54.9
E00075543,4,33.9,62.1
E00075544,6.7,31.7,61.7
E00075545,6.8,22,71.2
E00075546,6.3,27.6,66.1
E00075550,10.1,20.3,69.6
E00075589,13.1,29.8,57.1
E00075590,11.9,20.6,67.5
E00075594,4.5,23.9,71.6
E00075595,9.4,15.6,75
E00075596,10.6,16.5,72.9
E00075597,2.9,19,78.1
E00075598,5.2,42.3,52.6
E00075599,5.4,27.7,67
E00075600,4.9,25.2,69.9
E00075673,1.9,36.8,61.3
E00075674,4.4,16.5,79.1
E00075675,3.4,22.8,73.8
E00075676,3.2,27.7,69
E00075677,4.8,25,70.2
E00075678,6.6,6.6,86.8
E00075679,6.3,21,72.7
E00075680,3.2,38.9,57.9
E00075681,4.8,14.5,80.6
E00075682,4.8,24.8,70.4
E00075683,5.3,29.8,64.9
E00075684,9.8,28.6,61.7
E00075685,2.3,28.2,69.5
E00075686,6.8,22,71.2
E00075687,8.1,42.7,49.2
E00075688,9.2,16.7,74.2
E00075689,8,22.5,69.6
E00075691,7.1,35.7,57.1
E00075692,9.2,30.9,59.9
E00075693,11.2,21.6,67.2
E00075694,3.6,45.5,50.9
E00075695,4.5,18.2,77.3
E00075696,6.3,16.7,77
E00075697,3.3,27.5,69.2
E00075698,5.9,22.9,71.2
E00075699,6.8,20.3,73
E00075700,4.3,25.2,70.4
E00075701,8,19.6,72.3
E00075702,9.2,37.7,53.1
E00075703,3.6,67,29.5
E00075704,6,25,69
E00075705,4.8,23.4,71.8
E00075706,5.3,14.4,80.3
E00075707,8.8,23.2,68
E00075708,5.9,21.2,72.9
E00075711,4.2,30.8,65
E00075712,2.2,42.4,55.4
E00075713,0.8,28.5,70.7
E00075716,2.1,48.6,49.3
E00075717,2.4,18.3,79.3
E00075718,0,35.6,64.4
E00075720,1.7,45,53.3
E00075721,2.3,26.5,71.2
E00075722,5.2,24.4,70.4
E00075723,4.3,19.1,76.6
E00075724,9.8,36.6,53.7
E00075725,5.5,23.6,70.9
E00075726,1.7,30.2,68
E00075728,1.6,25.4,73
E00075729,3.3,34.6,62.1
E00075730,3.4,16.8,79.8
E00075732,2.4,36.6,61
E00075733,2.4,11.9,85.7
E00075734,0,22.9,77.1
E00075735,2.7,20.1,77.2
E00075736,3.3,25.4,71.3
E00075737,0.8,24.4,74.8
E00075738,3.6,34.1,62.3
E00075739,10.2,52.5,37.3
E00075740,2.9,22.9,74.3
E00075741,4.2,7.4,88.4
E00075742,2.4,60.6,37
E00075743,2.5,33.1,64.5
E00075744,2.5,13.3,84.2
E00075745,3.4,28.4,68.1
E00075746,11.5,17.3,71.2
E00075747,4.7,21.9,73.4
E00075748,6.3,26.4,67.4
E00075749,7.8,33.3,58.9
E00075750,9,26.3,64.7
E00075751,4.2,20.1,75.7
E00075752,3.6,18.7,77.7
E00075753,10,16.7,73.3
E00075755,3.7,39.8,56.5
E00075759,3.2,23.8,73
E00075760,3,15.9,81.1
E00075761,4.7,32.4,62.8
E00075762,5.9,23.7,70.4
E00075763,3.9,22,74
E00075764,3.2,28.2,68.5
E00075766,6.7,16.7,76.7
E00075767,3.8,23.3,72.9
E00075775,3.1,29,67.9
E00075776,2.4,15.1,82.5
E00075777,4.1,14.9,81
E00075778,3.6,24.8,71.5
E00075779,3.2,40.8,56
E00075780,6.3,37.8,55.9
