areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00073746,67.8,32.2
E00073748,75.7,24.3
E00073751,85.2,14.8
E00073754,73.1,26.9
E00073755,75.4,24.6
E00073756,72,28
E00073764,73.6,26.4
E00073765,84.9,15.1
E00073766,85.8,14.2
E00073767,83.3,16.7
E00073768,80.7,19.3
E00073769,86.3,13.7
E00073770,83.3,16.7
E00073771,82.4,17.6
E00073772,87.7,12.3
E00073773,83.6,16.4
E00073774,75.6,24.4
E00073775,77.5,22.5
E00073776,68,32
E00073777,77.2,22.8
E00073778,87.5,12.5
E00074195,72,28
E00074223,92.1,7.9
E00074224,86.3,13.8
E00074225,83.1,16.9
E00074226,82.5,17.5
E00074227,76.9,23.1
E00075093,91,9
E00075095,95.4,4.6
E00075096,95,5
E00075097,95.6,4.4
E00075098,96.5,3.5
E00075099,92.5,7.5
E00075100,96.8,3.2
E00075101,96.9,3.1
E00075102,94.5,5.5
E00075103,95.7,4.3
E00075104,94.5,5.5
E00075105,96,4
E00075106,96.1,3.9
E00075107,94,6
E00075108,95.2,4.8
E00075109,92.2,7.8
E00075110,95.3,4.7
E00075145,78.8,21.3
E00075146,74.8,25.2
E00075147,84.1,15.9
E00075148,93.1,6.9
E00075149,79.3,20.7
E00075150,74.2,25.8
E00075151,68.3,31.7
E00075152,75.3,24.7
E00075153,83,17
E00075154,84.3,15.7
E00075155,89.5,10.5
E00075156,80.4,19.6
E00075157,91.7,8.3
E00075158,85.3,14.7
E00075159,83.2,16.8
E00075160,75.5,24.5
E00075161,84.2,15.8
E00075162,65.1,34.9
E00075163,70.4,29.6
E00075164,76.7,23.3
E00075165,83.5,16.5
E00075166,71.2,28.8
E00075167,63.6,36.4
E00075168,87.7,12.3
E00075169,75.5,24.5
E00075170,77.2,22.8
E00075171,73.5,26.5
E00075172,70,30
E00075173,74.7,25.3
E00075174,76.4,23.6
E00075175,77.3,22.7
E00075176,98.2,1.8
E00075177,67.1,32.9
E00075178,74.8,25.2
E00075179,57.4,42.6
E00075180,70.7,29.3
E00075181,64.5,35.5
E00075182,74.5,25.5
E00075183,76,24
E00075184,78,22
E00075185,50.5,49.5
E00075186,67.3,32.7
E00075187,73.7,26.3
E00075188,76.7,23.3
E00075189,80.7,19.3
E00075190,82,18
E00075191,81.3,18.7
E00075193,86.7,13.3
E00075194,79,21
E00075195,86.2,13.8
E00075196,76.8,23.2
E00075198,74.1,25.9
E00075199,80.9,19.1
E00075200,92.5,7.5
E00075201,70.8,29.2
E00075202,78,22
E00075203,83.4,16.6
E00075204,82.8,17.2
E00075205,84.4,15.6
E00075312,88.6,11.4
E00075313,87.2,12.8
E00075314,83,17
E00075315,76.7,23.3
E00075316,76.5,23.5
E00075317,82.6,17.4
E00075318,88.6,11.4
E00075319,79.6,20.4
E00075321,95,5
E00075322,78.5,21.5
E00075339,73.9,26.1
E00075340,79.6,20.4
E00075341,95.9,4.1
E00075342,95.5,4.5
E00075343,92.3,7.7
E00075344,93.1,6.9
E00075345,93.5,6.5
E00075346,98.8,1.2
E00075347,96.6,3.4
E00075348,96,4
E00075349,94.8,5.2
E00075350,92.3,7.7
E00075351,93.7,6.3
E00075352,96.4,3.6
E00075353,94.6,5.4
E00075354,97.8,2.2
E00075355,95.9,4.1
E00075356,96.2,3.8
E00075358,94.8,5.2
E00075359,96.4,3.6
E00075427,92.7,7.3
E00075430,94.7,5.3
E00075512,82.8,17.2
E00075513,79.4,20.6
E00075514,86.3,13.7
E00075515,90.3,9.7
E00075516,86,14
E00075517,81.2,18.8
E00075518,79.4,20.6
E00075519,93.3,6.7
E00075520,87.1,12.9
E00075521,90.6,9.4
E00075522,85.7,14.3
E00075523,83.2,16.8
E00075524,83.8,16.2
E00075525,84.4,15.6
E00075526,81.9,18.1
E00075527,90.8,9.2
E00075528,77.4,22.6
E00075529,82.3,17.7
E00075530,91.9,8.1
E00075531,84,16
E00075532,79.6,20.4
E00075533,78.6,21.4
E00075534,84.1,15.9
E00075535,93.8,6.2
E00075536,82.4,17.6
E00075537,84.5,15.5
E00075538,79.9,20.1
E00075539,82.9,17.1
E00075542,72.4,27.6
E00075543,76.6,23.4
E00075544,77.3,22.7
E00075545,79.5,20.5
E00075546,86.8,13.2
E00075550,96.3,3.7
E00075589,96,4
E00075590,93.6,6.4
E00075594,94.6,5.4
E00075595,96.4,3.6
E00075596,96.1,3.9
E00075597,97.6,2.4
E00075598,93,7
E00075599,96.3,3.7
E00075600,96.7,3.3
E00075673,88.5,11.5
E00075674,91.6,8.4
E00075675,86.7,13.3
E00075676,83.4,16.6
E00075677,82.4,17.6
E00075678,76.9,23.1
E00075679,85.5,14.5
E00075680,84,16
E00075681,85,15
E00075682,91.1,8.9
E00075683,81.2,18.8
E00075684,85.4,14.6
E00075685,87.4,12.6
E00075686,89.2,10.8
E00075687,80.4,19.6
E00075688,89.8,10.2
E00075689,82.1,17.9
E00075691,80.6,19.4
E00075692,78.7,21.3
E00075693,88.4,11.6
E00075694,95.5,4.5
E00075695,93.4,6.6
E00075696,90,10
E00075697,83.2,16.8
E00075698,86,14
E00075699,90.8,9.2
E00075700,81.8,18.2
E00075701,86.2,13.8
E00075702,81.4,18.6
E00075703,89.9,10.1
E00075704,85.9,14.1
E00075705,91.8,8.2
E00075706,96.2,3.8
E00075707,92.4,7.6
E00075708,85.9,14.1
E00075711,93.9,6.1
E00075712,93.2,6.8
E00075713,91.3,8.7
E00075716,90.4,9.6
E00075717,92,8
E00075718,87.4,12.6
E00075720,88,12
E00075721,95,5
E00075722,95.3,4.7
E00075723,90.6,9.4
E00075724,89.9,10.1
E00075725,92,8
E00075726,91.9,8.1
E00075728,95.9,4.1
E00075729,93.4,6.6
E00075730,96.2,3.8
E00075732,95.6,4.4
E00075733,93.6,6.4
E00075734,93.9,6.1
E00075735,91.9,8.1
E00075736,97.6,2.4
E00075737,95.5,4.5
E00075738,90.6,9.4
E00075739,82.5,17.5
E00075740,96.2,3.8
E00075741,95.3,4.7
E00075742,92.9,7.1
E00075743,89.1,10.9
E00075744,94.9,5.1
E00075745,95.5,4.5
E00075746,89.2,10.8
E00075747,91.1,8.9
E00075748,94.4,5.6
E00075749,93.9,6.1
E00075750,93.1,6.9
E00075751,94.7,5.3
E00075752,96,4
E00075753,96.4,3.6
E00075755,95.2,4.8
E00075759,95.7,4.3
E00075760,91.3,8.7
E00075761,92.4,7.6
E00075762,94,6
E00075763,95.9,4.1
E00075764,98.5,1.5
E00075766,91.8,8.2
E00075767,93,7
E00075775,90.6,9.4
E00075776,93.5,6.5
E00075777,94.7,5.3
E00075778,97.5,2.5
E00075779,97.3,2.7
E00075780,94,6
E00075781,92.4,7.6
E00075782,94,6
E00075783,95.5,4.5
E00075784,96.4,3.6
E00075785,96.1,3.9
E00075786,87.2,12.8
E00075787,90.3,9.7
E00075788,92.7,7.3
E00075789,96.9,3.1
E00075790,95.9,4.1
E00075791,94.9,5.1
E00075792,90.8,9.2
E00075793,92.3,7.7
E00173030,83.5,16.5
E00173032,83,17
E00173064,68.1,31.9
E00173068,76.2,23.8
E00173072,86.3,13.7
E00173074,92.5,7.5
E00173075,90.9,9.1
E00173077,92.1,7.9
E00173078,90.4,9.6
E00173080,58.2,41.8
E00173082,87.6,12.4
E00173083,68.3,31.7
E00173085,63.5,36.5
E00173086,84,16
E00173088,73,27
E00174259,81.5,18.5
E00189455,89.4,10.6
E00189469,59.9,40.1
E00189473,92.5,7.5
E00189488,78.4,21.6
E00189490,63.6,36.4
E00189493,85.8,14.2
E00189495,69.4,30.6
E00189498,71.4,28.6
E00189506,76.4,23.6
E00189517,81.1,18.9
E00189521,86.7,13.3
E00189528,92.8,7.2
E00189538,72.3,27.7
E00189541,64.3,35.7
E00189542,94.9,5.1
E00189543,69.7,30.3
E00189547,73.5,26.5
E00189556,66.1,33.9
E00189558,62.1,37.9
E00189559,65,35
E00189564,63.7,36.3
E00189575,70.9,29.1
E00189576,74,26
E00189588,92.3,7.7
E00189598,78.1,21.9
E00189605,73.7,26.3
E00189606,90.2,9.8
E00189608,80.3,19.7
