areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00073746,34.7,33.9,20.7,10.7
E00073748,20.4,32.9,20,26.7
E00073751,39.4,30.7,10.9,19
E00073754,32.6,33.1,15.1,19.2
E00073755,41.5,25.9,17.8,14.8
E00073756,67.8,24.3,5.2,2.6
E00073764,28.9,32.2,17.1,21.7
E00073765,24.6,36.9,18,20.5
E00073766,23.2,34.5,19,23.2
E00073767,21.5,34.2,13.4,30.9
E00073768,24.5,29.4,18.9,27.3
E00073769,39.3,30.4,16.3,14.1
E00073770,32.8,31,15.5,20.7
E00073771,30.5,28.9,15.6,25
E00073772,23,28.6,19,29.4
E00073773,28.3,31.5,20.5,19.7
E00073774,22.8,35.9,20.4,21
E00073775,27.9,17,32.7,22.4
E00073776,42.4,29.5,12.9,15.2
E00073777,32.7,37.3,16.4,13.6
E00073778,15.7,38,21.5,24.8
E00074195,39.6,29.1,19.4,11.9
E00074223,31.5,37.1,14.5,16.9
E00074224,33.9,35.7,14.3,16.1
E00074225,25.6,39.8,13.5,21.1
E00074226,44,26.2,16.3,13.5
E00074227,25.2,35.4,14.2,25.2
E00075093,16.8,47.7,8.1,27.5
E00075095,14.7,45.3,16.7,23.3
E00075096,20.1,41.7,20.8,17.4
E00075097,18,43.2,15.1,23.7
E00075098,18.9,46.2,15.9,18.9
E00075099,26.4,35,15.7,22.9
E00075100,25.2,40,14.8,20
E00075101,19.1,52.7,16.8,11.5
E00075102,21.1,40.7,13.8,24.4
E00075103,25.5,44,14.2,16.3
E00075104,19.7,45.8,16.2,18.3
E00075105,40.6,30.1,15.4,14
E00075106,26.8,48,13.4,11.8
E00075107,25.2,45.8,10.7,18.3
E00075108,23.8,34.7,17.7,23.8
E00075109,27.1,45.8,12.7,14.4
E00075110,31.9,43.7,8.4,16
E00075145,24.5,41.5,17.9,16
E00075146,25.9,26.8,12.5,34.8
E00075147,22.6,36.1,16.8,24.5
E00075148,13.9,36.1,20.8,29.2
E00075149,12.2,27.6,25.6,34.6
E00075150,22.6,41.9,19.4,16.1
E00075151,53.4,39.3,2.5,4.9
E00075152,28.5,40,11.5,20
E00075153,34.3,37,18.5,10.2
E00075154,16.9,49.4,15.7,18.1
E00075155,15.2,44.8,13.3,26.7
E00075156,28.2,30.5,20.6,20.6
E00075157,19.1,44,19.1,17.7
E00075158,22.6,25.6,25.6,26.3
E00075159,32.8,31,15.5,20.7
E00075160,22.1,36.6,15.9,25.5
E00075161,23.7,33.6,22.1,20.6
E00075162,15.6,32.8,25,26.6
E00075163,26.8,34.4,19.1,19.7
E00075164,23.5,42.2,12.7,21.6
E00075165,29.8,22.3,20.7,27.3
E00075166,22.6,33.6,20.4,23.4
E00075167,33,42.7,16.5,7.8
E00075168,12.4,36.4,19.8,31.4
E00075169,11.9,41.7,16.7,29.8
E00075170,15.7,31.3,19.4,33.6
E00075171,31.2,35.5,16.3,17
E00075172,19,36.5,23,21.4
E00075173,20.9,40,21.7,17.4
E00075174,32.5,27.7,13.3,26.5
E00075175,13.7,30.6,21.8,33.9
E00075176,67.1,31.7,0.6,0.6
E00075177,21,37.9,19.2,21.9
E00075178,23.7,30.7,19.3,26.3
E00075179,43.1,30.7,15,11.1
E00075180,30,27.5,25.8,16.7
E00075181,37.7,26.8,11.6,23.9
E00075182,30.5,24.8,20,24.8
E00075183,21.6,33.3,22.5,22.5
E00075184,13.1,34.4,23.8,28.7
E00075185,49.5,36.9,6.3,7.2
E00075186,22.5,34.9,22.5,20.2
E00075187,28.3,30.3,19.3,22.1
E00075188,14.4,35.3,18.7,31.7
E00075189,14.9,26.3,24.6,34.2
E00075190,26.9,35,15,23.1
E00075191,18.2,36.4,20.1,25.3
E00075193,15.3,39.5,21.8,23.4
E00075194,26.5,35.3,16.9,21.3
E00075195,32.2,43.5,12.2,12.2
E00075196,37.3,31.7,14.9,16.1
E00075198,24.2,40.3,16.1,19.4
E00075199,36.8,27.2,15.8,20.2
E00075200,14.5,25.5,27.3,32.7
E00075201,18,37,13,32
E00075202,22.4,24.8,21.4,31.4
E00075203,21.3,38.6,20.5,19.7
E00075204,15.7,32.4,26.9,25
E00075205,10.1,33.6,21.8,34.5
E00075312,21.1,38.2,12.2,28.5
E00075313,25.5,37.6,17.7,19.1
E00075314,23.7,34.6,14.7,26.9
E00075315,26.6,34.4,12.5,26.6
E00075316,24.6,28.3,22.5,24.6
E00075317,44.2,20.9,14,20.9
E00075318,29,31.5,16.9,22.6
E00075319,20.3,36.1,15,28.6
E00075321,64.3,32.1,2.7,0.9
E00075322,22.5,28.7,20.2,28.7
E00075339,26.2,34.3,21.9,17.6
E00075340,34.8,25.9,15.2,24.1
E00075341,13.6,52.9,14.3,19.3
E00075342,19.1,48.1,13,19.8
E00075343,15.9,43.4,13.1,27.6
E00075344,16.3,41.5,14.6,27.6
E00075345,28.6,33.3,15.1,23
E00075346,21.9,38.3,12.5,27.3
E00075347,16,42.4,14.4,27.2
E00075348,22.2,37,17.9,22.8
E00075349,22.4,39.5,13.8,24.3
E00075350,23.2,35.4,15.9,25.6
E00075351,17.9,37.2,21.5,23.3
E00075352,19.3,39.3,18.6,22.8
E00075353,22.6,33.6,21.9,21.9
E00075354,20.8,46.2,14.6,18.5
E00075355,30.2,38.8,11.6,19.4
E00075356,20.6,33.6,16.8,29
E00075358,14.8,40.3,18.2,26.7
E00075359,27.4,31.5,16.9,24.2
E00075427,21.8,47.3,12.7,18.2
E00075430,24.1,43.1,13.9,19
E00075512,28.4,41.8,13.4,16.4
E00075513,26.4,47.3,12.7,13.6
E00075514,42.4,27.3,13.7,16.5
E00075515,26.6,30.5,19.5,23.4
E00075516,27.5,34.4,16.8,21.4
E00075517,30.1,35.4,16.8,17.7
E00075518,41.2,32.1,13.7,13
E00075519,19.7,42.5,15,22.8
E00075520,29,24.2,17.7,29
E00075521,26.2,45.2,12.7,15.9
E00075522,23.1,41.3,17.4,18.2
E00075523,33.8,33.8,15.1,17.3
E00075524,27,27.8,19,26.2
E00075525,24.8,37.6,16.8,20.8
E00075526,19.1,28.2,24.4,28.2
E00075527,28.7,49.3,9.6,12.5
E00075528,19.3,34.2,20.2,26.3
E00075529,31.6,29.7,16.5,22.2
E00075530,30.6,34.3,17.9,17.2
E00075531,62.6,29.9,5.6,1.9
E00075532,22.8,26.8,22,28.5
E00075533,26.6,34.7,21,17.7
E00075534,25.2,32.5,16.3,26
E00075535,28.1,36,12.3,23.7
E00075536,25.6,36.5,18.6,19.2
E00075537,20.5,33.3,20.5,25.8
E00075538,22.8,33.1,23.5,20.6
E00075539,23.6,28.5,22.2,25.7
E00075542,41.3,32.2,14,12.4
E00075543,34.4,30.3,21.3,13.9
E00075544,31.7,37.5,12.5,18.3
E00075545,22,33.1,22,22.9
E00075546,27.3,37.5,20.3,14.8
E00075550,20.3,40.5,14.9,24.3
E00075589,29.8,33.3,14.3,22.6
E00075590,20.3,42.2,18,19.5
E00075594,23.9,36.9,15.9,23.3
E00075595,17.3,40.9,17.3,24.4
E00075596,16.7,33.3,17.9,32.1
E00075597,18.7,51.4,8.4,21.5
E00075598,42.3,28.9,11.3,17.5
E00075599,28.1,46.5,8.8,16.7
E00075600,25.4,35.2,13.9,25.4
E00075673,37.3,34,19,9.8
E00075674,18.8,38.5,22.9,19.8
E00075675,21.8,45.6,16.3,16.3
E00075676,28.1,35.3,15,21.6
E00075677,24.5,35.8,17.9,21.7
E00075678,6.5,38,28.3,27.2
E00075679,22.3,43.9,14.4,19.4
E00075680,39.2,32.8,12,16
E00075681,11.6,38.8,19,30.6
E00075682,24.8,32.8,21.6,20.8
E00075683,30,42.3,16.2,11.5
E00075684,29,32.1,22.9,16
E00075685,27.1,42.6,14.7,15.5
E00075686,22,31.4,16.9,29.7
E00075687,43.4,33.6,12.3,10.7
E00075688,14.3,36.1,17.6,31.9
E00075689,22,41.8,18.4,17.7
E00075691,34.5,38.1,16.8,10.6
E00075692,30.9,31.8,15.2,22.1
E00075693,21.8,31.5,21,25.8
E00075694,45,27,13.5,14.4
E00075695,18.2,42.7,18.2,20.9
E00075696,16.3,45,11.6,27.1
E00075697,28.2,36.8,14.5,20.5
E00075698,23.5,41.2,14.4,20.9
E00075699,19.7,28.6,25.9,25.9
E00075700,24.8,34.2,18.8,22.2
E00075701,19.6,40.2,17.9,22.3
E00075702,36.7,32,16.4,14.8
E00075703,67,19.6,5.4,8
E00075704,25.4,26.3,23.7,24.6
E00075705,22.8,32.3,13.4,31.5
E00075706,13.8,40,21.5,24.6
E00075707,23.4,29,19.4,28.2
E00075708,20.8,39.2,11.7,28.3
