geography_code,heating_type_3a-001,heating_type_3a-002
E00064352,3.3,96.7
E00064361,2.7,97.3
E00064364,0.8,99.2
E00064390,1,99
E00064392,3.8,96.2
E00064394,0,100
E00064449,0.7,99.3
E00064450,0.7,99.3
E00064451,1.3,98.7
E00064452,0,100
E00064453,2.2,97.8
E00064454,1.4,98.6
E00064455,0,100
E00064456,3.2,96.8
E00064457,1.5,98.5
E00064458,3.4,96.6
E00064459,1.9,98.1
E00064460,2,98
E00064462,2,98
E00064463,0,100
E00064464,1.9,98.1
E00064465,0,100
E00064466,2,98
E00064467,1,99
E00064468,0,100
E00064469,1,99
E00064470,0,100
E00064471,0,100
E00064472,1.7,98.3
E00064473,2.6,97.4
E00064474,1.2,98.8
E00064475,0,100
E00064476,0,100
E00064477,0,100
E00064478,1,99
E00064479,1.5,98.5
E00064480,1.8,98.2
E00064481,0,100
E00064482,2.8,97.2
E00064483,1.7,98.3
E00064484,1.9,98.1
E00064485,3.7,96.3
E00064486,2.8,97.2
E00064487,1,99
E00064488,1.5,98.5
E00064489,2.5,97.5
E00064490,0,100
E00064491,1.5,98.5
E00064492,0.7,99.3
E00064493,0,100
E00064496,0,100
E00064497,0,100
E00064498,0,100
E00064499,2.3,97.7
E00064500,3.4,96.6
E00064501,2.9,97.1
E00064502,1.4,98.6
E00064503,0.9,99.1
E00064504,0.8,99.2
E00064505,1.7,98.3
E00064506,1.7,98.3
E00064507,1.5,98.5
E00064577,1.5,98.5
E00064581,2.5,97.5
E00064582,0,100
E00064583,1.8,98.2
E00064584,2.4,97.6
E00064585,4.6,95.4
E00064586,4.9,95.1
E00064587,2.9,97.1
E00064588,1.6,98.4
E00064589,5.7,94.3
E00064590,7,93
E00064591,3.9,96.1
E00064592,1.8,98.2
E00064593,2.9,97.1
E00064594,1.5,98.5
E00064595,0.9,99.1
E00064596,3.7,96.3
E00064597,3.6,96.4
E00064598,1,99
E00064599,1.6,98.4
E00064600,2.9,97.1
E00064601,1.6,98.4
E00064602,3,97
E00064603,2.4,97.6
E00064604,3.4,96.6
E00064606,4.5,95.5
E00064607,2.5,97.5
E00064616,5.8,94.2
E00064617,3.7,96.3
E00064618,0,100
E00064619,0.9,99.1
E00064620,1.6,98.4
E00064621,4.5,95.5
E00064622,1.9,98.1
E00064623,1.9,98.1
E00064624,1,99
E00064625,2.2,97.8
E00064626,3.3,96.7
E00064627,0.5,99.5
E00064628,2.4,97.6
E00064629,2.6,97.4
E00064630,0,100
E00064631,5.8,94.2
E00064632,1,99
E00064633,2.7,97.3
E00064634,0,100
E00064635,0,100
E00064636,2.4,97.6
E00064637,0.8,99.2
E00064638,0,100
E00064639,1.4,98.6
E00064640,4.3,95.7
E00064641,0,100
E00064642,1.6,98.4
E00064643,1.5,98.5
E00064644,1.2,98.8
E00064645,0,100
E00064646,0,100
E00064647,0.7,99.3
E00064648,0,100
E00064649,2.5,97.5
E00064650,2.1,97.9
E00064651,2.7,97.3
E00064652,2.3,97.7
E00064653,0.7,99.3
E00064654,0.7,99.3
E00064655,0.8,99.2
E00064656,3.1,96.9
E00064657,3.8,96.2
E00064658,1.6,98.4
E00064659,0,100
E00064660,1.3,98.7
E00064661,0.5,99.5
E00064662,0,100
E00064663,0.8,99.2
E00064664,0,100
E00064665,4.4,95.6
