geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00064352,67.4,1.9,22.7,8
E00064361,67.6,1.2,28.5,2.7
E00064364,81.5,0,18.5,0
E00064390,91.8,0.4,7.8,0
E00064392,90.8,0,9.2,0
E00064394,90.4,1.3,8,0.3
E00064449,95.9,0.3,3.8,0
E00064450,93.3,0,6.7,0
E00064451,95.4,0.5,4.1,0
E00064452,92.7,0.8,6.3,0.3
E00064453,91.5,0,8.5,0
E00064454,95.6,0,4.4,0
E00064455,92.2,0,7.6,0.2
E00064456,90.9,0,9.1,0
E00064457,87.1,0.3,12.7,0
E00064458,92.7,0,7.3,0
E00064459,90.8,0,9,0.2
E00064460,91.3,0,8.5,0.3
E00064462,90.5,0.3,9,0.3
E00064463,91.8,0,8.2,0
E00064464,90.1,0,9.2,0.7
E00064465,93.6,0,6.1,0.3
E00064466,95.5,0,4,0.5
E00064467,96.5,0,3.5,0
E00064468,96.2,0,3.3,0.5
E00064469,93,0,7,0
E00064470,92.6,0.4,7,0
E00064471,96.7,0,3.3,0
E00064472,91.1,0,8.9,0
E00064473,94.5,0,5.5,0
E00064474,92.9,0,7.1,0
E00064475,95.5,0.3,3,1.2
E00064476,85.7,0.6,13.7,0
E00064477,94,0,6,0
E00064478,95.7,0,4.3,0
E00064479,94.4,0.7,5,0
E00064480,92.4,1.7,5.5,0.3
E00064481,93.7,0.4,5.6,0.4
E00064482,94.8,0,5.2,0
E00064483,89.3,0,10.7,0
E00064484,84.5,0.8,14.7,0
E00064485,94.2,0,5.8,0
E00064486,93.5,0,6.5,0
E00064487,91.2,0,8.8,0
E00064488,95.3,0,4.7,0
E00064489,97.2,0,2.4,0.3
E00064490,94.6,0,5.4,0
E00064491,95.5,0,4.5,0
E00064492,91.2,0,8.8,0
E00064493,90,0,10,0
E00064496,95.3,0,4.7,0
E00064497,92.9,0.4,6,0.7
E00064498,98.1,0,1.9,0
E00064499,95.1,0,4.9,0
E00064500,87,0,13,0
E00064501,95.3,0,4.7,0
E00064502,95.7,0,4.3,0
E00064503,93.8,0.8,5.4,0
E00064504,94.4,0,5.3,0.3
E00064505,93.1,0,6.9,0
E00064506,90.2,0,9.8,0
E00064507,92.5,0.3,6.8,0.3
E00064577,90.6,0.8,8.3,0.4
E00064581,87.5,0.4,12.1,0
E00064582,95.9,0,3.7,0.4
E00064583,92.2,0,6.8,0.9
E00064584,90,0,10,0
E00064585,91.9,0.7,6.1,1.4
E00064586,86.1,0,13.4,0.5
E00064587,92.6,0.3,6.5,0.6
E00064588,84.8,0,13.7,1.4
E00064589,85.6,0.5,14,0
E00064590,85.7,0,14.3,0
E00064591,91.1,0,5.6,3.2
E00064592,94.5,0,5.5,0
E00064593,87.2,0,12.4,0.4
E00064594,85.8,0,12.9,1.3
E00064595,91.7,0,8.3,0
E00064596,84.5,0,15.1,0.4
E00064597,87.6,1.2,10,1.2
E00064598,96.3,0,3.7,0
E00064599,90.6,0,9.4,0
E00064600,84.3,0,15.3,0.4
E00064601,92.8,0,7.2,0
