geography_code,heating_type_3a-001,heating_type_3a-002
E00104463,0.9,99.1
E00104464,0,100
E00104465,0,100
E00104467,0.8,99.2
E00104468,0.7,99.3
E00104484,0,100
E00104486,0,100
E00104489,0,100
E00104490,0,100
E00104495,1.5,98.5
E00104498,0,100
E00104500,0,100
E00104503,0,100
E00104504,0,100
E00104507,0,100
E00104509,0,100
E00104510,0,100
E00104511,0,100
E00104512,0,100
E00104513,1.8,98.2
E00104514,0,100
E00104515,0,100
E00104516,0,100
E00104517,0,100
E00104518,0,100
E00104519,0,100
E00104520,0,100
E00104522,0,100
E00104523,0,100
E00104524,1.7,98.3
E00104525,1.6,98.4
E00104526,0,100
E00104527,0,100
E00104528,0,100
E00104529,0,100
E00104530,0,100
E00104531,0,100
E00104532,0.8,99.2
E00104533,0,100
E00104534,0,100
E00104535,0,100
E00104536,0,100
E00104537,0,100
E00104538,0,100
E00104539,0,100
E00104540,0.9,99.1
E00104541,1.6,98.4
E00104542,0.8,99.2
E00104543,1.7,98.3
E00104544,1.8,98.2
E00104545,1.1,98.9
E00104546,1,99
E00104547,0.7,99.3
E00104548,1.6,98.4
E00104549,0.7,99.3
E00104550,0,100
E00104551,2.3,97.7
E00104585,0.8,99.2
E00104586,0.8,99.2
E00104588,0,100
E00104589,0.8,99.2
E00104590,0,100
E00104591,1.4,98.6
E00104592,0.6,99.4
E00104593,1.6,98.4
E00104594,0,100
E00104595,0,100
E00104596,0,100
E00104597,0,100
E00104598,3.4,96.6
E00104600,2,98
E00104601,0.7,99.3
E00104603,3.8,96.2
E00104604,0,100
E00104605,0,100
E00104606,1.4,98.6
E00104607,0,100
E00104608,0,100
E00104609,0.7,99.3
E00104610,0,100
E00104611,1.3,98.7
E00104612,1.2,98.8
E00104613,1.5,98.5
E00104614,2.1,97.9
E00104615,0,100
E00104616,0,100
E00104617,0,100
E00104618,0,100
E00104619,0,100
E00104620,1.3,98.7
E00104621,0,100
E00104622,0,100
E00104623,0,100
E00104624,2.2,97.8
E00104634,0.7,99.3
E00104636,0,100
E00104637,2.5,97.5
E00104638,0,100
E00104639,3.5,96.5
E00104641,1.7,98.3
E00104642,0.7,99.3
E00104643,0,100
E00104644,0,100
E00104645,0.8,99.2
E00104646,1.4,98.6
E00104647,0,100
E00104648,0,100
E00104649,1.4,98.6
E00104650,0,100
E00104651,2.6,97.4
E00104684,0,100
E00104685,0,100
E00104686,0.4,99.6
E00104687,0,100
E00104688,1,99
E00104711,0,100
E00104712,0.7,99.3
E00104713,2.3,97.7
E00104714,0,100
E00104715,3.1,96.9
E00104716,0.8,99.2
E00104717,0,100
E00104718,1.4,98.6
E00104719,0,100
E00104720,1.7,98.3
E00104753,0.7,99.3
E00104754,0.8,99.2
E00104755,0,100
E00104756,0,100
E00104760,0,100
E00104761,1.2,98.8
E00104763,0,100
E00104764,0,100
E00104765,1.5,98.5
E00104766,0.6,99.4
E00104767,0.7,99.3
E00104768,1.2,98.8
E00104769,0,100
E00104770,1.3,98.7
E00104771,3,97
E00104772,0.7,99.3
E00104773,1.4,98.6
E00104774,0.8,99.2
E00104816,0,100
E00104817,1.1,98.9
E00104818,0.6,99.4
E00104819,0,100
E00104820,0.8,99.2
E00104821,0,100
E00104822,0,100
E00104823,0,100
E00104824,0,100
E00104825,0,100
E00104826,0.7,99.3
E00104827,1.3,98.7
E00104828,0.7,99.3
E00104829,0,100
E00104830,0,100
E00104831,0,100
E00104832,0,100
E00104833,0,100
E00104834,0,100
E00104835,0.5,99.5
E00104836,0,100
E00104837,0,100
E00104838,0.8,99.2
E00104839,1.3,98.7
E00104840,1.5,98.5
E00104845,0,100
E00104846,0,100
E00104847,1.1,98.9
E00104848,2.5,97.5
E00104849,0,100
E00104850,0,100
E00104851,0,100
E00104852,0,100
E00104853,0.8,99.2
E00104854,0,100
E00104855,0,100
E00104857,0,100
E00104858,0,100
E00104859,0,100
E00104860,0,100
E00104861,0.8,99.2
E00104862,0,100
E00104863,0,100
E00104880,2.4,97.6
E00104881,0,100
E00104882,0,100
E00104883,0,100
E00104884,0.8,99.2
E00104885,1.6,98.4
E00104886,2.3,97.7
E00104887,1.5,98.5
E00104888,0,100
E00104889,0.7,99.3
E00104890,2,98
E00104891,0.7,99.3
E00104892,0,100
E00104893,1.6,98.4
E00104894,3.7,96.3
E00104895,0.9,99.1
E00104896,0.8,99.2
E00104897,2.3,97.7
E00104898,0.6,99.4
E00104899,1.5,98.5
E00104900,0.8,99.2
E00104901,1.7,98.3
E00104902,0,100
E00104903,0.7,99.3
E00104904,0,100
E00104905,0,100
E00104906,0.8,99.2
E00104907,1.6,98.4
E00104908,0,100
E00104909,0,100
E00104910,0,100
E00104911,0,100
E00104912,0.7,99.3
E00104913,0,100
E00104924,1.9,98.1
E00104925,0,100
E00104929,0,100
E00104930,1.1,98.9
E00104932,1.4,98.6
E00104933,0,100
E00104934,0.8,99.2
E00104935,0,100
E00104936,0,100
E00104937,2.2,97.8
E00104938,0,100
E00104940,0,100
E00104941,0,100
E00104942,2.2,97.8
E00104943,1.3,98.7
E00104944,0,100
E00104945,0.7,99.3
E00105049,0.6,99.4
E00105050,0,100
E00105051,1.9,98.1
E00105058,0,100
E00105059,0,100
E00105061,1.6,98.4
E00105081,0,100
E00105083,0.8,99.2
E00105084,0,100
E00105085,0,100
E00105087,0,100
E00105088,0,100
E00105089,0,100
E00105090,0.9,99.1
E00105091,1.5,98.5
E00105092,0.8,99.2
E00105093,0,100
E00105096,0.5,99.5
E00105098,1.3,98.7
E00105099,0.8,99.2
E00105106,1.9,98.1
E00105107,0,100
E00105108,0.8,99.2
E00105115,0,100
E00105116,0.6,99.4
E00105117,0,100
E00105119,0,100
E00105121,0,100
E00105122,0,100
E00105123,0.5,99.5
