geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00049317,39.3,31.3,13.4,16.1
E00049318,22.7,39.3,20,18
E00049319,48.6,29.9,12.5,9
E00049320,25.5,36.8,25.5,12.3
E00049321,24.8,36.8,17.3,21.1
E00049322,28.1,42.2,14.8,14.8
E00049323,28.8,36,16,19.2
E00049324,15.5,38.8,21.4,24.3
E00049325,34.7,41.1,14.5,9.7
E00049326,22.7,38.7,18.7,20
E00049327,28.7,43.4,14,14
E00049328,22.1,33.8,26.5,17.6
E00049329,27.7,23.5,14.3,34.5
E00049330,23.8,30.2,19,27
E00049331,42.3,29.9,16.8,10.9
E00049332,30.9,28.1,20.9,20.1
E00049333,54.8,27.1,11.6,6.5
E00049334,43.4,26.5,19.5,10.6
E00049335,32.8,28.8,20.8,17.6
E00049336,29.5,31,15.5,24
E00049337,26.4,30.6,15.7,27.3
E00049338,34.5,26.7,18.1,20.7
E00049339,21.5,24.4,36.3,17.8
E00049340,20.9,28.8,16.5,33.8
E00049341,30.5,33.9,18.6,16.9
E00049342,20.4,29.6,21.1,28.9
E00049343,18.7,32.5,25.2,23.6
E00049344,23.9,35,21.4,19.7
E00049345,17.8,44.1,20.3,17.8
E00049346,29.5,32,25.4,13.1
E00049347,23.5,21,23.5,31.9
E00049348,26,33.6,17.6,22.9
E00049349,26,37,19.7,17.3
E00049350,17,43.3,19.1,20.6
E00049351,27.3,42.4,13.7,16.5
E00049352,27.3,33.3,15.2,24.2
E00049353,58.5,26.1,8.5,7
E00049354,33.9,27.6,15.7,22.8
E00049355,49.3,34.2,8.6,7.9
E00049356,29.6,20.7,18.5,31.1
E00049357,34.6,37.7,16.2,11.5
E00049358,28.7,23.5,16.2,31.6
E00049359,32.4,31.7,15.9,20
E00049362,22.5,38.7,21.6,17.1
E00049438,29.3,34.1,22,14.6
E00049441,21.7,34,24.5,19.8
E00049442,19.2,38.4,19.2,23.2
E00049443,24.1,30.4,17.7,27.8
E00049445,44.3,23.7,14.5,17.6
E00049450,14.9,31.4,26.4,27.3
E00049451,26.4,32.8,26.4,14.4
E00049452,26.4,40.5,16.2,16.9
E00049453,36.9,33.8,7.7,21.5
E00049454,20.5,21.3,27,31.1
E00049455,40.2,28.7,10.7,20.5
E00049456,21.5,23.1,19.8,35.5
E00049457,39.3,28.9,12.6,19.3
E00049458,22,43.2,16.1,18.6
E00049459,24.3,33.1,22.8,19.9
E00049462,44.1,28.8,15.3,11.8
E00049464,31.3,39.1,15.6,14.1
E00049465,23.2,45.8,16.9,14.1
