geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00049317,98.2,1.3,0.4
E00049318,95.5,3.1,1.4
E00049319,92.1,5.1,2.8
E00049320,94.4,4.7,0.9
E00049321,98.1,1.6,0.3
E00049322,95.9,4.1,0
E00049323,95.5,3.1,1.4
E00049324,97.8,2.2,0
E00049325,96.2,3,0.8
E00049326,91.6,6.4,2
E00049327,95.7,3.5,0.7
E00049328,97.6,1.2,1.2
E00049329,92.5,5.7,1.8
E00049330,97.6,2.1,0.3
E00049331,99.6,0,0.4
E00049332,93.7,5.7,0.6
E00049333,93.4,5.1,1.6
E00049334,95.9,3.6,0.5
E00049335,96.3,2,1.7
E00049336,95.9,3.2,0.9
E00049337,96.6,3.1,0.3
E00049338,94.3,3,2.7
E00049339,98.4,1.3,0.3
E00049340,95.2,3.6,1.3
E00049341,96.9,2.4,0.7
E00049342,93.1,5.4,1.4
E00049343,97.2,1.6,1.2
E00049344,99.3,0,0.7
E00049345,95.2,4.1,0.7
E00049346,96.7,2.2,1.1
E00049347,94.7,3.8,1.6
E00049348,95.6,2.8,1.6
E00049349,92.6,6.4,1
E00049350,94.5,4.4,1.2
E00049351,98.7,1,0.3
E00049352,94.5,4.3,1.3
E00049353,91.2,4.8,4
E00049354,93.8,4.1,2.1
E00049355,83.9,14.2,1.9
E00049356,91.5,6.3,2.3
E00049357,92.4,5,2.5
E00049358,78.3,13.1,8.6
E00049359,97.7,1.2,1.2
E00049362,98.1,1.9,0
E00049438,98.2,1.4,0.4
E00049441,99.2,0.8,0
E00049442,98.4,0.9,0.6
E00049443,98.3,1.2,0.5
E00049445,97.8,1.4,0.7
E00049450,96.5,2.6,0.9
E00049451,98.9,1.1,0
E00049452,99.1,0.9,0
E00049453,98.3,0.3,1.4
E00049454,97.1,2.3,0.6
E00049455,99.6,0.4,0
E00049456,99.4,0.6,0
E00049457,97.9,1.4,0.7
E00049458,97.5,1.8,0.7
E00049459,99.1,0,0.9
E00049462,97.8,1.6,0.6
