geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00025638,82.9,17.1
E00025640,94.2,5.8
E00025642,88.6,11.4
E00025644,78.2,21.8
E00025646,91,9
E00025647,82.3,17.7
E00025648,74.6,25.4
E00025660,79.7,20.3
E00025661,82.5,17.5
E00025663,70.3,29.7
E00025667,73.8,26.2
E00025669,86.7,13.3
E00025670,84.9,15.1
E00025672,87.8,12.2
E00025673,82.5,17.5
E00025674,84.7,15.3
E00025675,86.5,13.5
E00025676,88.1,11.9
E00025678,86.4,13.6
E00025680,81.3,18.7
E00025681,72.5,27.5
E00025682,79,21
E00025684,79.4,20.6
E00025685,89.8,10.2
E00025687,75.2,24.8
E00025688,91.2,8.8
E00025689,80.9,19.1
E00025690,75.9,24.1
E00025691,82.5,17.5
E00025692,82.6,17.4
E00025693,77.7,22.3
E00025694,83.1,16.9
E00025695,85.3,14.7
E00025696,84.1,15.9
E00025697,80.6,19.4
E00025698,82.1,17.9
E00025699,82.3,17.7
E00025700,85.8,14.2
E00025701,84.8,15.2
E00025702,75.9,24.1
E00025703,75.2,24.8
E00025704,83.2,16.8
E00025705,77.6,22.4
E00025706,84.4,15.6
E00025707,77.6,22.4
E00025708,76.2,23.8
E00025709,74.6,25.4
E00025710,72.2,27.8
E00025711,76.1,23.9
E00025712,86,14
E00025713,75.1,24.9
E00025714,75.5,24.5
E00025715,79.1,20.9
E00025716,80.1,19.9
E00025717,83.6,16.4
E00025718,77.7,22.3
E00025719,68.7,31.3
E00025720,55.6,44.4
E00025721,65.2,34.8
E00025722,69.6,30.4
E00025723,66.7,33.3
E00025724,83.9,16.1
E00025725,67.6,32.4
E00025726,79.9,20.1
E00025728,81,19
E00025729,81,19
E00025731,90.9,9.1
E00025732,81.3,18.7
E00025733,71.4,28.6
E00025734,80.8,19.2
E00025735,80,20
E00025736,71.9,28.1
E00025737,82.2,17.8
E00025738,78,22
E00025739,82.2,17.8
E00025740,81.4,18.6
E00025741,85.8,14.2
E00025742,86,14
E00025743,82.9,17.1
E00025744,85.3,14.7
E00025745,70.9,29.1
E00025746,83.1,16.9
E00025747,83.4,16.6
E00025748,82.4,17.6
E00025749,82.9,17.1
E00025750,85.5,14.5
E00025751,83.1,16.9
E00025752,86,14
E00025753,83.8,16.2
E00025754,83.7,16.3
E00025757,78.6,21.4
E00025869,90.4,9.6
E00025889,86.7,13.3
E00025890,84.9,15.1
E00025891,91.1,8.9
E00025894,77.4,22.6
E00025895,74.9,25.1
E00025901,84.6,15.4
E00025902,70.8,29.2
E00025903,74,26
E00025904,73.9,26.1
E00025906,75.6,24.4
E00025907,74.7,25.3
E00025908,74,26
E00025909,76,24
E00025910,68.4,31.6
E00025911,66.3,33.7
E00025912,74.6,25.4
E00025913,78.7,21.3
E00025914,71.4,28.6
E00025915,76.6,23.4
E00025916,82.1,17.9
E00025917,71.7,28.3
E00025918,73.8,26.2
E00025919,80.1,19.9
E00025920,83.6,16.4
E00025921,81.4,18.6
E00025922,83.1,16.9
E00025923,71.7,28.3
E00025924,79.1,20.9
E00025926,67.7,32.3
E00025927,76.2,23.8
E00025928,85.5,14.5
E00025929,72.1,27.9
E00025931,67.6,32.4
E00025933,97.9,2.1
E00025934,75.5,24.5
E00025935,61.4,38.6
E00025936,69.9,30.1
E00025937,65.2,34.8
E00025939,66.1,33.9
E00025940,69.4,30.6
E00025941,72.7,27.3
E00025943,76,24
E00025944,76.5,23.5
E00025945,83.8,16.2
E00026091,93,7
E00026092,77.8,22.2
E00026093,95.2,4.8
E00026094,92.9,7.1
E00026095,78,22
E00026096,82.6,17.4
E00026168,73.7,26.3
E00026169,74.2,25.8
E00026170,83.1,16.9
E00026171,86.4,13.6
E00026172,86.1,13.9
E00026173,74,26
E00026174,82.7,17.3
E00026175,77.9,22.1
E00026176,70.7,29.3
E00026177,81.4,18.6
E00026178,87.1,12.9
E00026179,84.7,15.3
E00026180,84,16
E00026181,79.9,20.1
E00026182,84.4,15.6
E00026183,72.9,27.1
E00026184,73.9,26.1
E00026185,88.5,11.5
E00026186,85.9,14.1
E00026187,75.6,24.4
E00026188,91.3,8.7
E00026189,91.7,8.3
E00026190,83.8,16.2
E00026191,86.3,13.7
E00026192,82,18
E00026193,79.8,20.2
E00026194,83.8,16.2
E00026195,82.9,17.1
E00026196,81.4,18.6
E00026197,82.8,17.2
E00026198,84.5,15.5
E00026199,88.8,11.2
