geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00025638,90.2,2.4,2,5.4
E00025640,90.3,6,1.7,2
E00025642,90.7,3.2,2.5,3.6
E00025644,94.4,1.6,1.6,2.3
E00025646,91.5,3.4,1.7,3.4
E00025647,93.6,2.8,1.4,2.2
E00025648,91.1,2.6,2.4,3.9
E00025660,89.3,5.5,1,4.2
E00025661,90.3,3.7,2.7,3.2
E00025663,91.6,3.8,2.2,2.5
E00025667,89,5,4.3,1.7
E00025669,90,3.6,2.8,3.6
E00025670,89.7,4.8,3.5,1.9
E00025672,93.8,2.4,2.8,1
E00025673,91.8,3.3,1.6,3.3
E00025674,94.2,1,2,2.7
E00025675,88.4,2.4,4,5.2
E00025676,85.2,4.7,4.7,5.4
E00025678,89.9,3.6,2.7,3.9
E00025680,97.8,2.2,0,0
E00025681,91.2,1.6,1.2,6
E00025682,93.4,1.4,2.8,2.4
E00025684,91.3,3.3,1.8,3.6
E00025685,94.8,3.2,0.8,1.2
E00025687,88.1,4.1,2,5.8
E00025688,84.5,7.1,5,3.4
E00025689,92.3,3.9,0.7,3.2
E00025690,92.9,3.3,1.6,2.2
E00025691,95,4,0.9,0
E00025692,96.2,1.5,0,2.3
E00025693,95.7,2.5,1.1,0.7
E00025694,89.2,5.1,2,3.7
E00025695,94.2,4.4,0.9,0.4
E00025696,91.8,2.8,2.8,2.6
E00025697,93.8,4.1,1.3,0.8
E00025698,90.7,4.3,2.5,2.5
E00025699,97.2,2.8,0,0
E00025700,92.2,6.5,0.9,0.4
E00025701,95.7,2.9,0.4,1.1
E00025702,93,3.1,2.4,1.5
E00025703,92.7,4.2,0.6,2.4
E00025704,96.7,1.2,0.4,1.6
E00025705,97.5,2.1,0.2,0.2
E00025706,97.7,1.9,0.5,0
E00025707,98.2,1.2,0.6,0
E00025708,97,2.6,0.4,0
E00025709,97.3,1.5,0,1.2
E00025710,88.7,3.5,4.1,3.8
E00025711,88.8,6.1,3.2,1.8
E00025712,92.3,3.7,2.9,1.1
E00025713,91.9,3.4,2.4,2.4
E00025714,88.7,4.3,2.9,4.1
E00025715,94.5,3.3,1.6,0.5
E00025716,95.3,2.7,1,1
E00025717,91,3.9,2.5,2.5
E00025718,91.7,3,2.6,2.6
E00025719,93.8,4.9,0.5,0.8
E00025720,95.8,2.8,0.5,0.9
E00025721,90.7,3.9,3.2,2.3
E00025722,92.6,2.8,2.5,2.1
E00025723,90,3.2,3.6,3.2
E00025724,90.7,2.8,2.1,4.5
E00025725,92.1,2.8,1.7,3.4
E00025726,90.4,0.8,4,4.8
E00025728,93.7,1.3,1.6,3.4
E00025729,89.9,0.4,4,5.8
E00025731,87.9,3.4,3.4,5.3
E00025732,85.2,3.5,5.4,5.9
