geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00025638,25.8,42.2,7,21.3,3.7
E00025640,14.3,49.5,4.4,28.6,3.3
E00025642,25.7,41.4,6.3,25.2,1.4
E00025644,23.9,48.2,4.8,20.3,2.8
E00025646,22.2,44.4,7,23.7,2.7
E00025647,24,46.5,2.8,24.7,2.1
E00025648,28.4,36.4,5.9,27.5,1.9
E00025660,11.8,43.9,5.7,35.8,2.8
E00025661,16.2,47.9,5.9,24.7,5.3
E00025663,19.4,37.2,4.2,37.9,1.3
E00025667,13,41.5,3.7,38.6,3.3
E00025669,30,42.5,5.8,19.8,1.9
E00025670,24.5,41.2,5.1,26.8,2.3
E00025672,25.4,46.6,6.8,17.8,3.4
E00025673,24.7,43.7,4.5,23.5,3.6
E00025674,30.3,44.1,7.9,16.1,1.6
E00025675,29.6,41.6,6.6,18.1,4
E00025676,25.7,45.4,4.4,19.3,5.2
E00025678,19.6,40.4,2.5,35.4,2.1
E00025680,4,19.2,0,74.6,2.2
E00025681,23.7,33.5,2.3,37.2,3.3
E00025682,21.6,40.5,4.8,30.4,2.6
E00025684,24.1,30.6,3.1,41.2,1
E00025685,5.2,14.7,1.7,77.2,1.3
E00025687,20.5,36.7,2.3,36.3,4.2
E00025688,24.4,35.5,2.5,34.5,3
E00025689,21.7,32.2,5.2,36.5,4.3
E00025690,11.3,22.6,2.8,60.8,2.6
E00025691,3.7,16,2,78.3,0
E00025692,14.6,22.3,2.8,57.9,2.4
E00025693,3.8,22.7,0,69.3,4.2
E00025694,27.6,30.7,2.3,36.8,2.7
E00025695,1.9,19.7,0,77.9,0.5
E00025696,8.6,33.9,3.6,51.3,2.6
E00025697,6.1,20.1,1.2,71,1.5
E00025698,15.5,33.2,3.8,44.1,3.4
E00025699,3,15.1,1,79.9,1
E00025700,5.9,14.8,0,78.8,0.5
E00025701,4.1,22.6,0.4,72.9,0
E00025702,19.2,38.3,4.2,35.8,2.5
E00025703,26.1,16.3,0.7,50.5,6.5
E00025704,3,22.1,0,74.5,0.4
E00025705,1.5,14.1,0,82.1,2.3
E00025706,4.8,15,0.5,79.7,0
E00025707,1.2,26.5,0,72.2,0
E00025708,3.3,22.1,4.9,68.9,0.8
E00025709,5.5,17.1,0,76.5,1
E00025710,25.4,37.9,3.2,31,2.4
E00025711,20,37.3,4.9,36.9,0.9
E00025712,11.4,30.8,3.8,52.7,1.3
E00025713,20.2,38.8,3.7,36,1.2
E00025714,20.6,40.7,1.6,36,1.2
E00025715,1.7,18,0.6,75.8,3.9
E00025716,6.6,19.2,2.1,70,2.1
E00025717,18.4,41.5,5.1,33.3,1.7
E00025718,20.4,35.9,3.3,39.2,1.2
E00025719,3.7,15.6,0.8,77.3,2.5
E00025720,21.8,21,4.6,48.2,4.4
E00025721,16,30.2,4.5,45.5,3.7
E00025722,28.8,32.9,4.5,31.1,2.7
E00025723,24.6,31.3,5.2,37,1.9
E00025724,16.7,31.9,2.8,47.8,0.8
E00025725,23.1,40.8,2.4,30.7,3.1
E00025726,27.5,43.6,8.2,17.2,3.4
E00025728,33.8,39.8,4.2,19.7,2.5
E00025729,30.1,42.5,4.1,19.2,4.1
E00025731,28.2,42.9,5.5,21.8,1.7
E00025732,29,44.1,5.5,18,3.3
E00025733,22.3,41.3,5.4,28.2,2.9
E00025734,30.6,40.6,4.3,22.8,1.8
E00025735,25.5,39.6,4.8,27.9,2.1
E00025736,21.3,46.8,5.5,23.6,2.8
E00025737,29.9,43,8,13.5,5.6
E00025738,33.3,41,5.5,15,5.1
