areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00136870,0.8,30.5,45.8,22.9
E00136871,0,23.3,46.6,30.1
E00136872,5.4,46.3,31.5,16.8
E00136873,24.2,51,14,10.8
E00136874,5.5,31.9,38.5,24.2
E00136875,9.1,49.5,30.8,10.6
E00136876,7.9,34.9,39.7,17.5
E00136877,13.7,47.5,27.3,11.5
E00136878,7.2,54.4,25.6,12.8
E00136879,16.5,51.2,24.4,7.9
E00137066,3.9,27.1,45.8,23.2
E00169876,3.6,44.1,31.5,20.7
E00169877,1.9,34.9,37.7,25.5
E00169884,5.5,36.2,44.9,13.4
E00169887,5.2,47.4,40.3,7.1
E00169888,20.6,45.5,26.8,7.2
E00169889,15,41.6,31,12.4
E00169890,15.3,41.7,33.3,9.7
E00169891,16.3,37.2,37.2,9.3
E00169893,5.9,44.9,40.7,8.5
E00169894,2.9,28.8,46,22.3
E00169895,21.4,38.6,24.1,15.9
E00169896,11.5,50,35.2,3.3
E00169897,14.3,49.1,32.1,4.5
E00169898,22.8,52.2,20.6,4.4
E00169899,4.5,48.9,35.4,11.2
E00169900,21.8,50.9,20,7.3
E00169901,8.9,50,35.6,5.6
E00169902,0,23.9,53.5,22.5
E00169903,4.3,40.4,35.1,20.2
E00187853,10.9,38.8,38.2,12.1
E00187854,8.3,37.5,33.3,20.8
E00187855,11.7,62.3,14.3,11.7
E00187856,26.5,40.4,25.9,7.2
E00187857,14.8,49.2,29.7,6.3
E00187862,8.1,36.9,34.2,20.8
E00187863,23.5,52.3,19.6,4.6
E00187864,48.8,33.3,13.8,4.1
E00187865,12.2,39.1,36.1,12.6
E00187879,8.9,35.6,48.9,6.7
E00187891,7.4,48.1,35.6,8.9
E00187898,9.2,50.5,26,14.3
E00187902,0,35.2,43.7,21.1
E00187913,3.7,27.2,49.4,19.8
E00187922,12.4,51.1,26.3,10.2
E00187925,12.8,42.1,33.5,11.6
E00187930,14.3,34.9,39.7,11.1
E00187934,10.2,35.2,47.2,7.4
E00187951,20,52,26,2
E00187972,8.1,47.7,34.7,9.5
E00187982,8.7,44.1,35.4,11.8
E00187985,21,46.8,22.6,9.7
E00187992,4,29.4,51.6,15.1
E00188005,11.2,43.1,27.6,18.1
E00188011,0,29.2,53.8,16.9
E00188014,12.9,50,26.6,10.5
E00188016,7.5,30.8,55.8,5.8
