areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00134224,97.6,1.6,0,0.8
E00134225,97.1,2.3,0.6,0
E00134226,98.7,1.3,0,0
E00134227,96.1,2.9,0,1
E00134228,97.3,2.7,0,0
E00134229,96.9,1.3,0.6,1.3
E00134230,97.1,2.9,0,0
E00134237,98.7,1.3,0,0
E00134238,95,0,0.7,4.3
E00134239,93.7,3.4,0.6,2.3
E00134240,97.1,1.4,0.7,0.7
E00134242,96.5,2.3,0.6,0.6
E00134243,85.4,5.3,0,9.3
E00134244,83.8,1.5,5.1,9.6
E00134245,94.4,0.8,2.4,2.4
E00134246,94.5,3.1,1.6,0.8
E00134247,97.8,1.4,0,0.7
E00134248,98.4,0.8,0,0.8
E00134249,98.3,0.9,0.9,0
E00134258,93.5,1.8,0.6,4.1
E00134260,95.4,2,0.7,2
E00134261,95.6,2.9,0.7,0.7
E00134262,95.6,0.9,1.8,1.8
E00134263,96.5,2.8,0.7,0
E00134264,98.3,1.7,0,0
E00134265,99.2,0,0,0.8
E00134266,97.4,1.8,0,0.9
E00134267,94.8,2,1.3,2
E00134268,89.2,1.2,1.8,7.8
E00134269,91.6,0.4,0,8
E00134270,93.5,1.3,0.6,4.5
E00134271,98.9,0.6,0,0.6
E00134272,95.6,2.5,0,1.9
E00134273,92.7,1.2,0.6,5.5
E00134274,94.1,1.8,1.2,3
E00134275,99.3,0,0.7,0
E00134276,98.2,0.9,0,0.9
E00134277,97.6,2.4,0,0
E00134278,95.7,1.2,1.2,1.9
E00134280,97.1,1.8,0,1.2
E00134281,96.2,1.9,0,1.9
E00134282,96.7,0,0,3.3
E00134283,94.3,2.4,0,3.3
E00134284,96.7,0.8,0.8,1.6
E00134287,97.5,1.7,0,0.8
E00134288,92.8,3.6,0.9,2.7
E00134289,95,4.2,0.8,0
E00134290,96.6,2.5,0.8,0
E00134291,98.7,0,0.6,0.6
E00134292,94.4,2.4,0,3.2
E00134293,97.1,1.1,0,1.7
E00134294,99.1,0,0,0.9
E00134295,95.8,1.4,0.7,2.1
E00134296,97.2,0.9,0,1.9
E00134297,91.7,2.8,0.9,4.6
E00134299,97.6,0.8,0,1.6
E00134300,99.2,0.8,0,0
E00134301,97.5,0,0,2.5
E00134302,96.4,1.8,0.9,0.9
E00134303,90.4,3.7,0.7,5.2
E00134304,89.7,0.8,2.4,7.1
E00134305,96.7,0.8,0.8,1.6
E00134306,97.7,0,0.8,1.5
E00134307,96.6,1.4,1.4,0.7
E00134308,98.1,1.9,0,0
E00134309,96.3,1.5,0.7,1.5
E00134310,99.1,0,0,0.9
E00134311,98.4,1.6,0,0
E00134312,92.2,4.3,0,3.5
E00134313,100,0,0,0
E00134320,100,0,0,0
E00134329,99.2,0.8,0,0
E00134330,98.3,0.6,0,1.1
E00134331,98.7,0,0,1.3
E00134332,100,0,0,0
E00134333,98.3,0.6,0,1.1
E00134334,96.7,0.7,0.7,2
E00134335,97.5,0.8,0.8,0.8
E00134363,100,0,0,0
E00134368,98.4,0,1.6,0
E00134383,96.1,3.9,0,0
E00134384,99.4,0.6,0,0
E00134385,100,0,0,0
E00134386,99.1,0.9,0,0
E00134387,99.2,0.8,0,0
E00134388,99.1,0.9,0,0
E00134389,95,3.4,0,1.7
E00134390,99.3,0,0,0.7
E00134391,98.2,1.8,0,0
E00134392,98.3,0,0,1.7
E00134393,98.1,0.6,0.6,0.6
E00134394,98.2,1.8,0,0
E00134397,93.5,2,0.5,4
