areacd,heating_type_3a-001,heating_type_3a-002
E00134224,0,100
E00134225,0.6,99.4
E00134226,1.7,98.3
E00134227,1,99
E00134228,1.3,98.7
E00134229,0.6,99.4
E00134230,0,100
E00134237,1.4,98.6
E00134238,1.4,98.6
E00134239,1.1,98.9
E00134240,0,100
E00134242,1.7,98.3
E00134243,2.6,97.4
E00134244,0,100
E00134245,0.8,99.2
E00134246,0.8,99.2
E00134247,2.2,97.8
E00134248,0,100
E00134249,0,100
E00134258,0.6,99.4
E00134260,2,98
E00134261,0.7,99.3
E00134262,0,100
E00134263,1.4,98.6
E00134264,0,100
E00134265,1.6,98.4
E00134266,0,100
E00134267,2,98
E00134268,0.6,99.4
E00134269,1.3,98.7
E00134270,1.9,98.1
E00134271,0,100
E00134272,0,100
E00134273,1.2,98.8
E00134274,0,100
E00134275,0,100
E00134276,0.9,99.1
E00134277,0,100
E00134278,0,100
E00134280,1.1,98.9
E00134281,0.6,99.4
E00134282,2.5,97.5
E00134283,1.6,98.4
E00134284,0,100
E00134287,0,100
E00134288,0,100
E00134289,0.8,99.2
E00134290,1.7,98.3
E00134291,0,100
E00134292,0,100
E00134293,2.3,97.7
E00134294,0,100
E00134295,1.4,98.6
E00134296,0,100
E00134297,3.7,96.3
E00134299,0,100
E00134300,0,100
E00134301,0.8,99.2
E00134302,0.9,99.1
E00134303,2.2,97.8
E00134304,3.1,96.9
E00134305,0.8,99.2
E00134306,1.5,98.5
E00134307,0,100
E00134308,0.9,99.1
E00134309,0,100
E00134310,2.8,97.2
E00134311,0.8,99.2
E00134312,0,100
E00134313,0.8,99.2
E00134320,1.2,98.8
E00134329,1.5,98.5
E00134330,0,100
E00134331,0,100
E00134332,0.7,99.3
E00134333,0.6,99.4
E00134334,0,100
E00134335,1.7,98.3
E00134363,0.7,99.3
E00134368,0,100
E00134383,1,99
E00134384,1.2,98.8
E00134385,0,100
E00134386,0,100
E00134387,0,100
E00134388,0,100
E00134389,0,100
E00134390,1.5,98.5
E00134391,1.8,98.2
E00134392,0,100
E00134393,1.3,98.7
E00134394,0,100
E00134397,1,99
E00134398,0,100
E00134399,0,100
E00134400,0,100
E00134401,0,100
E00134402,0,100
E00134403,0,100
E00134406,2,98
E00134407,0.8,99.2
E00134408,1.5,98.5
E00134409,1.6,98.4
E00134413,1.5,98.5
E00134414,2.6,97.4
E00134416,0,100
E00134417,0.6,99.4
E00134418,0,100
E00134419,0.7,99.3
E00134420,0.9,99.1
E00134421,2,98
E00134422,0,100
E00134423,0,100
E00134424,1.7,98.3
E00134425,1.4,98.6
E00134426,1.5,98.5
E00134430,3.9,96.1
E00134433,0,100
E00134434,0,100
E00134435,1,99
E00134436,0,100
E00134437,1.2,98.8
E00134438,2.3,97.7
E00134439,0.9,99.1
E00134440,0.8,99.2
E00134441,0.8,99.2
E00134442,1.5,98.5
E00134484,1.9,98.1
E00134485,0.7,99.3
E00134487,0,100
E00134488,1,99
E00134491,1.8,98.2
E00134567,1.6,98.4
E00134568,0,100
E00134569,1.8,98.2
E00134570,0,100
E00134571,0,100
E00134572,0.8,99.2
E00134573,0,100
E00134574,0.6,99.4
E00134575,0.6,99.4
E00134576,2.6,97.4
E00134585,4.7,95.3
E00134586,0.7,99.3
E00134587,2.5,97.5
E00134588,0,100
E00134589,0,100
E00134590,0.6,99.4
E00134591,1,99
E00134592,1.5,98.5
E00134593,0.7,99.3
E00134594,2.2,97.8
E00134595,0.8,99.2
E00134596,0.9,99.1
E00134597,0,100
E00134598,0,100
E00134601,1.3,98.7
E00134603,0.8,99.2
E00134604,0.7,99.3
E00134606,0.8,99.2
E00134607,3,97
E00134608,0,100
E00134609,0.9,99.1
E00134610,1.5,98.5
E00134611,0.6,99.4
E00134612,0.7,99.3
E00134613,0.5,99.5
E00134614,0,100
E00134615,1,99
E00134616,0.7,99.3
E00134617,0,100
E00134618,3.4,96.6
E00134619,1.6,98.4
E00134620,0.7,99.3
E00134621,1.2,98.8
E00134639,1.9,98.1
E00134640,1.8,98.2
E00134641,0.8,99.2
E00134642,0.9,99.1
E00134643,0.7,99.3
E00134644,0.9,99.1
E00134645,0.9,99.1
E00134646,0.7,99.3
E00134647,1.1,98.9
E00136870,3.5,96.5
E00136871,0,100
E00136872,0.7,99.3
E00136873,1.9,98.1
E00136874,2.2,97.8
E00136875,0.5,99.5
E00136876,0,100
E00136877,0.7,99.3
E00136878,3.2,96.8
E00136879,0.8,99.2
E00137066,1.9,98.1
E00169876,0.9,99.1
E00169877,0,100
E00169884,0,100
E00169887,1,99
E00169888,0.5,99.5
E00169889,5.3,94.7
E00169890,0.7,99.3
E00169891,0,100
E00169893,0,100
E00169894,0,100
E00169895,0.7,99.3
E00169896,0.8,99.2
E00169897,0,100
E00169898,2.9,97.1
E00169899,0.6,99.4
E00169900,2.7,97.3
E00169901,1.1,98.9
E00169902,1.4,98.6
E00169903,1.1,98.9
E00187853,0,100
E00187854,0,100
E00187855,0,100
E00187856,0.6,99.4
E00187857,0.8,99.2
E00187862,0,100
E00187863,3.2,96.8
E00187864,0,100
E00187865,0.4,99.6
E00187879,2.2,97.8
E00187891,0.7,99.3
E00187898,1,99
E00187902,0,100
E00187913,0,100
E00187922,0,100
E00187925,1.3,98.7
E00187930,0,100
E00187934,1.9,98.1
E00187951,0,100
E00187972,0.9,99.1
E00187982,0,100
E00187985,0,100
E00187992,0.8,99.2
E00188005,0,100
E00188011,0,100
E00188014,0.8,99.2
E00188016,1.2,98.8
