areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00134224,93.6,4.9,0.6,0.3,0.6
E00134225,96.1,3.4,0.2,0.2,0
E00134226,96,3.4,0,0,0.6
E00134227,94.9,3.1,0.4,0.4,1.2
E00134228,95.6,3.2,0.7,0,0.5
E00134229,94.8,3.7,0.8,0.5,0.3
E00134230,92.1,7.1,0,0,0.8
E00134237,88.1,5.7,2.1,1.6,2.6
E00134238,89.9,4.4,3,0.7,2
E00134239,89.1,6.8,1.5,1.5,1
E00134240,92.7,4.7,1.3,0.3,1
E00134242,96.1,3.1,0.8,0,0
E00134243,81,9,5.5,2.8,1.8
E00134244,78.1,11.8,5.2,3.1,1.7
E00134245,92.5,5.1,1.4,1,0
E00134246,92.7,5.7,0.9,0.6,0
E00134247,95.3,3.3,0.4,1.1,0
E00134248,91.4,6.3,1.2,1.2,0
E00134249,91.3,6.3,1.2,0.4,0.8
E00134258,92.9,4.2,1,0.7,1.2
E00134260,93.7,2.4,1.6,0.8,1.6
E00134261,95.3,4,0,0.4,0.4
E00134262,94.6,3.4,1.4,0.7,0
E00134263,95.4,4.3,0.3,0,0
E00134264,97.5,1.8,0.7,0,0
E00134265,97.9,2.1,0,0,0
E00134266,93.4,4.3,1.2,0.4,0.8
E00134267,86.5,6.6,0.7,1,5.2
E00134268,81.7,7.4,2.8,5.9,2.2
E00134269,85.3,5.6,5,2.6,1.5
E00134270,88.3,5.2,2.3,2.9,1.3
E00134271,98,1.2,0,0.2,0.5
E00134272,94.1,5.2,0,0.5,0.2
E00134273,83.1,8.6,3.1,3.1,2
E00134274,88,9.9,0.5,1.1,0.5
E00134275,97.1,2.2,0,0,0.6
E00134276,95.8,3.8,0,0.4,0
E00134277,95.8,3.3,0,0.3,0.6
E00134278,90.2,7,1.6,0.7,0.5
E00134280,94.2,4.4,0.7,0.7,0
E00134281,97.1,2.1,0,0.5,0.3
E00134282,91.8,4.9,3.4,0,0
E00134283,96.7,3,0,0.3,0
E00134284,94.5,3.9,0.6,1,0
E00134287,94.1,3.8,1.4,0.3,0.3
E00134288,88.2,7.9,1.7,0.4,1.7
E00134289,93.8,4.1,1.4,0.3,0.3
E00134290,91.5,7.7,0.4,0.4,0
E00134291,95.7,3.1,0.6,0,0.6
E00134292,94.4,3,2,0.7,0
E00134293,93.3,5.4,0.9,0.4,0
E00134294,94.5,2.3,3.2,0,0
E00134295,93.5,3.8,1.4,1.4,0
E00134296,94.6,5.4,0,0,0
E00134297,78.8,7.9,6.4,3,3.9
E00134299,93.7,4.7,0.6,0.9,0
E00134300,97.1,2.5,0.4,0,0
E00134301,95.6,2,0,0.8,1.6
E00134302,96.2,1.9,0.4,0,1.5
E00134303,85.6,9.6,2.1,0.3,2.4
E00134304,84.1,9.4,1.8,4,0.7
E00134305,97.4,2.6,0,0,0
E00134306,95,3.9,0,1.1,0
E00134307,95.5,4,0.3,0,0.3
