areacd,in_full_time_education-001,in_full_time_education-002
E00134224,18.7,81.3
E00134225,13.6,86.4
E00134226,12,88
E00134227,13.8,86.3
E00134228,21.9,78.1
E00134229,15.8,84.2
E00134230,12.8,87.2
E00134237,15.3,84.7
E00134238,10.1,89.9
E00134239,15.4,84.6
E00134240,11.6,88.4
E00134242,14.5,85.5
E00134243,16,84
E00134244,16.1,83.9
E00134245,18.1,81.9
E00134246,22.4,77.6
E00134247,8.1,91.9
E00134248,6,94
E00134249,13.4,86.6
E00134258,23.3,76.7
E00134260,19.3,80.7
E00134261,8.5,91.5
E00134262,27.9,72.1
E00134263,14,86
E00134264,17.4,82.6
E00134265,12.2,87.8
E00134266,16.2,83.8
E00134267,15.2,84.8
E00134268,14.5,85.5
E00134269,8.7,91.3
E00134270,13.5,86.5
E00134271,14.9,85.1
E00134272,22.9,77.1
E00134273,7.4,92.6
E00134274,19.8,80.2
E00134275,10.1,89.9
E00134276,23.6,76.4
E00134277,22.2,77.8
E00134278,15.5,84.5
E00134280,23.6,76.4
E00134281,15,85
E00134282,19.8,80.2
E00134283,25.6,74.4
E00134284,19.3,80.7
E00134287,17.1,82.9
E00134288,13.8,86.2
E00134289,16.2,83.8
E00134290,10.6,89.4
E00134291,14.5,85.5
E00134292,11.5,88.5
E00134293,18.4,81.6
E00134294,10,90
E00134295,15.5,84.5
E00134296,14.4,85.6
E00134297,14.2,85.8
E00134299,14.3,85.7
E00134300,10.1,89.9
E00134301,14,86
E00134302,11.1,88.9
E00134303,18.7,81.3
E00134304,21.1,78.9
E00134305,10.5,89.5
E00134306,11.3,88.7
E00134307,21.9,78.1
E00134308,32.7,67.3
E00134309,14,86
E00134310,8.7,91.3
E00134311,12.4,87.6
E00134312,17,83
E00134313,12.5,87.5
E00134320,12.7,87.3
E00134329,10,90
E00134330,14.3,85.8
E00134331,12.2,87.8
E00134332,12.6,87.4
E00134333,9.9,90.1
E00134334,10.4,89.6
E00134335,7.7,92.3
E00134363,18.6,81.4
E00134368,16.2,83.8
E00134383,5.6,94.4
E00134384,17.3,82.7
E00134385,9.5,90.5
E00134386,11.1,88.9
E00134387,13.7,86.3
E00134388,10.6,89.4
E00134389,13.4,86.6
E00134390,14.8,85.2
E00134391,11.5,88.5
E00134392,18.4,81.6
E00134393,9.3,90.7
E00134394,10.8,89.2
E00134397,20.9,79.1
E00134398,19.4,80.6
E00134399,12,88
E00134400,13.2,86.8
E00134401,13.9,86.1
E00134402,11.9,88.1
E00134403,16.6,83.4
E00134406,5.1,94.9
E00134407,19.4,80.6
E00134408,23.6,76.4
E00134409,14.1,85.9
E00134413,10.3,89.7
