areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00134224,2.4,9.7,37.9,50
E00134225,1.1,28,57.7,13.1
E00134226,3.5,17,39.3,40.2
E00134227,1,14.4,40.4,44.2
E00134228,0.7,12,35.3,52
E00134229,3.8,21.4,42.8,32.1
E00134230,1.9,15.5,47.6,35
E00134237,0,21.8,32.1,46.2
E00134238,1.4,38.6,42.9,17.1
E00134239,6.3,30.1,31.3,32.4
E00134240,1.4,44.3,40.7,13.6
E00134242,1.7,33.1,47.7,17.4
E00134243,11,24.7,43.5,20.8
E00134244,4.4,37,53.3,5.2
E00134245,0.8,34.9,51.6,12.7
E00134246,0.8,55.1,37,7.1
E00134247,2.2,35,44.5,18.2
E00134248,0.8,39.8,44.5,14.8
E00134249,0,29.1,47,23.9
E00134258,1.8,47.3,42.6,8.3
E00134260,3.3,41.1,49.7,6
E00134261,4.4,54.8,26.7,14.1
E00134262,1.8,20.4,76.1,1.8
E00134263,2.1,25.4,48.6,23.9
E00134264,0,16.1,72,11.9
E00134265,1.6,47.6,41.1,9.7
E00134266,1.8,28.9,57.9,11.4
E00134267,42.2,30.5,20.8,6.5
E00134268,18.3,46.2,26.6,8.9
E00134269,50.9,38.2,9.2,1.8
E00134270,25.2,36.8,29.7,8.4
E00134271,13.1,10.8,26.7,49.4
E00134272,0.6,15.2,33.5,50.6
E00134273,63,21.2,11.5,4.2
E00134274,17.2,31.4,33.7,17.8
E00134275,6.4,33.3,39.7,20.6
E00134276,6.1,32.5,57,4.4
E00134277,3.1,16.5,63,17.3
E00134278,1.9,21,34,43.2
E00134280,5.2,36.4,30.1,28.3
E00134281,0.6,22.8,34.8,41.8
E00134282,16.7,20,57.5,5.8
E00134283,24.6,31,41.3,3.2
E00134284,2.4,14.6,39,43.9
E00134287,0,26.9,52.9,20.2
E00134288,16.7,36.8,36.8,9.6
E00134289,0.8,21.7,65,12.5
E00134290,32.5,10.3,16.2,41
E00134291,1.3,28.3,52,18.4
E00134292,8.8,33.6,50.4,7.2
E00134293,11.3,35,38.4,15.3
E00134294,8,25,53.6,13.4
E00134295,17.5,26.6,41.3,14.7
E00134296,35.8,25.5,34.9,3.8
E00134297,25.9,44.4,27.8,1.9
E00134299,0,10.4,58.4,31.2
E00134300,5,20,61.7,13.3
E00134301,6.7,29.2,55,9.2
E00134302,5.4,31.5,50.5,12.6
E00134303,12.5,43.4,31.6,12.5
E00134304,5.5,44.1,50.4,0
E00134305,1.7,30,55,13.3
E00134306,0.8,39.5,45.7,14
E00134307,5.6,6.9,55.6,31.9
E00134308,8.4,44.9,37.4,9.3
E00134309,41.4,23.3,29.3,6
E00134310,3.8,38.1,45.7,12.4
E00134311,2.4,29.3,52,16.3
E00134312,2.6,37.7,56.1,3.5
E00134313,0,25.6,53.6,20.8
E00134320,2.4,7.1,50,40.5
E00134329,1.5,19.5,48.9,30.1
E00134330,1.1,24.4,55,19.4
E00134331,7.1,17.3,42.9,32.7
E00134332,2.8,18.1,47.9,31.3
E00134333,2.8,27.5,41,28.7
E00134334,1.3,18,51.3,29.3
E00134335,1.7,54.2,32.5,11.7
E00134363,1.3,17.3,48.7,32.7
E00134368,1.6,15.2,39.2,44
E00134383,0,26.7,44.6,28.7
E00134384,5.3,30.8,47.3,16.6
E00134385,4.3,53.8,25.8,16.1
E00134386,1.7,25.6,50.4,22.2
E00134387,0.8,24.2,50,25
E00134388,0,44,47.7,8.3
E00134389,10.9,24.4,42,22.7
E00134390,0.7,24.6,40.3,34.3
E00134391,3.6,23.2,32.1,41.1
E00134392,4,46,38.1,11.9
E00134393,3.2,48.4,43.3,5.1
E00134394,0.9,17,57.1,25
E00134397,4,23.4,45.8,26.9
E00134398,4.1,31.4,51.2,13.2
E00134399,0.8,10.6,44.7,43.9
E00134400,3.3,36.4,45.7,14.6
E00134401,1.6,12.5,40.6,45.3
E00134402,0.8,18.8,48.4,32
E00134403,0,19.2,60.8,20
E00134406,71.7,16.2,8.1,4
E00134407,12.5,59.2,26.7,1.7
