areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00067299,52.3,4.6,10.5,32.7
E00067300,35.7,13.3,37.1,14
E00067301,41.4,12.9,32.8,12.9
E00067302,43.4,17.7,28.3,10.6
E00067303,36.3,13.1,35.6,15
E00067304,47.1,11.5,29.3,12
E00067305,46.5,7.1,25.2,21.3
E00067306,46.9,12.2,19,21.8
E00067307,33.8,12.5,44.9,8.8
E00067308,48.3,14.4,24.6,12.7
E00067309,43.9,17.2,20.4,18.5
E00067310,49.3,7.6,16,27.1
E00067311,42.7,14,27,16.3
E00067312,40.6,9.4,34.8,15.2
E00067313,32.2,13.4,40.9,13.4
E00067314,41.6,11.6,36.4,10.4
E00067315,48.1,7.8,29.5,14.7
E00067316,46.4,8.3,29.3,16
E00067317,40.8,7.7,33.1,18.3
E00067319,31.2,15,41.6,12.1
E00067320,42.6,9.7,29,18.8
E00067321,43.7,9.6,30.5,16.2
E00067322,42.2,12.4,33.3,12
E00067323,43.8,10.2,30.7,15.3
E00067338,43.7,13.9,32.3,10.1
E00067339,31.9,8.3,52.8,6.9
E00067341,53.5,7.4,27.4,11.6
E00067342,33.6,8.7,51,6.7
E00067343,55.4,8.2,20.8,15.6
E00067344,57.1,12,15.8,15.2
E00067345,51.6,13.3,21.1,14.1
E00067346,57.5,7.8,27.5,7.2
E00067347,56.3,11.4,9.5,22.8
E00067348,57.2,8.4,11.4,22.9
E00067349,61.5,7.3,13.8,17.4
E00067350,50.6,8.4,22.1,18.8
E00067351,59.6,6.2,14.3,19.9
E00067352,54.1,10.8,27,8.1
E00067353,55.3,10,22.4,12.4
E00067354,42.9,8.8,42.9,5.4
E00067355,47.9,10.9,29.1,12.1
E00067356,69.8,4.7,12.8,12.8
E00067357,60.7,11.3,18.7,9.3
E00067358,52.4,7.5,34,6.1
E00067359,45.8,10.4,36.1,7.6
E00067360,37.6,16.3,36,10.1
E00067361,47.8,8.1,38.2,5.9
E00067362,51,11,34.5,3.4
E00067363,54.7,10.2,26.6,8.6
E00067364,46.2,12.4,27.2,14.2
E00067365,50,13.7,28.9,7.4
E00067366,50.6,11.4,33.1,4.8
E00067367,38.8,12.5,42.5,6.3
E00067368,51.9,9.4,27.1,11.6
E00067370,26.3,9.5,50.5,13.7
E00067371,25.2,10.1,58,6.7
E00067372,40.1,7.7,43,9.2
E00067373,29.9,10.4,46.8,13
E00067374,36.4,9.3,50,4.3
E00067375,35,11.5,43.7,9.8
E00067376,32.9,13.6,50,3.6
E00067377,31.6,8.5,52.5,7.3
E00067378,60.6,7.3,19.3,12.8
E00067379,52.1,13,18.3,16.6
E00067380,60.5,7.3,14.1,18.1
E00067468,44.8,7.3,42.7,5.2
E00067469,39.9,12.3,40.4,7.4
E00067470,52.7,12,26,9.3
E00067471,61.1,11.1,20.1,7.6
E00067472,50,4.4,38.2,7.4
E00067473,42.2,8.9,45.2,3.7
E00067474,38.3,8.6,43.2,9.9
E00067479,54.9,7.4,28.4,9.3
E00067480,51.1,9.2,33.3,6.3
E00067481,54.8,3.7,32.6,8.9
E00067483,58.1,14,17.2,10.8
E00067484,64.9,2.7,24.3,8.1
E00067485,51.4,9.5,29.7,9.5
E00067486,63.7,7.4,20,8.9
E00067487,42.8,9.4,39.1,8.7
E00067488,41.8,12.9,40,5.3
E00067490,36.1,9,47.4,7.5
E00067491,43.8,6.6,41.6,8
E00067494,33.3,11.5,52.9,2.3
E00067495,39.2,11.4,35.8,13.6
E00067496,31.2,13,40.9,14.9
E00067497,48.1,8.2,32.9,10.8
E00067498,27.4,18.9,49.1,4.7
E00067499,41.1,10.5,29,19.4
E00067500,35.3,16.7,35.3,12.7
E00067501,47.7,11.1,30.7,10.5
E00067502,41,13.4,34.3,11.2
E00067503,40.3,12.1,36.3,11.3
E00067504,47.6,13.5,26.2,12.7
E00067505,44.4,11.1,26.7,17.8
E00067506,38.8,6,37.3,17.9
E00067507,51.2,11.6,30.2,7
E00067508,51,10.2,24.5,14.3
E00067509,48.3,11.2,27,13.5
E00067510,35.2,16,38.9,9.9
E00067511,45.2,8.1,28.2,18.5
E00067512,46.2,11.1,34.2,8.5
E00067513,46.3,13.4,26.8,13.4
E00067514,30.3,10.1,50.4,9.2
E00067515,37,14.9,41.6,6.5
E00067516,36.6,13.7,39.8,9.9
E00067517,30.6,11.1,47.2,11.1
E00067518,37.7,14.2,34.6,13.6
E00067519,36.8,17.2,36.8,9.2
E00067520,43.3,19.1,19.1,18.5
E00067521,27.8,5.6,44.4,22.2
E00067522,30.9,10.3,53.6,5.2
E00067523,44.7,14.5,15.8,25
E00067524,33.8,13.1,40.8,12.3
E00067525,38.9,12,37,12
E00067526,43.6,10.5,30.8,15
E00067527,39.5,14.5,31.6,14.5
E00067528,24.4,11.5,55.1,9
E00067529,30.8,7.7,56.4,5.1
E00067530,41.3,13.5,37.4,7.7
E00067531,34.7,16.8,37.9,10.5
E00067532,36.1,15.6,28.7,19.7
E00067533,51.3,7.8,26.1,14.8
E00067534,27.8,9.3,46.4,16.5
E00067535,36.4,11.7,41.6,10.4
E00067536,39.8,8.9,35.8,15.4
E00067537,28.8,12.7,46.6,11.9
E00067543,62.1,5.8,21.4,10.7
E00067544,30.5,11,46.8,11.7
E00067545,36.7,7.4,39.9,16
E00067546,41,10.5,36.2,12.4
E00067547,47.4,4.5,35.3,12.8
E00067548,36.4,9.7,41.6,12.3
E00067553,52.4,8.4,27.7,11.5
E00067554,44.6,8.8,36.5,10.1
E00067555,42.1,12.3,35.1,10.5
E00067557,44.6,9.2,35.8,10.3
E00067560,60.8,7.2,16,16
E00067561,55,9,26.5,9.5
E00067562,52.5,7.6,21.5,18.4
E00067563,56.3,8.9,22.9,12
E00067565,54,6.5,14.5,25
E00067566,59.9,6.6,16.2,17.4
E00067567,61.5,8.7,18.3,11.5
E00067568,43.1,7.7,34.6,14.6
E00067569,44.3,9.8,29.5,16.4
E00067570,46.5,14.9,28.4,10.2
E00067571,44.4,9.8,37.9,7.8
E00067572,44.9,11.6,31.4,12.1
E00067573,45,5.7,31.4,17.9
E00067574,57.6,6.1,18.2,18.2
E00067575,56,7.1,17.7,19.1
E00067576,34.5,13.8,44.8,6.9
E00067577,51,15,25.5,8.5
E00067578,45.1,6.6,41.8,6.6
E00067579,26.9,8.1,55,10
E00067580,34.5,8.5,50,7
E00067581,50.2,7.6,34.1,8.1
E00067583,37.8,5.4,49.3,7.4
E00067586,35.9,12.6,42.7,8.7
E00067595,39.1,9.8,32.4,18.7
E00067596,58.3,8.3,19.2,14.2
E00067598,51.3,10.9,25,12.8
E00067599,49.7,12,26.3,12
E00067600,40.4,10.6,35.5,13.5
E00067601,49.8,14.1,23.9,12.2
E00067602,38.3,12.6,40.6,8.6
E00067603,36.7,11.3,35.3,16.7
E00067604,44.4,8.3,27.8,19.5
E00067605,37.5,11.3,40.6,10.6
E00067606,48.9,14.2,26.7,10.2
E00067607,44.5,11.6,36.8,7.1
E00067609,48.8,16,18.5,16.7
E00067611,38.5,12.6,33.6,15.4
E00067612,31.6,12.1,43.2,13.2
E00067613,56.1,12.3,17.5,14
E00067614,53.8,8.5,19.8,17.9
E00067615,32.3,13.5,42.9,11.3
E00067616,28.4,14.8,47.5,9.3
E00067617,34.7,11.8,46.5,7.1
E00067619,32.8,9.1,45.7,12.4
E00067633,45.2,7.2,30.7,16.9
E00067634,43.7,13.2,26.4,16.7
E00067635,48.5,7.6,31.3,12.6
E00067636,48.6,7.8,33,10.6
E00067657,44.2,11.6,29,15.2
E00067658,56.5,8,23.2,12.3
E00067660,60.7,6,18.5,14.9
E00067664,55,11,20.2,13.8
E00067665,27.7,14.6,48.2,9.5
E00067666,45.7,17.4,23.2,13.8
E00067668,40.9,16.5,32.3,10.2
E00067670,38.8,14.7,33.6,12.9
E00067671,46.7,10.2,28.7,14.3
E00067672,40.9,9.7,29,20.4
E00067673,52.8,3.7,26.9,16.7
E00067674,54.1,12.2,23,10.8
E00067675,37.9,8,37.9,16.1
E00067676,43.8,6.9,31.3,18.1
E00067677,41.2,14.9,29.7,14.2
E00067678,54.1,11.3,25.2,9.4
E00067679,49.1,10.1,25.2,15.7
E00067680,54.6,10,23.3,12
E00067681,47.2,10.2,31.3,11.4
E00067682,47.5,10.6,28.8,13.1
E00067685,38.9,8.4,37.9,14.7
E00067686,48.2,11.4,25.4,14.9
E00067688,41.4,14.1,29.7,14.8
E00067689,50.5,10.7,24.3,14.6
E00067691,41.4,12,34.7,12
E00067692,50.4,7.4,24.8,17.4
E00067693,42.4,9.4,30.6,17.6
E00067694,50.9,9.8,30.4,8.9
E00067695,50,5.9,25.7,18.4
E00067696,55.6,11.2,19.7,13.5
E00067697,51.8,13.3,18.1,16.9
E00067698,57,9.1,19,14.9
E00067699,46.7,9.3,24.3,19.6
E00067700,54.9,7.4,21.3,16.4
E00067701,54.8,12.1,17.7,15.3
E00067702,57.3,10.1,24.7,7.9
E00067703,46.2,10.4,33,10.4
E00067704,36.7,16.7,30,16.7
E00067742,41.6,6.6,45.2,6.6
E00067775,25.2,12.2,51.1,11.5
E00067776,30.3,13.1,49,7.6
E00067777,38.9,15.9,38.9,6.2
E00067778,38.4,16.3,29.7,15.7
E00067779,39.5,10.3,33.6,16.6
E00067780,33.6,8.8,48.7,8.8
E00067781,26.8,10.2,47.2,15.7
E00067782,31,10.7,53.6,4.8
E00067783,24.3,27,40.8,7.9
E00067784,36.7,7.7,45,10.7
E00067786,26.1,12.5,55.7,5.7
E00067787,37.8,14.2,40.9,7.1
E00067788,25.5,12.2,53.1,9.2
E00067789,25.9,17.7,47.5,8.9
E00067790,28.7,12.5,45.6,13.2
E00067791,26.7,9.6,57.8,5.9
E00067792,36,9.3,48,6.7
E00067793,41.7,8.7,28.9,20.6
E00067794,49.1,5.5,32.7,12.7
E00067795,50.8,9.8,29.5,9.8
E00067796,40.6,8,38.9,12.6
E00067798,45.4,10.8,33.1,10.8
E00067799,50,3.6,33.9,12.5
E00067800,35.3,11.9,40.1,12.7
E00067801,35.9,13.5,34.1,16.5
E00067802,40.7,12.1,35.2,12.1
E00067803,38.3,10.8,36.5,14.4
E00067804,38.4,10.5,38.4,12.8
E00067805,50.3,6,32.9,10.7
E00067806,43.4,11.6,30.6,14.5
E00067807,43.3,7,33.1,16.6
E00067808,31,8.3,56,4.8
E00067810,43.1,6,30.2,20.7
E00067811,49.3,8.2,33.3,9.2
E00067812,47.5,8.8,35.8,7.8
E00067813,39.9,11.1,35.9,13.1
E00067814,45.5,9,31.4,14.1
E00067815,49.1,7.9,32.9,10.1
E00067816,46.2,6.4,32.2,15.2
E00067817,32.9,13,41.8,12.3
E00067818,40.3,12.9,39.6,7.2
E00067819,47,9.7,32.1,11.2
E00067820,44.8,12.7,32.1,10.4
E00067821,40,10.8,31.7,17.5
E00067822,44.3,13,29.6,13
E00067823,44.8,9.1,31.8,14.3
E00067824,49,12.4,23.5,15
