areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00067299,31.2,40,20,8.8,0
E00067300,59.9,31.4,8,0.7,0
E00067301,64.6,26.2,8.5,0,0.8
E00067302,50.9,34.9,12.3,1.9,0
E00067303,50,32.6,12.5,4.9,0
E00067304,63.5,30.2,6.3,0,0
E00067305,37.1,38.6,18.2,6.1,0
E00067306,40.9,28.3,22.8,7.9,0
E00067307,62.9,29.4,7.7,0,0
E00067308,48.4,28.1,17.2,6.3,0
E00067309,49.1,36.6,11.6,0.9,1.8
E00067310,35.8,40.7,18.7,4.1,0.8
E00067311,47.8,35.3,14,2.9,0
E00067312,45.9,37.6,14.3,2.3,0
E00067313,57.6,36.8,5.6,0,0
E00067314,57.4,29.1,12.8,0.7,0
E00067315,51.9,39.3,8.9,0,0
E00067316,52.3,31.1,14.6,1.3,0.7
E00067317,61,30.5,8.5,0,0
E00067319,61.4,27.6,9,2.1,0
E00067320,51.5,38.8,9.7,0,0
E00067321,45.3,38,14.6,2.2,0
E00067322,53.2,31.5,14.8,0.5,0
E00067323,56.5,34.1,8.7,0.7,0
E00067338,61,31.4,7.6,0,0
E00067339,47.4,42.2,9.5,0.9,0
E00067341,59.6,30.9,9,0.6,0
E00067342,66,29.1,4.3,0.7,0
E00067343,41.7,39.1,16,2.6,0.6
E00067344,31.8,44.6,17.8,5.7,0
E00067345,31.1,32.6,23.7,12.6,0
E00067346,59.7,28.4,10.4,1.5,0
E00067347,47.7,27.3,16.4,7.8,0.8
E00067348,35.3,40.5,19,5.2,0
E00067349,28.1,36.3,20,14.8,0.7
E00067350,31.9,45.4,20.2,2.5,0
E00067351,37.1,41.9,14.5,5.6,0.8
E00067352,59.4,27.4,9.4,3.8,0
E00067353,53.9,33.6,10.9,1.6,0
E00067354,59.7,30.6,8.2,1.5,0
E00067355,40.8,32.3,22.3,4.6,0
E00067356,38.3,31.9,23.4,6.4,0
E00067357,36.8,34.4,23.2,4,1.6
E00067358,61.2,29.3,8.6,0.9,0
E00067359,63.7,32.4,3.9,0,0
E00067360,55.8,36.2,5.8,2.2,0
E00067361,57.8,34.4,5.5,2.3,0
E00067362,49.5,40,9.5,1,0
E00067363,44,28.8,25.6,1.6,0
E00067364,60.9,30.1,6.8,2.3,0
E00067365,54.5,34,10.3,0.6,0.6
E00067366,63.4,26,8.4,2.3,0
E00067367,47,40,12.2,0.9,0
E00067368,59.2,34.7,5.4,0.7,0
E00067370,49.2,28.9,20.3,1.6,0
E00067371,62.6,30.4,6.1,0.9,0
E00067372,63.4,32.1,3.7,0.7,0
E00067373,43.5,41.9,11.3,3.2,0
E00067374,60.7,25.7,10,2.9,0.7
E00067375,66,27.9,4.8,1.4,0
E00067376,60.2,23.6,11.4,4.1,0.8
E00067377,66.2,23,9.5,1.4,0
E00067378,43.8,27.7,16.2,10.8,1.5
E00067379,40.5,45.9,12.6,0.9,0
E00067380,41.7,37.1,14.4,6.8,0
E00067468,60.8,31.1,7.1,0.9,0
E00067469,58.4,31.5,10.1,0,0
E00067470,48.7,46.2,4.3,0.9,0
E00067471,39.3,41.1,15.9,3.7,0
E00067472,52.7,34.9,10.3,2.1,0
E00067473,51.1,36.1,12.8,0,0
E00067474,52.3,36.7,10.9,0,0
E00067479,66.7,25.7,7.6,0,0
E00067480,62.2,32.3,4.7,0.8,0
E00067481,58,29,13,0,0
E00067483,23.7,38.1,26.6,10.8,0.7
E00067484,25.6,38,25.6,9.9,0.8
E00067485,52.8,25,13.2,8.3,0.7
E00067486,37.6,35.9,19.4,5.9,1.2
E00067487,61,33.1,5.9,0,0
E00067488,56,31.3,10.7,2,0
E00067490,56,26.9,11.4,4,1.7
E00067491,55.8,39.1,4.3,0.7,0
E00067494,64.1,31.3,4.6,0,0
E00067495,54.7,34.7,9.4,1.2,0
E00067496,47.9,34.4,12.9,4.9,0
E00067497,56,34.6,7.5,1.9,0
E00067498,60.3,37.2,2.5,0,0
E00067499,56.3,31.9,9.6,2.2,0
E00067500,54,39.4,6.6,0,0
E00067501,56.8,28,14.4,0.8,0
E00067502,55.5,31.3,11.7,1.6,0
E00067503,52.4,37.8,9.1,0.7,0
E00067504,67.6,24.5,7.8,0,0
E00067505,36.4,39.7,19.8,4.1,0
E00067506,47.9,36.1,15.1,0.8,0
E00067507,44.9,44.9,10.1,0,0
E00067508,57.5,28.3,14.2,0,0
E00067509,31.3,44.4,17.2,7.1,0
E00067510,58.2,24,14.4,3.4,0
E00067511,46.7,43,10.3,0,0
E00067512,59.8,33,6.3,0.9,0
E00067513,53.3,36.1,9,1.6,0
E00067514,57,28.9,13.2,0.8,0
E00067515,63.7,33.9,2.4,0,0
E00067516,64.8,28.7,6.6,0,0
E00067517,65.1,27.5,6.4,0.9,0
E00067518,61,33.3,5.7,0,0
E00067519,59.8,29.9,10.2,0,0
E00067520,56.9,31.7,10.6,0.8,0
E00067521,41.7,38.8,16.5,2.9,0
E00067522,54.1,37.6,8.3,0,0
E00067523,45,40.8,11.7,2.5,0
E00067524,58.7,33.7,6.7,1,0
E00067525,57.9,35.1,7,0,0
E00067526,61.5,30.3,8.2,0,0
E00067527,40.6,38.6,20.8,0,0
E00067528,38.9,45.1,14.6,1.4,0
E00067529,33,47,18,2,0
E00067530,62.3,31.1,5.7,0,0.8
E00067531,55.1,31.4,11.9,1.7,0
E00067532,64.2,24.2,11.7,0,0
E00067533,50,34.4,15.6,0,0
E00067534,47.1,41.2,11.8,0,0
E00067535,68,24.2,7.8,0,0
E00067536,68.5,22.5,7.2,1.8,0
E00067537,49.6,35.9,10.3,4.3,0
E00067543,32.1,37.5,21.4,8.9,0
E00067544,63.6,33.9,2.5,0,0
E00067545,63.3,28.9,7.8,0,0
E00067546,48.3,32.2,16.9,1.7,0.8
E00067547,46,30.7,17.2,6.1,0
E00067548,61.7,32,5.5,0.8,0
E00067553,42.1,28.2,25.1,4.6,0
E00067554,53.2,28.2,18.5,0,0
E00067555,53.4,35.9,10.7,0,0
E00067557,52.4,35,10.7,1.9,0
E00067560,32.8,38.2,22.1,6.1,0.8
E00067561,52.1,32.9,11.6,3.4,0
E00067562,40.5,36.5,19,4,0
E00067563,41.4,38.6,14.3,5,0.7
E00067565,29.1,39.4,25.2,6.3,0
E00067566,33.3,37,20.3,9.4,0
E00067567,28.7,34.3,28.7,8.3,0
E00067568,52.4,31.7,13.5,2.4,0
E00067569,40.2,39.3,11.5,9,0
E00067570,44.8,36.3,14.9,4,0
E00067571,56.1,28.5,12.2,3.3,0
E00067572,50.5,30.1,16,3.4,0
E00067573,45.7,31.8,17.1,4.7,0.8
E00067574,36.5,31.3,27,5.2,0
E00067575,32.9,37.1,22.4,7.7,0
E00067576,64.2,31.7,4.2,0,0
E00067577,46.6,31.6,18,3.8,0
E00067578,59.1,32.7,7.3,0.9,0
E00067579,65.6,28.2,5.3,0.8,0
E00067580,59.7,32.3,7.3,0.8,0
E00067581,55,31.9,11.6,1.6,0
E00067583,63,31.5,5.5,0,0
E00067586,63.2,28.6,8.3,0,0
E00067595,52.8,33.7,11.8,1.7,0
E00067596,44.9,31.8,20.6,2.8,0
E00067598,49.2,31.5,16.9,2.3,0
E00067599,57.7,32.5,8.9,0.8,0
E00067600,60.5,31.1,8.4,0,0
E00067601,52.6,26.6,14.5,6.4,0
E00067602,58.4,32.8,8,0.8,0
E00067603,58.7,31.4,8.3,1.7,0
E00067604,40.2,36.2,18.9,4.7,0
E00067605,52.9,35.5,9.1,2.5,0
E00067606,54,34.5,7.2,4.3,0
E00067607,60.6,27.3,9.1,3,0
E00067609,48.3,35.7,14.7,1.4,0
E00067611,62.6,22,12.2,3.3,0
E00067612,63.6,28,4.9,3.5,0
E00067613,30.4,35.4,19.3,14.3,0.6
E00067614,28.5,40.4,23.8,6,1.3
E00067615,61,28.8,10.2,0,0
E00067616,70.4,24,4.8,0.8,0
E00067617,67.7,24.1,6.8,1.5,0
E00067619,62.9,27.1,7.9,1.4,0.7
E00067633,59.3,23.7,14.8,2.2,0
E00067634,53.9,29.6,13.9,2.6,0
E00067635,60,26,11.3,2,0.7
E00067636,62.9,29.4,5.6,2.1,0
E00067657,37.4,38.3,20.9,3.5,0
E00067658,35.3,30.7,20.9,12.4,0.7
E00067660,37.1,37.1,20.7,5,0
E00067664,49.6,37.2,13.3,0,0
E00067665,61.1,31.9,6.9,0,0
E00067666,42.9,38.3,15,3.8,0
E00067668,53.3,38,7.3,1.5,0
E00067670,54,31,11.9,3.2,0
E00067671,59.6,30.9,9.6,0,0
E00067672,38.3,44.5,16.4,0.8,0
E00067673,52.2,32.7,14.2,0.9,0
E00067674,56.8,33.1,8.5,1.7,0
E00067675,39,44.9,15.3,0.8,0
E00067676,59.1,34.8,5.3,0.8,0
E00067677,52.1,33.1,14.9,0,0
E00067678,56.3,31.7,10.3,1.6,0
E00067679,51.6,33.9,14.5,0,0
E00067680,51.2,28.1,14.3,6.4,0
E00067681,51.4,34.2,11.6,2.7,0
E00067682,39.7,45.2,13.5,1.6,0
E00067685,47.9,39.7,10.7,1.7,0
E00067686,47.2,45.7,6.3,0.8,0
E00067688,54.5,33.9,9.1,2.5,0
E00067689,37.8,46.5,15.7,0,0
E00067691,54.6,37.6,6.3,1.5,0
E00067692,53.7,35,11.4,0,0
E00067693,46.6,37.9,12.9,2.6,0
E00067694,59.2,34.7,6.1,0,0
E00067695,30.9,37.5,25,5.9,0.7
E00067696,43.8,33.8,18.5,3.8,0
E00067697,26.8,35.1,30.9,7.2,0
E00067698,32.5,42.1,17.5,7,0.9
E00067699,41.5,30.5,18.6,7.6,1.7
E00067700,31.9,37.5,23.1,7.5,0
E00067701,41.5,36.6,15.4,6.5,0
E00067702,34.6,32.3,22,10.2,0.8
