areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00067299,100,0,0
E00067300,83.9,16.1,0
E00067301,98.4,1.6,0
E00067302,100,0,0
E00067303,100,0,0
E00067304,96.1,3.9,0
E00067305,100,0,0
E00067306,96.9,3.1,0
E00067307,100,0,0
E00067308,99.2,0.8,0
E00067309,89.6,10.4,0
E00067310,95.9,4.1,0
E00067311,99.3,0.7,0
E00067312,74.4,25.6,0
E00067313,100,0,0
E00067314,76.5,23.5,0
E00067315,88,12,0
E00067316,87.4,12.6,0
E00067317,100,0,0
E00067319,100,0,0
E00067320,100,0,0
E00067321,99.3,0.7,0
E00067322,71.3,28.7,0
E00067323,100,0,0
E00067338,77.1,22.9,0
E00067339,53.2,46.8,0
E00067341,91,9,0
E00067342,97.1,2.9,0
E00067343,87.2,12.8,0
E00067344,84.1,15.9,0
E00067345,73.3,26.7,0
E00067346,97,3,0
E00067347,73.1,26.2,0.8
E00067348,84.6,15.4,0
E00067349,50.4,49.6,0
E00067350,62.6,37.4,0
E00067351,99.2,0.8,0
E00067352,98.1,1.9,0
E00067353,92,8,0
E00067354,65.4,34.6,0
E00067355,86.8,13.2,0
E00067356,83,17,0
E00067357,78.4,21.6,0
E00067358,90.5,9.5,0
E00067359,88.3,11.7,0
E00067360,84.6,15.4,0
E00067361,98.4,1.6,0
E00067362,95.2,4.8,0
E00067363,67.5,32.5,0
E00067364,80.2,19.8,0
E00067365,80.9,19.1,0
E00067366,99.2,0.8,0
E00067367,40,60,0
E00067368,82.1,17.9,0
E00067370,80.2,19.8,0
E00067371,85.5,14.5,0
E00067372,72,28,0
E00067373,54.8,45.2,0
E00067374,64.5,35.5,0
E00067375,52.4,47.6,0
E00067376,45.5,54.5,0
E00067377,93.2,6.8,0
E00067378,38.3,61.7,0
E00067379,99.1,0.9,0
E00067380,95.4,4.6,0
E00067468,54.2,45.8,0
E00067469,95.9,4.1,0
E00067470,90,10,0
E00067471,63.6,36.4,0
E00067472,59.6,40.4,0
E00067473,58.2,41.8,0
E00067474,40.3,59.7,0
E00067479,94.3,5.7,0
E00067480,96.9,3.1,0
E00067481,98,2,0
E00067483,3.6,96.4,0
E00067484,2.5,97.5,0
E00067485,35.6,64.4,0
E00067486,14.9,85.1,0
E00067487,71.8,28.2,0
E00067488,27.8,72.2,0
E00067490,32.2,67.8,0
E00067491,41.2,58.1,0.7
E00067494,49.6,50.4,0
E00067495,98.8,1.2,0
E00067496,99.4,0.6,0
E00067497,99.4,0.6,0
E00067498,98.3,1.7,0
E00067499,75.6,24.4,0
E00067500,100,0,0
E00067501,87.3,12.7,0
E00067502,83.6,16.4,0
E00067503,76.4,23.6,0
E00067504,99,1,0
E00067505,98.3,0.8,0.8
E00067506,95,5,0
E00067507,99.3,0.7,0
E00067508,69.2,30.8,0
E00067509,53.1,46.9,0
E00067510,90.5,9.5,0
E00067511,92.5,7.5,0
E00067512,100,0,0
E00067513,99.2,0.8,0
E00067514,100,0,0
E00067515,100,0,0
E00067516,100,0,0
E00067517,99.1,0.9,0
E00067518,96.7,3.3,0
E00067519,100,0,0
E00067520,100,0,0
E00067521,33.7,66.3,0
E00067522,97.8,2.2,0
E00067523,100,0,0
E00067524,100,0,0
E00067525,99.1,0.9,0
E00067526,99.2,0,0.8
E00067527,98,2,0
E00067528,79.6,20.4,0
E00067529,68.4,31.6,0
E00067530,100,0,0
E00067531,100,0,0
E00067532,100,0,0
E00067533,98.4,1.6,0
