areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00067299,47.1,52.9
E00067300,31,69
E00067301,32.6,67.4
E00067302,42,58
E00067303,34.8,65.2
E00067304,31.8,68.2
E00067305,40.5,59.5
E00067306,31.5,68.5
E00067307,34.6,65.4
E00067308,39.5,60.5
E00067309,36,64
E00067310,31,69
E00067311,33.9,66.1
E00067312,39.3,60.7
E00067313,31.6,68.4
E00067314,30.3,69.7
E00067315,33.1,66.9
E00067316,27.2,72.8
E00067317,29.6,70.4
E00067319,37.1,62.9
E00067320,33.9,66.1
E00067321,32.9,67.1
E00067322,35.9,64.1
E00067323,32.2,67.8
E00067338,29.4,70.6
E00067339,28.4,71.6
E00067341,25.6,74.4
E00067342,29.3,70.7
E00067343,42,58
E00067344,35.9,64.1
E00067345,29.9,70.1
E00067346,21,79
E00067347,45.9,54.1
E00067348,41.9,58.1
E00067349,39.6,60.4
E00067350,41.4,58.6
E00067351,40.6,59.4
E00067352,40.8,59.2
E00067353,42.8,57.2
E00067354,30.7,69.3
E00067355,33.1,66.9
E00067356,36.2,63.8
E00067357,37.8,62.2
E00067358,32.9,67.1
E00067359,26.1,73.9
E00067360,28.6,71.4
E00067361,29.3,70.7
E00067362,44.8,55.2
E00067363,35.4,64.6
E00067364,28.2,71.8
E00067365,36.6,63.4
E00067366,30.5,69.5
E00067367,41.8,58.2
E00067368,36.7,63.3
E00067370,28.7,71.3
E00067371,31.9,68.1
E00067372,28.4,71.6
E00067373,27.8,72.2
E00067374,30.1,69.9
E00067375,25.1,74.9
E00067376,27,73
E00067377,28.8,71.2
E00067378,33.6,66.4
E00067379,40.7,59.3
E00067380,42,58
E00067468,30.7,69.3
E00067469,33.2,66.8
E00067470,42,58
E00067471,47.5,52.5
E00067472,32.4,67.6
E00067473,40.4,59.6
E00067474,26.3,73.8
E00067479,46.3,53.7
E00067480,43.8,56.3
E00067481,43.5,56.5
E00067483,30.9,69.1
E00067484,50.6,49.4
E00067485,24.1,75.9
E00067486,37.9,62.1
E00067487,38.6,61.4
E00067488,34.1,65.9
E00067490,32.6,67.4
E00067491,28.8,71.2
E00067494,19.5,80.5
E00067495,29.1,70.9
E00067496,33.3,66.7
E00067497,38.1,61.9
E00067498,34.6,65.4
E00067499,35,65
E00067500,36.9,63.1
E00067501,32.7,67.3
E00067502,26.1,73.9
E00067503,26.2,73.8
E00067504,32,68
E00067505,26.7,73.3
E00067506,30.4,69.6
E00067507,29.8,70.2
E00067508,35.1,64.9
E00067509,42,58
E00067510,30.2,69.8
E00067511,36.3,63.7
E00067512,33.1,66.9
E00067513,35.5,64.5
E00067514,46.2,53.8
E00067515,42.2,57.8
E00067516,34.4,65.6
E00067517,32.7,67.3
E00067518,35.9,64.1
E00067519,40.5,59.5
E00067520,30.6,69.4
E00067521,35.2,64.8
E00067522,36.8,63.2
E00067523,39.2,60.8
E00067524,35.7,64.3
E00067525,33.9,66.1
E00067526,32.3,67.7
E00067527,33.3,66.7
E00067528,34.2,65.8
E00067529,27.5,72.5
E00067530,29.9,70.1
E00067531,32.7,67.3
E00067532,41.9,58.1
E00067533,29.7,70.3
E00067534,39,61
E00067535,25,75
E00067536,46.3,53.7
E00067537,31.9,68.1
E00067543,43.3,56.7
E00067544,31.6,68.4
E00067545,39.7,60.3
E00067546,37.4,62.6
E00067547,41,59
E00067548,37.9,62.1
E00067553,38.7,61.3
E00067554,41.5,58.5
E00067555,42,58
E00067557,35.5,64.5
E00067560,45.2,54.8
E00067561,44.4,55.6
E00067562,37.3,62.7
E00067563,43.3,56.7
E00067565,40,60
E00067566,36.4,63.6
E00067567,40.6,59.4
E00067568,31.3,68.7
E00067569,32.8,67.2
E00067570,36,64
E00067571,24.8,75.2
E00067572,28.8,71.2
E00067573,32.6,67.4
E00067574,40.3,59.7
E00067575,33.8,66.2
E00067576,31.7,68.3
E00067577,30.3,69.7
E00067578,31.9,68.1
E00067579,32.3,67.7
E00067580,33.1,66.9
E00067581,28.4,71.6
E00067583,39.6,60.4
E00067586,35.5,64.5
E00067595,31.4,68.6
E00067596,26.1,73.9
E00067598,32.3,67.7
E00067599,26.5,73.5
E00067600,17.3,82.7
E00067601,35.7,64.3
E00067602,38.6,61.4
E00067603,38.3,61.7
E00067604,30.4,69.6
E00067605,28.3,71.7
E00067606,25.1,74.9
E00067607,26.1,73.9
E00067609,38.1,61.9
E00067611,23.4,76.6
E00067612,25.9,74.1
E00067613,41.7,58.3
E00067614,43.9,56.1
E00067615,28.8,71.2
E00067616,31.3,68.8
E00067617,24.6,75.4
E00067619,30.9,69.1
E00067633,33.3,66.7
E00067634,35.3,64.7
E00067635,31.6,68.4
E00067636,29.6,70.4
E00067657,40.1,59.9
E00067658,48.2,51.8
E00067660,43.1,56.9
E00067664,34.5,65.5
E00067665,36.8,63.2
E00067666,34.5,65.5
E00067668,33.3,66.7
E00067670,35.6,64.4
E00067671,32,68
E00067672,35.1,64.9
E00067673,28.8,71.2
E00067674,36,64
E00067675,31.4,68.6
E00067676,31.9,68.1
E00067677,34.5,65.5
E00067678,31.8,68.2
E00067679,32.3,67.7
E00067680,31.2,68.8
E00067681,37.1,62.9
E00067682,32.7,67.3
E00067685,45.8,54.2
E00067686,34.8,65.2
E00067688,33.6,66.4
E00067689,26.5,73.5
E00067691,33.9,66.1
E00067692,30.8,69.2
E00067693,33.7,66.3
E00067694,28.3,71.7
E00067695,38.7,61.3
E00067696,35,65
E00067697,47,53
E00067698,37.5,62.5
E00067699,30.5,69.5
E00067700,43.4,56.6
E00067701,35.8,64.2
E00067702,36,64
E00067703,27.6,72.4
E00067704,43.8,56.3
E00067742,28.7,71.3
E00067775,32.8,67.2
E00067776,34,66
E00067777,43.2,56.8
E00067778,31.8,68.2
E00067779,29.6,70.4
E00067780,29.8,70.2
E00067781,35.9,64.1
E00067782,41.2,58.8
E00067783,31.1,68.9
E00067784,28.9,71.1
E00067786,31.9,68.1
E00067787,35.1,64.9
E00067788,30.2,69.8
E00067789,36.3,63.7
E00067790,32.6,67.4
E00067791,32.6,67.4
E00067792,35.5,64.5
E00067793,29.6,70.4
E00067794,30.3,69.7
E00067795,39.8,60.2
E00067796,28.1,71.9
E00067798,36.2,63.8
E00067799,46.8,53.2
E00067800,27.3,72.7
E00067801,23.3,76.7
E00067802,28.7,71.3
E00067803,28.7,71.3
E00067804,27.8,72.2
E00067805,28.4,71.6
E00067806,33.1,66.9
E00067807,36.1,63.9
E00067808,38.3,61.7
E00067810,35.9,64.1
E00067811,24.9,75.1
E00067812,35.1,64.9
E00067813,24.7,75.3
E00067814,37.6,62.4
E00067815,30.7,69.3
E00067816,32.6,67.4
E00067817,32,68
E00067818,35.1,64.9
E00067819,31.5,68.5
E00067820,27.3,72.7
E00067821,35,65
E00067822,34.2,65.8
E00067823,30.7,69.3
E00067824,31.1,68.9
E00067825,27,73
E00067826,23.8,76.2
E00067828,26.8,73.2
E00067829,29.5,70.5
E00067830,28.7,71.3
E00067831,30.4,69.6
E00067832,40.4,59.6
E00067833,36.3,63.7
E00067834,36.5,63.5
E00140487,35,65
E00140488,34.5,65.5
E00140489,29.8,70.2
E00140490,34.5,65.5
E00140491,33.6,66.4
E00140492,41.2,58.8
E00140493,31.8,68.2
E00140494,26.9,73.1
E00140495,39.6,60.4
E00140496,34.2,65.8
E00140497,28.3,71.7
E00140498,34.3,65.7
E00140499,23.3,76.7
E00140500,38.3,61.7
E00140521,32.7,67.3
E00140522,33.6,66.4
E00140523,31,69
E00140524,23.1,76.9
E00140525,38.1,61.9
E00140526,26.6,73.4
E00140527,30.6,69.4
E00140529,43.7,56.3
E00140530,29,71
E00140531,31,69
E00140532,28.6,71.4
E00140533,26.4,73.6
E00140534,32.3,67.7
E00140535,32.5,67.5
E00140536,29.9,70.1
E00140633,23.4,76.6
E00140634,26,74
E00140635,22.8,77.2
E00140636,35.3,64.7
E00140637,38.6,61.4
E00140638,26.4,73.6
