areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00067299,31.1,32,31.1,4.1,1.6
E00067300,40.9,35,24.1,0,0
E00067301,55.8,31,10.9,2.3,0
E00067302,41.5,43.4,12.3,2.8,0
E00067303,55.6,33.3,10.4,0.7,0
E00067304,42.9,45.2,10.3,1.6,0
E00067305,41.4,37.6,19.5,1.5,0
E00067306,32.8,34.4,28.9,3.9,0
E00067307,62.6,31.7,5.8,0,0
E00067308,35.4,43.3,21.3,0,0
E00067309,31.9,33.6,28.4,3.4,2.6
E00067310,23.1,40.5,28.1,7.4,0.8
E00067311,40.4,41.9,16.2,1.5,0
E00067312,34.6,36.1,27.1,2.3,0
E00067313,61.9,31,7.1,0,0
E00067314,41.6,41.6,16.8,0,0
E00067315,41.5,35.6,22.2,0.7,0
E00067316,43.7,34.4,17.2,4.6,0
E00067317,58.5,33.9,7.6,0,0
E00067319,56.6,31,11,1.4,0
E00067320,51.5,35.8,11.2,1.5,0
E00067321,26.5,51.5,20.6,1.5,0
E00067322,38,38,21.3,2.3,0.5
E00067323,41,34.5,23.7,0.7,0
E00067338,19.7,44.4,34.2,1.7,0
E00067339,37.3,41.8,20.9,0,0
E00067341,11.2,47.8,38.2,2.8,0
E00067342,77.1,16.4,5.7,0.7,0
E00067343,26,37.7,31.8,3.9,0.6
E00067344,33.8,29.9,28.6,5.8,1.9
E00067345,22.1,27.2,44.9,4.4,1.5
E00067346,18.7,59.7,20.9,0.7,0
E00067347,17.7,26.9,51.5,3.1,0.8
E00067348,16.2,32.5,41.9,9.4,0
E00067349,11.5,23,59.7,5.8,0
E00067350,25.3,38.3,36.4,0,0
E00067351,25.4,35.7,32.5,6.3,0
E00067352,31.1,41.5,25.5,1.9,0
E00067353,16.7,44.4,38.1,0.8,0
E00067354,19.5,50.4,29.3,0.8,0
E00067355,41.5,30,22.3,6.2,0
E00067356,30.5,27,36.9,5.7,0
E00067357,26,37.4,34.1,2.4,0
E00067358,21.6,44.8,31,2.6,0
E00067359,7.8,60.8,31.4,0,0
E00067360,8.7,57.2,31.9,2.2,0
E00067361,21.1,50.8,28.1,0,0
E00067362,26.5,45.1,26.5,2,0
E00067363,17.9,41.5,40.7,0,0
E00067364,45.8,37.4,16,0,0.8
E00067365,32.9,31,35.4,0.6,0
E00067366,5.4,65.1,28.7,0.8,0
E00067367,13,47,38.3,1.7,0
E00067368,18.9,43.9,35.1,2,0
E00067370,35.2,25,39.1,0.8,0
E00067371,55.6,23.9,18.8,1.7,0
E00067372,57.5,26.9,14.9,0.7,0
E00067373,38.7,24.2,35.5,1.6,0
E00067374,22.7,45.4,29.8,2.1,0
E00067375,41.8,32.2,25.3,0.7,0
E00067376,30.1,30.1,39.8,0,0
E00067377,62.6,25.9,10.9,0.7,0
E00067378,17.7,19.2,57.7,5.4,0
E00067379,36.9,33.3,23.4,6.3,0
E00067380,30.3,34.8,28,4.5,2.3
E00067468,36.8,34.4,27.4,1.4,0
E00067469,34.5,44.6,19.6,1.4,0
E00067470,17.1,45.3,36.8,0.9,0
E00067471,25.2,30.8,40.2,2.8,0.9
E00067472,22.1,32.4,43.4,2.1,0
E00067473,36.4,23.5,37.1,3,0
E00067474,24.2,36.7,39.1,0,0
E00067479,26.9,49,23.1,1,0
E00067480,18.8,50.8,29.7,0.8,0
E00067481,22,42,33,3,0
E00067483,2.9,18,74.1,4.3,0.7
E00067484,2.5,31.4,63.6,2.5,0
E00067485,26.4,16.7,53.5,2.8,0.7
E00067486,7.7,16,74.6,1.8,0
E00067487,20,43.3,34.2,2.5,0
E00067488,19.3,33.3,47.3,0,0
E00067490,26.7,30.8,40.7,1.7,0
E00067491,15.3,44.5,39.4,0.7,0
E00067494,23.1,53.8,21.5,1.5,0
E00067495,65.1,26.6,8.3,0,0
E00067496,64.2,24.7,9.3,1.2,0.6
E00067497,60,31.9,7.5,0.6,0
E00067498,67.8,28.1,4.1,0,0
E00067499,40,29.6,29.6,0.7,0
E00067500,61.5,35.6,2.2,0.7,0
E00067501,37.6,39.3,21.4,1.7,0
E00067502,30,50,14.6,5.4,0
E00067503,41.1,31.9,27,0,0
E00067504,67,28,5,0,0
E00067505,36.4,35.5,24.8,3.3,0
E00067506,45.4,33.6,16.8,2.5,1.7
E00067507,47.1,44.2,7.2,1.4,0
E00067508,28.3,56.7,15,0,0
E00067509,4.2,49,43.8,3.1,0
E00067510,56.1,25.7,18.2,0,0
E00067511,24,54.8,19.2,1.9,0
E00067512,70.5,26.8,2.7,0,0
E00067513,48.4,32.8,18,0.8,0
E00067514,76.7,18.3,5,0,0
E00067515,66.1,28.2,5.6,0,0
E00067516,80.5,18.7,0.8,0,0
E00067517,71.6,23.9,4.6,0,0
E00067518,59.8,28.7,11.5,0,0
E00067519,76.6,20.2,3.2,0,0
E00067520,36.1,41.8,21.3,0.8,0
E00067521,19.6,59.8,19.6,1,0
E00067522,66.9,26.5,6.6,0,0
E00067523,33.6,54.9,11.5,0,0
E00067524,58.7,31.7,7.7,1.9,0
E00067525,69.3,22.8,7.9,0,0
E00067526,67.7,23.4,8.9,0,0
E00067527,15.8,71.3,12.9,0,0
E00067528,53.1,29.4,17.5,0,0
E00067529,28.7,60.4,10.9,0,0
E00067530,59,33.6,6.6,0.8,0
E00067531,51.3,40.3,8.4,0,0
E00067532,20.2,63,15.1,1.7,0
E00067533,28.8,55.2,14.4,1.6,0
E00067534,47.8,29.9,17.9,4.5,0
E00067535,61.7,31.3,6.3,0.8,0
E00067536,70.9,25.5,3.6,0,0
E00067537,40.2,47.9,8.5,2.6,0.9
E00067543,5.3,16.8,74.3,3.5,0
E00067544,65.8,24.2,8.3,1.7,0
E00067545,43.8,25.8,29.7,0.8,0
E00067546,27.4,31.6,37.6,2.6,0.9
E00067547,28.2,18.4,47.9,5.5,0
E00067548,55.5,28.9,14.8,0.8,0
E00067553,23.7,26.3,47.9,1,1
E00067554,59.7,28.2,12.1,0,0
E00067555,58.5,27.7,13.1,0.8,0
E00067557,26.9,43.3,25.5,3.8,0.5
E00067560,23.2,24.8,51.2,0.8,0
E00067561,30.8,37.7,24.7,6.8,0
E00067562,26,26.8,39.4,7.9,0
E00067563,26.8,31.2,39.9,2.2,0
E00067565,13.4,18.1,63,5.5,0
E00067566,20.6,39,36,3.7,0.7
E00067567,15.5,30,46.4,8.2,0
E00067568,47.6,39.7,11.9,0.8,0
E00067569,25.6,22.3,49.6,1.7,0.8
E00067570,42.1,29.7,23.8,4,0.5
E00067571,43,34.7,19,3.3,0
E00067572,16.5,43.7,38.3,1.5,0
E00067573,36.4,29.5,31.8,2.3,0
