areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00067299,4.2,20.2,75.6
E00067300,3.7,40.7,55.6
E00067301,5.3,16.8,77.9
E00067302,4.8,25,70.2
E00067303,4.2,23.6,72.2
E00067304,3.9,16.4,79.7
E00067305,4.5,25.8,69.7
E00067306,5.6,34.4,60
E00067307,0.7,33.1,66.2
E00067308,3.1,30,66.9
E00067309,8.5,26.5,65
E00067310,10.9,19.3,69.7
E00067311,6.7,25.2,68.1
E00067312,0.7,43.3,56
E00067313,0.8,20.6,78.6
E00067314,4.6,21.7,73.7
E00067315,2.2,29.1,68.7
E00067316,5.8,29,65.2
E00067317,0.8,24.2,75
E00067319,2.8,23.1,74.1
E00067320,6.1,24.2,69.7
E00067321,4.4,30.1,65.4
E00067322,5.6,38.4,56
E00067323,6.5,20.1,73.4
E00067338,13.7,34.2,52.1
E00067339,1.8,56.3,42
E00067341,19.9,38.1,42
E00067342,3.5,24.6,71.8
E00067343,13.2,22,64.8
E00067344,5.1,32.9,62
E00067345,5.8,33.3,60.9
E00067346,12,40.6,47.4
E00067347,4.5,34.1,61.4
E00067348,8.9,14.3,76.8
E00067349,8,48.6,43.5
E00067350,5.6,34,60.5
E00067351,10.6,22.8,66.7
E00067352,17.9,27.4,54.7
E00067353,17.2,29.7,53.1
E00067354,9,42.1,48.9
E00067355,11.6,32.6,55.8
E00067356,10.6,28.9,60.6
E00067357,22.2,22.2,55.6
E00067358,25.6,21.4,53
E00067359,17.2,34.3,48.5
E00067360,14.1,36.3,49.6
E00067361,24.4,31.5,44.1
E00067362,22.9,25.7,51.4
E00067363,15.7,36.2,48
E00067364,10.8,33.1,56.2
E00067365,19.9,40.4,39.7
E00067366,24.6,26.9,48.5
E00067367,8,57.5,34.5
E00067368,20.9,33.1,45.9
E00067370,3.1,48.4,48.4
E00067371,6.8,23.7,69.5
E00067372,10.7,38.9,50.4
E00067373,12.9,48.4,38.7
E00067374,9.3,36.4,54.3
E00067375,6.1,31.8,62.2
E00067376,14.5,42.7,42.7
E00067377,6.8,32.4,60.8
E00067378,4.6,52.3,43.1
E00067379,7.9,19.3,72.8
E00067380,12,20.3,67.7
E00067468,8.5,39.8,51.7
E00067469,20.8,22.1,57
E00067470,29.7,26.3,44.1
E00067471,41.7,27.8,30.6
E00067472,13.1,49.7,37.2
E00067473,16.4,42.2,41.4
E00067474,5.4,59.2,35.4
E00067479,32.7,24,43.3
E00067480,22,26.8,51.2
E00067481,29.2,30.2,40.6
E00067483,1.4,56.3,42.3
E00067484,7.4,56.6,36.1
E00067485,18.3,54.9,26.8
E00067486,8.4,64.1,27.5
E00067487,17.8,39.8,42.4
E00067488,17,45.8,37.3
E00067490,2.9,52.6,44.4
E00067491,10.4,43,46.7
E00067494,0.7,52.2,47
E00067495,1.2,18.8,80
E00067496,6.2,26.5,67.3
E00067497,2.5,17,80.5
E00067498,1.6,30.6,67.7
E00067499,0,34.1,65.9
E00067500,0.7,34.3,65
E00067501,3.4,21.6,75
E00067502,8.8,34.4,56.8
E00067503,2.8,36.2,61
E00067504,1,19.6,79.4
E00067505,8.2,41.8,50
E00067506,5.2,31.3,63.5
E00067507,0.7,37,62.3
E00067508,1.7,42,56.3
E00067509,0,44.2,55.8
E00067510,3.3,20.5,76.2
E00067511,5.7,28.6,65.7
E00067512,2.6,10.5,86.8
E00067513,3.3,18.7,78
E00067514,3.4,19.5,77.1
E00067515,4,19,77
E00067516,1.7,13.3,85
E00067517,3.6,15.2,81.3
E00067518,3.3,14,82.6
E00067519,0,25.2,74.8
E00067520,4.1,27,68.9
E00067521,0,54.3,45.7
E00067522,0.7,26.8,72.5
E00067523,4.1,38.8,57
E00067524,1.9,18.4,79.6
E00067525,2.6,22.8,74.6
E00067526,0.8,24.2,75
E00067527,3,52,45
E00067528,0,43.1,56.9
E00067529,1,55.4,43.6
E00067530,0.8,18.6,80.5
E00067531,2.6,29.3,68.1
E00067532,0,42.9,57.1
E00067533,2.5,45.1,52.5
E00067534,16.2,17.6,66.2
E00067535,4.7,22.7,72.7
E00067536,3.6,20.5,75.9
E00067537,2.6,23.9,73.5
E00067543,6.1,61.4,32.5
E00067544,5,20.2,74.8
E00067545,10.7,27.5,61.8
E00067546,3.4,41.9,54.7
E00067547,6.3,51.9,41.9
E00067548,13.8,31.5,54.6
E00067553,15.7,37.1,47.2
E00067554,21.3,18,60.7
E00067555,18.2,25.8,56.1
E00067557,14.4,28.7,56.9
E00067560,11.9,54.8,33.3
E00067561,23.8,16.3,59.9
E00067562,13.5,32.5,54
E00067563,30.4,31.9,37.7
E00067565,1.6,51.6,46.8
E00067566,10.4,22.4,67.2
E00067567,8,31.9,60.2
E00067568,3.9,33.1,63
E00067569,4.1,41.5,54.5
E00067570,9.4,19.7,70.9
E00067571,6.6,26.4,66.9
E00067572,4.9,50,45.1
E00067573,4,34.1,61.9
E00067574,4.5,33,62.5
E00067575,4.3,44,51.8
E00067576,6.9,19,74.1
E00067577,9.3,26.4,64.3
E00067578,5.5,31.8,62.7
E00067579,4.6,18.5,76.9
E00067580,11.5,20.5,68
E00067581,6.4,51.4,42.2
E00067583,3.1,16.3,80.6
E00067586,2.2,32.1,65.7
E00067595,2.2,24.2,73.6
E00067596,13.2,45.3,41.5
E00067598,12,34.6,53.4
E00067599,6.4,38.4,55.2
E00067600,5,35,60
E00067601,8.2,37.1,54.7
E00067602,7.3,14.5,78.2
E00067603,2.5,18.9,78.7
E00067604,1.6,39.4,59.1
E00067605,9.9,33.9,56.2
E00067606,6.3,42,51.7
E00067607,8.8,36,55.1
E00067609,3.5,33.6,62.9
E00067611,5.7,40.7,53.7
E00067612,7.9,22.9,69.3
E00067613,3.7,59.9,36.4
E00067614,2.6,40.4,57
E00067615,6,20.7,73.3
E00067616,4,20,76
E00067617,3.5,39.7,56.7
E00067619,6.5,31.7,61.9
E00067633,11,38.2,50.7
E00067634,12,22.2,65.8
E00067635,8.1,33.1,58.8
E00067636,6.8,37,56.2
E00067657,14.3,21.4,64.3
E00067658,14.2,38.7,47.1
E00067660,16.4,17.9,65.7
E00067664,1.8,29.8,68.4
E00067665,3.5,24.5,72
E00067666,1.5,37.1,61.4
E00067668,5.2,18.5,76.3
E00067670,8,21.6,70.4
E00067671,3.9,14.4,81.7
E00067672,3.3,38.2,58.5
E00067673,4.5,33.9,61.6
E00067674,3.3,21.3,75.4
E00067675,3.4,33.1,63.6
E00067676,5.3,20.3,74.4
E00067677,3.3,32.5,64.2
E00067678,5.5,26.8,67.7
E00067679,4.1,21.3,74.6
E00067680,3.9,36.5,59.6
E00067681,4.1,28.8,67.1
E00067682,7.1,18.3,74.6
E00067685,1.6,41.8,56.6
E00067686,2.3,35.4,62.3
E00067688,5,28.9,66.1
E00067689,4,33.3,62.7
E00067691,6.8,23.7,69.6
E00067692,4.1,35.2,60.7
E00067693,3.5,38.3,58.3
E00067694,4,23,73
E00067695,7.9,45.7,46.4
E00067696,7.6,17.6,74.8
E00067697,3.1,34.4,62.5
E00067698,9.4,24.8,65.8
E00067699,2.6,45.3,52.1
E00067700,8.1,44.1,47.8
E00067701,5.7,48,46.3
E00067702,0.8,46.9,52.3
E00067703,2.3,37.1,60.6
E00067704,0,62.5,37.5
E00067742,10.6,57.8,31.7
E00067775,5,14,81
E00067776,2.5,22.1,75.4
E00067777,1.7,30,68.3
E00067778,3.2,24,72.8
E00067779,5.1,18.2,76.6
E00067780,0.8,22.1,77
E00067781,5.5,26.6,68
E00067782,0.8,27.9,71.3
E00067783,5,22.9,72.1
E00067784,1.9,29,69.1
E00067786,1.6,22.5,76
E00067787,3.7,22,74.3
E00067788,1.6,26.4,72.1
E00067789,2.3,20.6,77.1
E00067790,4.8,30.4,64.8
E00067791,3.3,20.5,76.2
E00067792,4.4,29.8,65.8
E00067793,4.5,34.5,61
E00067794,2.7,35.4,61.9
