areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00067299,0,9.1,89.3,1.7
E00067300,17.5,26.3,26.3,29.9
E00067301,1.5,16.8,48.9,32.8
E00067302,1,27.6,54.3,17.1
E00067303,0,19.3,62.1,18.6
E00067304,0.8,15.1,48.4,35.7
E00067305,7.4,12.6,65.9,14.1
E00067306,6.3,22,63,8.7
E00067307,0.7,21.4,40.7,37.1
E00067308,7,24.8,58.1,10.1
E00067309,13.2,19.3,52.6,14.9
E00067310,2.5,18,69.7,9.8
E00067311,3.7,24.3,58.1,14
E00067312,19.2,27.7,41.5,11.5
E00067313,1.6,8,57.6,32.8
E00067314,4,24.8,52.3,18.8
E00067315,2.2,35.3,41.2,21.3
E00067316,3.9,27.6,54.6,13.8
E00067317,0.8,11.9,61.9,25.4
E00067319,1.4,8.3,69,21.4
E00067320,0,13.4,66.4,20.1
E00067321,0,49.3,42.6,8.1
E00067322,9.7,30.9,38.2,21.2
E00067323,0,27.5,53.6,18.8
E00067338,14.7,48.3,26.7,10.3
E00067339,15.9,41.6,21.2,21.2
E00067341,14.7,58.8,20.9,5.6
E00067342,0.7,4.3,58.3,36.7
E00067343,3.2,27.6,50.6,18.6
E00067344,15.3,15.3,60.5,8.9
E00067345,25.9,25.9,37.8,10.4
E00067346,1.5,65.7,23.9,9
E00067347,25.2,25.2,43.5,6.1
E00067348,10.3,11.1,61.5,17.1
E00067349,42.8,29,13,15.2
E00067350,19,22.7,47.9,10.4
E00067351,1.6,33.1,50,15.3
E00067352,2.8,43.4,39.6,14.2
E00067353,6.3,44.5,39.1,10.2
E00067354,16.7,55.3,22,6.1
E00067355,14.5,5.3,64.9,15.3
E00067356,11.4,9.3,70,9.3
E00067357,15.3,22.6,37.9,24.2
E00067358,0.9,57.8,27.6,13.8
E00067359,5.8,79.8,8.7,5.8
E00067360,11.1,68.1,14.1,6.7
E00067361,2.3,53.1,25,19.5
E00067362,5.8,33,41.7,19.4
E00067363,12.9,64.5,4.8,17.7
E00067364,2.3,27.5,50.4,19.8
E00067365,13.5,29.7,34.2,22.6
E00067366,0.8,77.3,14.1,7.8
E00067367,30.4,40.9,14.8,13.9
E00067368,11.6,47.6,29.9,10.9
E00067370,34.4,19.5,28.1,18
E00067371,8.6,27.6,16.4,47.4
E00067372,8.3,24.1,26.3,41.4
E00067373,33.9,16.1,9.7,40.3
E00067374,16.3,53.2,15.6,14.9
E00067375,15.3,31.9,16,36.8
E00067376,31.7,26,10.6,31.7
E00067377,4.1,11.5,54.1,30.4
E00067378,47.7,16.2,32.3,3.8
E00067379,0.9,0.9,93.6,4.6
E00067380,0.8,29.5,58.3,11.4
E00067468,13.7,41,17.5,27.8
E00067469,3.4,28.4,37.2,31.1
E00067470,10.3,45.3,26.5,17.9
E00067471,24.5,20.8,22.6,32.1
E00067472,34.5,31.7,18.6,15.2
E00067473,28.2,19.8,21.4,30.5
E00067474,32.8,39.1,18,10.2
E00067479,2.9,45.7,26.7,24.8
E00067480,3.9,51.6,27.3,17.2
E00067481,3,51,33,13
E00067483,54.7,41.7,1.4,2.2
E00067484,39.7,50,7.9,2.4
E00067485,47.6,16.6,9,26.9
E00067486,68.6,19.5,4.1,7.7
E00067487,16.9,49.2,18.6,15.3
E00067488,34.9,31.6,13.8,19.7
E00067490,35.6,31,12.1,21.3
E00067491,24.8,51.8,10.9,12.4
