areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00067299,97.5,1.7,0,0.8
E00067300,97.1,2.2,0,0.7
E00067301,96.1,2.3,0.8,0.8
E00067302,99,1,0,0
E00067303,97.3,0.7,0,2.1
E00067304,99.2,0.8,0,0
E00067305,98.5,0.8,0,0.8
E00067306,94.5,3.1,0,2.3
E00067307,98.6,1.4,0,0
E00067308,97.7,1.6,0,0.8
E00067309,94.8,3.5,0,1.7
E00067310,95.9,1.7,0.8,1.7
E00067311,95.6,2.9,0,1.5
E00067312,96.2,1.5,0,2.3
E00067313,99.2,0.8,0,0
E00067314,97.3,2,0,0.7
E00067315,99.3,0,0,0.7
E00067316,96,0.7,0,3.3
E00067317,96.6,1.7,0,1.7
E00067319,98.6,1.4,0,0
E00067320,99.3,0.7,0,0
E00067321,92.6,3.7,0,3.7
E00067322,86.1,4.2,0,9.7
E00067323,98.6,0.7,0.7,0
E00067338,88.8,3.4,0.9,6.9
E00067339,98.2,0.9,0,0.9
E00067341,94.4,1.1,1.1,3.3
E00067342,96.4,2.1,1.4,0
E00067343,89.6,3.2,3.2,3.9
E00067344,89.2,2.5,1.9,6.4
E00067345,94.1,2.2,0,3.7
E00067346,94,1.5,0.7,3.7
E00067347,91.5,1.5,1.5,5.4
E00067348,86.3,6,2.6,5.1
E00067349,87.1,5.7,2.1,5
E00067350,98.1,1.2,0,0.6
E00067351,94.4,2.4,0.8,2.4
E00067352,90.6,6.6,0,2.8
E00067353,91.3,2.4,0.8,5.5
E00067354,92.5,5.3,0,2.3
E00067355,86.2,5.4,2.3,6.2
E00067356,85.9,6.3,4.9,2.8
E00067357,84.7,7.3,2.4,5.6
E00067358,91.4,6,0,2.6
E00067359,89,5,0,6
E00067360,92.6,2.2,0,5.1
E00067361,93,3.9,0.8,2.3
E00067362,94.3,2.9,0,2.9
E00067363,91.9,1.6,0,6.5
E00067364,97,1.5,0,1.5
E00067365,90.4,2.6,0.6,6.4
E00067366,89.9,3.9,0.8,5.4
E00067367,94.8,3.5,0,1.7
E00067368,92.6,5.4,0,2
E00067370,97.7,0,0.8,1.6
E00067371,94.8,4.3,0,0.9
E00067372,92.5,4.5,0.7,2.2
E00067373,83.9,4.8,1.6,9.7
E00067374,92.9,5,0,2.1
E00067375,85.7,4.8,2.7,6.8
E00067376,92.6,2.5,0.8,4.1
E00067377,95.2,3.4,0.7,0.7
E00067378,93.1,2.3,1.5,3.1
E00067379,87.5,5.4,5.4,1.8
E00067380,85.6,5.3,3.8,5.3
E00067468,91.5,2.4,1.9,4.2
E00067469,92.6,6.1,0,1.4
E00067470,88.9,4.3,0,6.8
E00067471,89.7,2.8,0,7.5
E00067472,92.5,1.4,1.4,4.8
E00067473,92.4,3.8,0,3.8
E00067474,92.2,3.1,0.8,3.9
E00067479,90.4,7.7,1,1
E00067480,83.1,7.7,2.3,6.9
E00067481,90.9,7.1,0,2
E00067483,90.6,2.2,0.7,6.5
E00067484,87.5,4.2,2.5,5.8
E00067485,89.7,2.1,0,8.3
E00067486,78.2,4.1,0.6,17.1
E00067487,87.6,3.3,0,9.1
E00067488,88.1,6,0.7,5.3
E00067490,94.8,1.2,0.6,3.5
E00067491,86.9,2.9,0.7,9.5
E00067494,87.8,3.8,0,8.4
E00067495,98.8,0.6,0,0.6
E00067496,100,0,0,0
E00067497,99.4,0.6,0,0
E00067498,99.2,0.8,0,0
E00067499,100,0,0,0
E00067500,99.3,0.7,0,0
E00067501,95,3.3,0,1.7
E00067502,97.6,1.6,0,0.8
E00067503,97.9,0.7,0,1.4
E00067504,99,0,1,0
E00067505,96.7,0,2.4,0.8
E00067506,97.5,0.8,1.7,0
E00067507,99.3,0,0,0.7
E00067508,100,0,0,0
E00067509,97.9,1,1,0
E00067510,99.3,0.7,0,0
E00067511,97.2,0.9,0,1.9
E00067512,100,0,0,0
E00067513,100,0,0,0
E00067514,98.3,1.7,0,0
E00067515,99.2,0.8,0,0
E00067516,96.7,3.3,0,0
E00067517,96.3,2.8,0.9,0
E00067518,96.7,1.6,0,1.6
E00067519,100,0,0,0
E00067520,99.2,0.8,0,0
E00067521,100,0,0,0
E00067522,96.4,3.6,0,0
E00067523,100,0,0,0
E00067524,98.1,1.9,0,0
E00067525,98.2,1.8,0,0
E00067526,100,0,0,0
E00067527,99,0,1,0
E00067528,97.2,0.7,0,2.1
E00067529,100,0,0,0
E00067530,97.5,1.6,0.8,0
E00067531,99.2,0.8,0,0
E00067532,100,0,0,0
E00067533,97.5,1.7,0.8,0
E00067534,100,0,0,0
E00067535,99.2,0.8,0,0
E00067536,100,0,0,0
E00067537,98.3,0.9,0,0.9
E00067543,88.5,3.5,0.9,7.1
E00067544,98.3,1.7,0,0
E00067545,96.1,1.6,0.8,1.6
E00067546,96.6,0.9,0,2.6
E00067547,93.9,1.8,1.8,2.4
E00067548,92.2,5.5,0.8,1.6
E00067553,91.8,4.1,1,3.1
E00067554,92.8,5.6,0,1.6
E00067555,96.2,3.1,0,0.8
E00067557,86.9,7.8,1.5,3.9
E00067560,91.4,2.3,0,6.3
E00067561,93.8,4.1,0,2.1
E00067562,88.9,6.3,0.8,4
E00067563,84.9,6.5,0.7,7.9
E00067565,96.1,1.6,0,2.3
E00067566,85.4,4.4,3.6,6.6
E00067567,92.7,1.8,1.8,3.6
E00067568,98.4,0.8,0,0.8
E00067569,92.8,4.8,0,2.4
E00067570,87.1,8,2.5,2.5
E00067571,91.7,5.8,0,2.5
E00067572,93.7,1,1.9,3.4
E00067573,95.3,1.6,0.8,2.3
E00067574,93.1,2.6,1.7,2.6
E00067575,88.7,4.3,1.4,5.7
E00067576,94.4,3.2,0,2.4
E00067577,85.8,7.5,1.5,5.2
E00067578,100,0,0,0
E00067579,97.7,1.5,0,0.8
E00067580,93.5,0.8,2.4,3.2
E00067581,90.8,2.4,0.4,6.4
E00067583,98.4,0.8,0.8,0
E00067586,99.3,0.7,0,0
E00067595,98.3,1.1,0.6,0
E00067596,93.5,0,1.9,4.7
E00067598,92.2,3.9,0.8,3.1
E00067599,92.9,3.2,0,4
E00067600,91.7,1.7,0,6.7
E00067601,97.6,1.8,0,0.6
E00067602,96.8,3.2,0,0
E00067603,98.4,1.6,0,0
E00067604,96.1,1.6,0.8,1.6
E00067605,94.2,3.3,1.7,0.8
E00067606,96.4,0.7,0.7,2.1
E00067607,99.3,0,0.7,0
E00067609,93.8,0.7,2.1,3.5
E00067611,92.6,3.3,0,4.1
E00067612,97.9,2.1,0,0
E00067613,96.3,0,1.2,2.5
E00067614,94.7,0,2.7,2.7
E00067615,95.7,1.7,0,2.6
E00067616,100,0,0,0
E00067617,92.5,3,1.5,3
E00067619,93.6,2.1,0,4.3
E00067633,97.8,0,0,2.2
E00067634,94.8,3.5,0,1.7
E00067635,92.6,2.7,0,4.7
E00067636,86,3.5,0.7,9.8
E00067657,91.3,5.2,1.7,1.7
E00067658,95.5,0.6,0,3.9
E00067660,92.1,4.3,2.1,1.4
E00067664,96.4,0.9,1.8,0.9
E00067665,98.6,1.4,0,0
E00067666,96.2,1.5,0,2.3
E00067668,100,0,0,0
E00067670,95.2,3.2,0,1.6
E00067671,98.3,1.1,0,0.6
E00067672,96.1,0.8,1.6,1.6
E00067673,98.2,0.9,0,0.9
E00067674,97.5,0,0.8,1.7
E00067675,98.3,0.8,0,0.8
E00067676,93.9,4.5,0.8,0.8
E00067677,96.7,1.7,0.8,0.8
E00067678,97.6,0.8,0,1.6
E00067679,96.7,1.6,0,1.6
E00067680,96.6,0.5,1,2
E00067681,94.6,4.1,0,1.4
E00067682,92.9,3.2,0.8,3.2
E00067685,97.5,1.6,0.8,0
E00067686,100,0,0,0
E00067688,98.3,0,0.8,0.8
E00067689,96.9,1.6,0,1.6
E00067691,97.1,1.9,1,0
E00067692,95.1,2.4,1.6,0.8
E00067693,97.4,0,0.9,1.7
E00067694,100,0,0,0
E00067695,100,0,0,0
E00067696,98.5,0.8,0,0.8
E00067697,97.9,2.1,0,0
E00067698,99.1,0.9,0,0
E00067699,97.5,1.7,0,0.8
E00067700,98.1,0.6,0.6,0.6
E00067701,98.4,0.8,0,0.8
E00067702,100,0,0,0
