areacd,heating_type_3a-001,heating_type_3a-002
E00067299,0.8,99.2
E00067300,0.7,99.3
E00067301,0,100
E00067302,0,100
E00067303,0,100
E00067304,2.3,97.7
E00067305,0.8,99.2
E00067306,0,100
E00067307,1.4,98.6
E00067308,0.8,99.2
E00067309,0,100
E00067310,0,100
E00067311,0.7,99.3
E00067312,0.8,99.2
E00067313,1.6,98.4
E00067314,0.7,99.3
E00067315,0.7,99.3
E00067316,2,98
E00067317,0,100
E00067319,1.4,98.6
E00067320,0,100
E00067321,5.1,94.9
E00067322,0,100
E00067323,0,100
E00067338,4.3,95.7
E00067339,10.7,89.3
E00067341,3.4,96.6
E00067342,0,100
E00067343,0.6,99.4
E00067344,0.6,99.4
E00067345,0.7,99.3
E00067346,1.5,98.5
E00067347,0,100
E00067348,0.9,99.1
E00067349,0,100
E00067350,0,100
E00067351,2.4,97.6
E00067352,2.9,97.1
E00067353,0.8,99.2
E00067354,0.7,99.3
E00067355,2.3,97.7
E00067356,1.4,98.6
E00067357,0.8,99.2
E00067358,3.5,96.5
E00067359,5.8,94.2
E00067360,2.2,97.8
E00067361,1.6,98.4
E00067362,3,97
E00067363,2.4,97.6
E00067364,1.5,98.5
E00067365,2.6,97.4
E00067366,2.3,97.7
E00067367,3.5,96.5
E00067368,2.1,97.9
E00067370,0,100
E00067371,0.8,99.2
E00067372,0,100
E00067373,3.1,96.9
E00067374,0.7,99.3
E00067375,1.4,98.6
E00067376,4.1,95.9
E00067377,1.4,98.6
E00067378,3.1,96.9
E00067379,0,100
E00067380,0.8,99.2
E00067468,1.4,98.6
E00067469,2,98
E00067470,3.3,96.7
E00067471,1,99
E00067472,0.7,99.3
E00067473,0,100
E00067474,0.8,99.2
E00067479,1,99
E00067480,2.3,97.7
E00067481,1,99
E00067483,0.7,99.3
E00067484,0.8,99.2
E00067485,0,100
E00067486,5.9,94.1
E00067487,1.7,98.3
E00067488,3.3,96.7
E00067490,0.6,99.4
E00067491,5.1,94.9
E00067494,0,100
E00067495,1.2,98.8
E00067496,0.6,99.4
E00067497,1.3,98.7
E00067498,0,100
E00067499,0.7,99.3
E00067500,0,100
E00067501,0,100
E00067502,0,100
E00067503,2.1,97.9
E00067504,1,99
E00067505,0,100
