geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00073344,39.3,12.3,40.5,8
E00073348,37.2,6.6,43.7,12.6
E00073598,47.3,6.8,35.6,10.2
E00073599,38.9,4.8,40.5,15.9
E00073600,43.9,12.3,32.9,11
E00073601,37.2,10.3,29.7,22.8
E00073602,50.3,6.4,26.2,17.1
E00073604,40.2,7.4,34.3,18.1
E00073606,42.4,4.4,36.6,16.6
E00073614,41.7,8.4,36.4,13.4
E00073615,42.7,3.8,39.4,14.1
E00073616,47.2,7.8,31.1,13.9
E00073620,37.9,1.3,52.3,8.5
E00073622,50.4,7.9,29.5,12.2
E00073624,61.3,6.5,19.4,12.9
E00073625,44,5.4,42.2,8.4
E00073626,39.2,5.6,39.2,16.1
E00073627,31.9,8.3,46.4,13.4
E00073629,38.5,7,39.5,15
E00073630,43.3,8.3,34.3,14.2
E00073631,42.1,7.6,42.1,8.2
E00073632,43.1,2.8,44.5,9.5
E00073633,42.7,7,31.8,18.5
E00073634,45.3,10.5,31.6,12.5
E00073635,36.3,6.2,42,15.5
E00073672,49.5,5.2,29.9,15.5
E00073673,37,10,39,14
E00073674,44.6,9.6,33.1,12.7
E00073675,38.3,8.5,38.3,14.9
E00073676,45.1,7.8,32.4,14.7
E00073677,54.1,12.6,18.9,14.4
E00073678,62.9,15.2,5.7,16.2
E00073679,39,7.8,36.4,16.9
E00073680,58.4,7.9,19.1,14.6
E00073681,41.8,14.9,33.3,9.9
E00073682,41.7,9,32.1,17.3
E00073683,46.8,4.1,33.3,15.8
E00073684,49.4,8.3,28.8,13.5
E00073685,49.7,11,28.3,11
E00073688,58.4,10.1,13.4,18.1
E00073689,39.3,7.1,38.8,14.8
E00073690,47,9.2,29.7,14.1
E00073691,36.6,8.6,43.4,11.4
E00073692,44.8,9,33.3,12.9
E00073693,43.9,10.4,32.2,13.5
E00073695,45.3,4.3,33.8,16.5
E00073696,46,4.8,37.3,11.9
E00073697,44.7,7.4,28.9,18.9
E00073698,43.2,6.4,32.1,18.4
E00073699,47.6,7.1,29.8,15.5
E00073700,50,7.6,29.3,13
E00073701,47.1,6.7,31.9,14.3
E00073702,41,10.1,40.3,8.6
E00073703,49.5,8.3,28.4,13.8
E00073704,40.6,11.9,34.7,12.9
E00073705,37.8,11.1,40.7,10.4
E00073706,55.6,9.9,25.1,9.4
E00073707,49.6,6.2,27.9,16.3
E00073708,43.2,5.9,39,11.9
E00073852,54.5,9.8,20.3,15.4
E00073853,36,9.7,40.6,13.7
E00073854,36,8.1,37.9,18
E00073855,40.2,6.3,31.5,22
E00073856,49.2,6.8,26,18.1
E00073857,49,6.7,30,14.3
E00073858,44.1,9.8,30.8,15.4
E00073859,43.8,5.1,38.1,12.9
E00073860,60,7.5,15,17.5
E00073861,51.2,10,28.2,10.5
E00073862,48.6,10.9,27.5,13.1
E00073864,44.6,7.6,34.9,12.9
E00073865,44.8,8.6,31.6,14.9
E00073866,46.3,5.3,38.8,9.6
E00073867,38.8,10,38.8,12.5
E00073868,36.7,3.2,45.6,14.6
E00073869,42.9,6.5,35.7,14.9
E00073870,52,9.2,27.2,11.6
E00073871,51.9,4.6,15.7,27.8
E00073872,42.4,9.3,27.8,20.5
E00073873,47.3,11.2,28.4,13
E00073874,54.2,5.8,23.2,16.8
E00073875,47.6,7.6,32.9,11.9
E00073876,54.1,13,16.4,16.4
E00073877,43.5,10.6,25.1,20.8
E00073878,50.9,11.4,11.4,26.3
E00073879,55.4,9.7,21.1,13.7
E00073880,52.5,7.8,23.5,16.2
E00073881,44.6,7.2,25.6,22.6
E00073882,51.7,6.8,23.9,17.6
E00073883,55.1,12.2,19,13.6
E00073884,45.6,8.2,32,14.3
E00073885,53,5.5,23.8,17.7
E00073886,47,6.5,29.5,17
E00073887,49,8.4,21.3,21.3
E00073888,54,9.1,16,20.9
E00073889,37.6,8.5,28.4,25.5
E00073890,60.4,7.2,16.5,15.8
E00073891,51.1,6.8,22.2,19.9
E00074115,50,7.1,23.2,19.7
E00074116,49.6,10.8,26.9,12.7
E00074117,43.1,8.5,33,15.4
E00074118,44.9,8.3,29.5,17.3
E00074119,50.6,8.4,28.5,12.5
E00074120,39.6,11,33.9,15.4
E00074121,43,13.4,26.9,16.7
E00074122,46,12.4,22.1,19.5
E00074123,45.3,10.1,28.8,15.8
E00074124,48.2,9.5,31.5,10.7
