geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00073344,7.3,35,52.8,4.9
E00073348,11.6,65.9,18.8,3.6
E00073598,40.1,37.9,13.2,8.8
E00073599,5.9,29.7,56.8,7.6
E00073600,9.8,29.5,22.1,38.5
E00073601,33.3,20.5,34.2,12
E00073602,21.6,21.6,47.5,9.4
E00073604,7.4,16.2,61.8,14.7
E00073606,1.4,9,72.2,17.4
E00073614,7.9,37.3,41.2,13.6
E00073615,9,8.3,56.9,25.7
E00073616,0.8,17.8,71.3,10.1
E00073620,3.1,32.3,36.2,28.5
E00073622,16,31.2,32.8,20
E00073624,25.9,33.9,23.2,17
E00073625,1.5,17.7,60.8,20
E00073626,19.6,34.8,34.1,11.6
E00073627,23.6,41.4,21.7,13.3
E00073629,2.1,8.3,63.2,26.4
E00073630,38.1,22.2,22.7,17
E00073631,0.8,5.7,56.1,37.4
E00073632,19.4,4.5,44,32.1
E00073633,5,55.5,35.3,4.2
E00073634,38.7,23.6,15.1,22.6
E00073635,18.2,23.1,27.3,31.5
E00073672,2.8,16.6,57.9,22.8
E00073673,34.5,43.7,17.6,4.2
E00073674,5.9,41.8,48.4,3.9
E00073675,0,1.9,39.8,58.3
E00073676,1.4,7.9,50,40.7
E00073677,23.7,22.2,39.3,14.8
E00073678,18.1,50,23.3,8.6
E00073679,14.2,68.1,15,2.7
E00073680,28.5,56.9,10.8,3.8
E00073681,1.8,40.5,32.4,25.2
E00073682,8.5,16.2,56.9,18.5
E00073683,11.4,16.9,57.2,14.5
E00073684,17.9,20.5,25.6,35.9
E00073685,5.5,44.1,29.9,20.5
E00073688,5.8,38,45.5,10.7
E00073689,4,29.6,56,10.4
E00073690,2.5,2.5,66.4,28.6
E00073691,6.2,37.2,40.3,16.3
E00073692,16.6,17.8,45.2,20.4
E00073693,36.7,18.4,26.1,18.8
E00073695,3.2,2.4,72.2,22.2
E00073696,14.7,14.7,59.7,10.9
E00073697,11,39.7,38.2,11
E00073698,38.5,18.8,25,17.8
E00073699,17.8,24.8,38,19.4
E00073700,34.5,33.6,23.5,8.4
E00073701,17.1,39.6,23.4,19.8
E00073702,0.9,23.4,49.5,26.1
E00073703,21.6,27.6,35.3,15.5
E00073704,8.2,19.7,38.5,33.6
E00073705,5.9,11,34.6,48.5
E00073706,3.6,25.2,64.7,6.5
E00073707,25,15.8,28.3,30.8
E00073708,20.9,24.2,45.8,9.2
E00073852,26,5.5,62.2,6.3
E00073853,2.4,16.7,64.3,16.7
E00073854,9.8,16.5,54.9,18.8
E00073855,36.6,25.2,35.1,3.1
E00073856,4,18.4,64.8,12.8
E00073857,6.7,30.3,53.4,9.6
E00073858,2.5,9.8,71.3,16.4
E00073859,3.8,36.4,51.5,8.4
E00073860,28.2,53.4,15.5,2.9
E00073861,18.5,37,29,15.4
E00073862,21.3,20.9,41.4,16.3
E00073864,3.1,44.9,44.4,7.6
E00073865,0.8,3,84.1,12.1
E00073866,20.4,25.7,41.4,12.5
E00073867,6.3,37.8,40.9,15
E00073868,3.9,28.1,57.8,10.2
E00073869,4,33.6,49.6,12.8
E00073870,2.9,11.8,77.9,7.4
E00073871,23.3,55,15,6.7
E00073872,0.7,12.1,70.2,17
E00073873,12.8,13.5,62.4,11.3
E00073874,5.3,13.6,74.2,6.8
E00073875,7.6,30.4,50,12
E00073876,8.7,8.7,72.2,10.3
E00073877,10.5,18.2,56.6,14.7
E00073878,28.8,11.2,50.4,9.6
E00073879,13.4,2.1,76.8,7.7
E00073880,6,19.3,70,4.7
E00073881,1.6,16.3,62.8,19.4
E00073882,5.7,11.4,75.6,7.3
E00073883,8.1,17.6,68.4,5.9
E00073884,8.4,26.1,51.3,14.3
E00073885,3,9.8,81.1,6.1
E00073886,3.9,20.3,62.5,13.3
E00073887,5.8,9.5,69.3,15.3
E00073888,6.4,8,69.6,16
E00073889,11.9,29.4,48.4,10.3
E00073890,9,16.4,60.4,14.2
E00073891,15.4,8.8,64,11.8
E00074115,14.4,11.1,69.3,5.2
E00074116,24.1,35.9,33.3,6.7
E00074117,6.3,36.5,48.4,8.7
E00074118,10.5,23.3,58.6,7.5
E00074119,34.3,50.2,10.9,4.5
E00074120,10.8,51.8,29.5,7.8
E00074121,2.2,16.8,65,16.1
E00074122,22.7,22.7,52.7,1.8
E00074123,20.5,21.2,50.6,7.7
E00074124,7.5,22.4,65.7,4.5
E00074125,6,10.5,69.2,14.3
E00074126,5.2,24.2,61.4,9.2
E00074127,13.5,22.6,54.9,9
E00074128,18.7,18,51.1,12.2
E00074129,19.4,23.7,47.5,9.4
E00074130,5.8,10.1,67.6,16.5
E00074131,1.3,21.4,64.3,13
E00074132,0.8,4.8,80.8,13.6
E00074133,17.6,13.4,53.8,15.1
E00074135,9.5,42.6,40.8,7.1
E00074137,34.7,57.1,7.5,0.7
E00074146,2.6,16.7,66,14.7
E00074147,19.2,31.1,32.2,17.5
E00074148,4.1,17.4,70.2,8.3
