geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00037885,91.8,8.2
E00037887,93.8,6.2
E00037888,92.5,7.5
E00037901,92.2,7.8
E00037902,92.3,7.7
E00037903,88.2,11.8
E00037904,88.1,11.9
E00037910,97.5,2.5
E00037920,91.3,8.7
E00037979,81.9,18.1
E00037980,90.1,9.9
E00037981,94.6,5.4
E00037982,85.3,14.7
E00037983,93.8,6.3
E00037984,93.2,6.8
E00037985,85.5,14.5
E00037986,91.9,8.1
E00037987,93.3,6.7
E00037988,91.2,8.8
E00037989,82.6,17.4
E00037990,79.4,20.6
E00037991,87.6,12.4
E00037992,76.1,23.9
E00037993,69.3,30.7
E00037994,80.7,19.3
E00037995,87.8,12.2
E00037996,92.7,7.3
E00037997,79.6,20.4
E00037998,89.7,10.3
E00037999,85,15
E00038000,79.9,20.1
E00038001,84.6,15.4
E00038002,90.7,9.3
E00038003,95.7,4.3
E00038004,84.6,15.4
E00038006,84.4,15.6
E00038007,91.5,8.5
E00038008,95.9,4.1
E00038009,94.2,5.8
E00038010,96.6,3.4
E00038011,95.2,4.8
E00038012,98.3,1.7
E00038013,93,7
E00038014,92.8,7.2
E00038015,87.8,12.2
E00038016,72.3,27.7
E00038017,82.2,17.8
E00038018,83.4,16.6
E00038019,74.6,25.4
E00038020,75.8,24.2
E00038021,83.3,16.7
E00038022,87,13
E00038023,92,8
E00038024,74.9,25.1
E00038063,91.8,8.2
E00038064,83.8,16.2
E00038082,88.7,11.3
E00038084,79.3,20.7
E00038086,88.1,11.9
E00038087,96.8,3.2
E00038088,95,5
E00038089,94.3,5.7
E00038090,86.1,13.9
E00038091,85.5,14.5
E00038092,97.2,2.8
E00038093,84.3,15.7
E00038094,89.1,10.9
E00038095,74.3,25.7
E00038096,92.8,7.2
E00038102,95,5
E00038103,90.6,9.4
E00038104,97.3,2.7
E00038105,91.1,8.9
E00038107,84.7,15.3
E00038108,88.2,11.8
E00038109,72.7,27.3
E00038112,88.8,11.2
E00038113,90.4,9.6
E00038114,89.6,10.4
E00038115,90.1,9.9
E00038116,88.9,11.1
E00038117,86.5,13.5
E00038118,91.5,8.5
E00038120,90.8,9.2
E00038121,84.7,15.3
E00038122,86.4,13.6
E00038123,85.7,14.3
E00038124,87.3,12.7
E00038125,90.3,9.7
E00038126,89.5,10.5
E00038127,91.9,8.1
E00038128,89.8,10.2
E00038129,86.6,13.4
E00038130,89.7,10.3
E00038131,89.9,10.1
E00038132,86.1,13.9
E00038133,89.3,10.7
E00038134,85.9,14.1
E00038135,88.9,11.1
E00038136,83.1,16.9
E00038137,90,10
E00038138,91.4,8.6
E00038139,84.9,15.1
E00038140,92.1,7.9
E00038141,83.1,16.9
E00038142,87.4,12.6
E00038143,86.6,13.4
E00038144,89.1,10.9
E00038145,85.2,14.8
E00038146,92,8
E00038147,89.7,10.3
E00038148,75.7,24.3
E00038149,78.2,21.8
E00038150,56.3,43.8
E00038151,39,61
E00038152,80.5,19.5
E00038153,69.2,30.8
E00038154,50.2,49.8
E00038155,55.3,44.7
E00038156,62.9,37.1
E00038157,55.7,44.3
E00038158,49.3,50.7
E00038159,72.6,27.4
E00038160,63.5,36.5
E00038161,84.6,15.4
E00038162,50.6,49.4
E00038163,57.5,42.5
E00038164,39.8,60.2
E00038165,32.7,67.3
E00038166,37.9,62.1
E00038167,65.8,34.2
E00038168,56.9,43.1
E00038169,70.6,29.4
E00038170,79.6,20.4
E00038171,58.3,41.7
E00038172,61.5,38.5
E00038173,48.8,51.2
E00038174,58.6,41.4
E00038175,47.1,52.9
E00038177,79.4,20.6
E00038179,75.1,24.9
E00038180,59,41
E00038181,82.4,17.6
E00038182,75.1,24.9
E00038183,80.8,19.2
E00038184,90.2,9.8
E00038185,79.6,20.4
E00038186,58.8,41.2
E00038189,97.1,2.9
E00038190,98.6,1.4
E00038198,95,5
E00038209,99.7,0.3
E00038213,96.2,3.8
E00038217,97.6,2.4
E00038218,96.6,3.4
E00038220,97.6,2.4
E00038234,92.1,7.9
E00038235,97.1,2.9
E00038236,93.5,6.5
E00038238,86.2,13.8
E00038239,80.7,19.3
E00038240,91.9,8.1
E00038241,81.8,18.2
E00038242,84,16
E00038243,88.2,11.8
E00038244,87,13
E00038245,87.5,12.5
E00038246,91.3,8.7
E00038247,95.2,4.8
E00038248,89.4,10.6
E00038249,94.3,5.7
E00038250,95.5,4.5
E00038251,87.5,12.5
E00038253,95,5
E00038254,88.3,11.7
E00038255,92.5,7.5
E00038256,91.4,8.6
E00038257,89.2,10.8
E00038258,92.7,7.3
E00038259,97.1,2.9
E00038260,97.2,2.8
E00038261,94.9,5.1
E00038262,97.3,2.7
E00038263,94.5,5.5
E00038264,99.3,0.7
E00038265,89.5,10.5
E00038266,90.5,9.5
E00038267,96.5,3.5
E00038268,96,4
E00038269,98.1,1.9
E00038270,96.8,3.2
E00038271,97.8,2.2
E00038272,94.8,5.2
E00038273,92.9,7.1
E00038323,81.4,18.6
E00038324,74.2,25.8
E00038325,91.2,8.8
E00038326,88.1,11.9
E00038327,82.4,17.6
E00038328,79.8,20.2
E00038329,80.2,19.8
E00038330,87,13
E00038331,93.5,6.5
E00038332,72.3,27.7
E00038333,80.4,19.6
E00038334,76.6,23.4
E00038335,79.5,20.5
E00038336,86.6,13.4
E00038337,71.6,28.4
E00038338,70,30
E00038339,81.5,18.5
E00038340,72.3,27.7
E00038341,84.2,15.8
E00038342,74.1,25.9
E00038343,77.3,22.7
E00038344,73.4,26.6
E00038345,66.5,33.5
E00038346,81.9,18.1
E00038347,67.1,32.9
E00038348,74.8,25.2
E00038349,74.3,25.7
E00038350,82.1,17.9
E00038351,78.7,21.3
E00038352,80.3,19.7
E00038353,89.5,10.5
E00038354,75.1,24.9
E00038355,90.9,9.1
E00038356,88.9,11.1
E00038357,84.4,15.6
E00038419,93.8,6.2
E00038420,98.8,1.2
E00038421,95.5,4.5
E00038422,96.5,3.5
E00038423,97.9,2.1
E00038424,97.8,2.2
E00038432,89.5,10.5
E00038433,93.1,6.9
E00038434,96.9,3.1
E00038435,96,4
E00038436,94.4,5.6
E00038437,96.9,3.1
E00038438,96.5,3.5
E00038439,96.4,3.6
E00038440,96.5,3.5
E00038441,97,3
E00038442,94.8,5.2
E00038443,92.8,7.2
E00038444,98.2,1.8
E00038445,96.3,3.7
E00038446,98,2
E00038447,98.4,1.6
E00038448,97.9,2.1
E00038449,95.8,4.2
E00038450,94,6
E00038451,97.6,2.4
E00038452,96.1,3.9
E00038453,91.9,8.1
E00038454,97.7,2.3
E00038455,97.3,2.7
E00038456,93.9,6.1
E00038458,93.1,6.9
E00038459,93.1,6.9
E00038460,93.9,6.1
E00038461,92.6,7.4
E00038462,96.2,3.8
