geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00037885,43,41.5,15.6,0,0
E00037887,50,36.3,12.7,1,0
E00037888,38.1,51.6,9.5,0,0.8
E00037901,32.9,40.6,23.1,2.8,0.7
E00037902,37.3,44.4,16.7,1.6,0
E00037903,30.5,31.9,35.5,1.4,0.7
E00037904,29.6,38.7,26.1,5.6,0
E00037910,53.5,32.6,14,0,0
E00037920,42.6,45.9,9,2.5,0
E00037979,43.1,20.8,29.9,5.6,0.7
E00037980,48.8,24.4,22,3.9,0.8
E00037981,51.4,36.6,10.6,0,1.4
E00037982,34.1,27.4,35.6,3,0
E00037983,33.1,33.1,30.9,2.9,0
E00037984,45.3,45.3,8.8,0.7,0
E00037985,15,30.7,48,6.3,0
E00037986,13.2,22.6,60.4,3.8,0
E00037987,47.5,44.1,7.4,1,0
E00037988,64.6,29.2,6.2,0,0
E00037989,36,26.4,34.3,2.8,0.6
E00037990,18.5,35.4,38.5,6.9,0.8
E00037991,35.1,29.1,35.8,0,0
E00037992,20.4,31.8,39.5,7.6,0.6
E00037993,42.3,34.6,18.5,3.8,0.8
E00037994,28,29.5,37.1,5.3,0
E00037995,30.1,26.6,41.3,2.1,0
E00037996,62.1,24.2,11.3,2.4,0
E00037997,26.2,32.8,35.2,4.9,0.8
E00037998,43.3,41.8,13.4,0.7,0.7
E00037999,15.9,58.7,22.2,3.2,0
E00038000,25.2,36.2,30.7,7.1,0.8
E00038001,43.1,42.2,12.8,1.8,0
E00038002,49.6,38.4,10.4,1.6,0
E00038003,56.2,26.9,15.4,1.5,0
E00038004,22.3,45.3,29.1,3.4,0
E00038006,24.4,51.2,23.6,0.8,0
E00038007,16.7,42.1,39.7,1.6,0
E00038008,40.4,51.8,6.1,1.8,0
E00038009,27.6,58.6,13.8,0,0
E00038010,41.5,47.2,11.4,0,0
E00038011,54.1,34.5,11.5,0,0
E00038012,53.8,36.5,9.6,0,0
E00038013,65.8,25.5,8.1,0.7,0
E00038014,61.5,26.6,10.1,1.8,0
E00038015,62.2,27.6,7.9,2.4,0
E00038016,20.7,42.1,34.7,2.5,0
E00038017,29.5,50,19.3,1.1,0
E00038018,17.5,61.1,19.8,1.6,0
E00038019,23.8,36.8,36.8,2.2,0.4
E00038020,22.2,34.7,40.3,2.8,0
E00038021,23.4,34.3,30.7,8,3.6
E00038022,33.1,33.8,28.2,4.2,0.7
E00038023,40.6,28.6,28.6,2.3,0
E00038024,18.1,38.7,36.1,6.5,0.6
E00038063,42,37.4,19.1,1.5,0
E00038064,32.5,39,24.7,3.9,0
E00038082,31,35.4,29.1,4.4,0
E00038084,36.4,38,19.8,5.8,0
E00038086,18.2,53.9,24,3.9,0
E00038087,40,42.2,17,0.7,0
E00038088,48,41.9,10.1,0,0
E00038089,30.1,25,44.9,0,0
E00038090,29.5,49.1,19.6,1.8,0
E00038091,39.4,35.2,23.6,1.8,0
E00038092,43.6,42.1,12.1,2.1,0
E00038093,40.8,36.2,20,3.1,0
E00038094,5.8,59.1,31.4,2.9,0.7
E00038095,2.9,44.1,50.7,2.2,0
E00038096,33.1,54.2,11,1.7,0
E00038102,21.6,37.6,38.4,2.4,0
E00038103,29.8,21.9,47.4,0.9,0
E00038104,57.6,36.4,4.2,1.7,0
E00038105,19.9,41.7,34.4,4,0
E00038107,20.5,44.3,32.8,2.5,0
E00038108,62.5,33.6,3.9,0,0
E00038109,25.2,33.6,29.8,11.5,0
E00038112,31.4,37.3,28.8,2.5,0
E00038113,40,36.2,22.3,1.5,0
E00038114,28.6,43.7,22.7,5,0
E00038115,71.8,25,3.2,0,0
E00038116,42.4,28.8,24.6,3.4,0.8
E00038117,68.5,21.5,9.2,0.8,0
E00038118,16.3,16.3,66.7,0.8,0
E00038120,78.6,18.3,3.1,0,0
E00038121,31.3,35.1,32.8,0.8,0
E00038122,50.7,38.1,10.4,0.7,0
E00038123,13,39.9,43.5,2.9,0.7
E00038124,46,33.7,19.6,0.6,0
E00038125,75.9,19,4.3,0,0.9
E00038126,72.7,25,2.3,0,0
E00038127,53.1,41.4,5.5,0,0
E00038128,11.9,14.4,70.3,0.8,2.5
E00038129,50.3,29.3,17,3.4,0
E00038130,66.9,22.1,10.3,0,0.7
E00038131,47.7,43.9,8.3,0,0
E00038132,35.4,39.6,21.9,3.1,0
E00038133,56.3,37.8,5.9,0,0
E00038134,55.1,33.1,8.5,3.4,0
E00038135,66.4,26.1,5.9,1.7,0
E00038136,50.8,39.2,8.3,1.7,0
E00038137,45,45.8,9.2,0,0
E00038138,28.6,53.2,17.5,0.8,0
E00038139,60.7,29.6,8.9,0.7,0
E00038140,42.2,40,17,0.7,0
E00038141,46,39.3,14.7,0,0
E00038142,42.1,34.3,22.9,0.7,0
E00038143,34.6,43.8,18.5,3.1,0
E00038144,28.1,38.1,30.9,2.2,0.7
E00038145,19.1,40.9,36.5,3.5,0
E00038146,67.5,27.6,4.9,0,0
E00038147,74.7,19.9,4.1,1.4,0
E00038148,32.6,45.9,21.5,0,0
E00038149,44.4,27.8,22.2,5.6,0
E00038150,18.8,41.6,29.5,8.1,2
E00038151,6.7,40,34.1,14.8,4.4
E00038152,43,27.8,24.7,3.8,0.6
E00038153,33,35,27,4,1
E00038154,25.2,21.2,47,5.3,1.3
E00038155,24.6,34.6,35.2,4.5,1.1
E00038156,33.1,32.3,28.3,6.3,0
E00038157,16,39.7,35.9,8.4,0
E00038158,4.6,42.1,44.1,9.2,0
E00038159,31.8,33.3,29.5,5.4,0
E00038160,14.9,46.2,35.9,3.1,0
E00038161,3.6,56.9,34.3,4.4,0.7
E00038162,2.8,51.1,42.6,3.5,0
E00038163,5.7,62.9,27.9,3.6,0
E00038164,7.5,43.2,33.6,11,4.8
E00038165,2.8,36.4,36.4,16.8,7.5
E00038166,16.9,36.3,35.5,9.7,1.6
E00038167,13.5,44,36.9,5.7,0
E00038168,18.5,42.3,31,7.1,1.2
E00038169,30.8,40.8,21.7,5.8,0.8
E00038170,10,25,61.7,2.5,0.8
E00038171,2,46.7,49.3,2,0
E00038172,10.3,40.2,39.3,9.4,0.9
E00038173,14.9,38.5,34.8,9.9,1.9
E00038174,23.7,38.1,24.6,9.3,4.2
E00038175,20.5,28.3,40.2,9.4,1.6
E00038177,6,21.4,71.8,0.9,0
E00038179,5.8,64.5,28.3,1.4,0
E00038180,32.3,35.5,25.8,5.6,0.8
E00038181,24.4,17.8,57,0.7,0
E00038182,42.5,23.9,30.1,3.5,0
E00038183,18.2,51.1,26.3,3.6,0.7
E00038184,33.1,33.8,30.3,2.1,0.7
E00038185,33.3,48.8,16.3,1.6,0
E00038186,10.7,53.4,31.3,3.8,0.8
E00038189,47.7,32.7,16.8,2.8,0
E00038190,40.2,44.3,14.4,1,0
E00038198,52.1,37.3,10.6,0,0
E00038209,31.3,40.3,25.4,3,0
E00038213,41.6,36.3,18.6,2.7,0.9
E00038217,30.2,32.5,35.7,1.6,0
E00038218,47.4,40.4,11.4,0.9,0
E00038220,37.8,41.5,20,0.7,0
E00038234,19.4,20.8,56.3,2.8,0.7
E00038235,56.8,28.8,13.7,0.7,0
E00038236,36.4,48.3,13.6,1.7,0
E00038238,20.8,57.4,19.8,2,0
E00038239,27.4,43.8,24.7,3.4,0.7
E00038240,52.7,35.7,10.1,1.6,0
E00038241,25.9,33.1,36.7,3.6,0.7
E00038242,31.7,44.2,19.2,4.8,0
E00038243,52.6,23.7,20,3,0.7
E00038244,38.8,34.3,22.4,4.5,0
E00038245,34.9,38.1,24.6,1.6,0.8
E00038246,40.8,43.8,12.3,3.1,0
E00038247,9.7,58.2,31.5,0,0.6
E00038248,34.1,38.5,26.7,0.7,0
E00038249,40.9,33.9,20.9,3.5,0.9
E00038250,34.2,43.3,20.8,0.8,0.8
E00038251,35.3,49.1,12.1,2.6,0.9
E00038253,34.6,35.3,27.2,2.9,0
E00038254,17.6,41.2,39.5,1.7,0
E00038255,37,36.3,25.3,0.7,0.7
E00038256,37,42.9,17.6,1.7,0.8
E00038257,15.3,54.2,25.2,5.3,0
E00038258,29.2,36.5,31.4,2.9,0
E00038259,32.9,34.9,25.3,4.8,2.1
E00038260,40.8,43.5,13.6,2,0
E00038261,29.3,32.5,34.1,4.1,0
E00038262,48.3,44.1,7.6,0,0
E00038263,34.8,23.7,41.5,0,0
E00038264,61.1,32.1,6.1,0.8,0
E00038265,24.6,46,24.6,3.2,1.6
E00038266,22.2,47.9,26.5,3.4,0
E00038267,46.2,41,12.8,0,0
E00038268,45,46.8,7.2,0.9,0
E00038269,59.9,27.2,12.9,0,0
E00038270,52.8,38,8.5,0.7,0
E00038271,62.5,26.6,10.2,0.8,0
E00038272,57,30.4,10.1,2.5,0
E00038273,41.6,44.8,11.2,2.4,0
E00038323,26.8,40.9,29.9,2.4,0
E00038324,23.9,37.7,33.3,5.1,0
E00038325,63.1,29.2,6.9,0.8,0
E00038326,61.4,25,12.1,1.5,0
E00038327,28.5,33.1,36.2,2.3,0
E00038328,25,40.2,30.4,3.6,0.9
E00038329,23.7,36.3,37,3,0
E00038330,58,28.6,12.6,0.8,0
E00038331,51.7,37.6,8.7,2,0
E00038332,15.8,38.1,38.1,7.2,0.7
E00038333,35.6,37.3,23.7,1.7,1.7
E00038334,16.8,25.2,52.1,5.9,0
E00038335,59.5,26.2,12.7,1.6,0
E00038336,39.3,48.4,11.5,0.8,0
E00038337,49.6,32,15.2,3.2,0
E00038338,8.1,52.9,35.3,3.7,0
E00038339,56.4,23.9,17.9,1.7,0
E00038340,31.5,30.8,31.5,6.2,0
E00038341,31.1,43.4,23,2.5,0
E00038342,22.9,38.1,35.6,3.4,0
E00038343,18.8,49.6,29.1,2.6,0
E00038344,47.6,34.3,13.3,4.2,0.7
E00038345,37.1,31,25,3.4,3.4
E00038346,24.4,47.1,22.7,5.9,0
E00038347,31.5,33.1,30.6,4.8,0
E00038348,22,36.6,32.5,7.3,1.6
E00038349,33.8,30.3,31,4.9,0
E00038350,56.6,32.6,8.5,2.3,0
E00038351,43.1,34.6,19.2,3.1,0
E00038352,44.9,33.9,19.5,1.7,0
E00038353,41.1,26.7,24.4,6.7,1.1
E00038354,40,34.6,18.5,3.8,3.1
E00038355,58.9,30.2,10.1,0.8,0
E00038356,43.7,43.7,12.7,0,0
E00038357,26.1,49.6,24.4,0,0
E00038419,40.8,45.1,12.7,1.4,0
E00038420,42.4,34.5,21.2,1.8,0
E00038421,47.8,32.8,17.2,2.2,0
E00038422,29.8,49.6,18.3,2.3,0
E00038423,56.8,35.3,7.2,0,0.7
E00038424,45.3,34.2,17.9,2.6,0
E00038432,28.6,50.5,19.4,1.5,0
E00038433,42.1,38,18.2,1.7,0
E00038434,27.4,49.6,20.7,2.2,0
E00038435,31,47.3,19.4,2.3,0
E00038436,54.3,35.3,10.3,0,0
E00038437,65.2,25,9.8,0,0
E00038438,48.8,38,12.4,0.8,0
E00038439,57.8,27.9,12.9,1.4,0
E00038440,43.2,40.9,14.4,1.5,0
E00038441,35.1,51.1,11.5,1.5,0.8
E00038442,47.1,33.8,18.4,0.7,0
E00038443,58,26.1,14.3,1.7,0
E00038444,54.3,35.2,10.5,0,0
E00038445,45.5,34.7,19.8,0,0
E00038446,12.4,59.1,26.3,2.2,0
E00038447,59.7,27.4,12.9,0,0
E00038448,59.1,33.6,6.4,0.9,0
E00038449,46.1,36.2,16.3,0.7,0.7
E00038450,64.5,26.6,8.9,0,0
E00038451,46,37.1,16.9,0,0
E00038452,43.9,41.2,14.9,0,0
E00038453,33.3,26.4,40.3,0,0
E00038454,67.7,26.3,5.3,0.8,0
E00038455,32.1,50.9,15.2,1.8,0
E00038456,33.3,53.7,12,0.9,0
E00038458,64.9,24.6,9,1.5,0
E00038459,20.3,56.5,20.3,2.2,0.7
E00038460,34.7,41.5,18.6,5.1,0
E00038461,68.2,24.2,6.4,1.3,0
E00038462,23.2,28.8,45.6,1.6,0.8
E00038463,42.2,24.2,32,0.8,0.8
E00038464,40.1,49.7,9.5,0.7,0
E00038465,18.5,29.3,48.9,3.3,0
E00038466,72,20.8,7.2,0,0
E00038467,51.1,28.2,19.8,0.8,0
E00038468,54.9,33.1,11.3,0.7,0
E00038469,45.7,44,10.3,0,0
E00038470,44.5,31.3,22.7,1.6,0
E00038471,46.6,42.1,11.3,0,0
E00038472,35.5,31.6,30.3,2.6,0
E00038473,17.8,42.5,36.3,3.4,0
E00038474,72.4,25.2,2.4,0,0
E00038475,50.4,43.1,6.6,0,0
E00038476,63.7,29.2,7.1,0,0
E00038477,61.8,27.6,9.8,0.8,0
E00038478,31.5,49.6,17.3,1.6,0
E00038479,25.6,56.8,16.8,0.8,0
E00038480,39.6,31.9,23.6,3.5,1.4
E00038481,38.3,46.1,15.7,0,0
E00038482,47.2,28,21.6,3.2,0
E00038483,17.5,42.9,38.1,0.8,0.8
E00038484,36,45.6,17.5,0.9,0
E00038485,54.7,37.2,8.1,0,0
E00038486,45,37.5,15,1.7,0.8
E00038487,43.1,36.6,20.3,0,0
E00038489,38.7,32.8,25.2,3.4,0
E00038490,13.2,39.6,39.6,7.5,0
E00038491,40,39.2,17.5,3.3,0
E00038492,40.7,35.6,20.3,2.5,0.8
E00038493,56.3,31.1,11.8,0,0.8
E00038494,46.9,28.3,20.4,4.4,0
E00038495,46.2,31.5,18.5,3.1,0.8
E00038496,36.9,49.2,13.1,0,0.8
E00038497,21.9,36.5,39.4,2.2,0
E00038498,40.2,31.8,28,0,0
E00038499,50.8,42.1,7.1,0,0
E00038500,56,34.9,8.3,0.9,0
E00038501,64.3,27.7,7.1,0.9,0
E00038502,65.5,25.2,5.9,1.7,1.7
E00038503,25.2,30.5,38.9,4.6,0.8
E00038504,10.3,32.4,47.1,8.8,1.5
E00038505,45.7,42.6,10.8,0.9,0
E00038506,55.6,37,6.5,0.9,0
E00038507,37,44.4,18.5,0,0
E00038508,70.4,17,11.9,0.7,0
E00038509,64.6,30.6,4.8,0,0
E00038510,77.2,17.9,3.4,0.7,0.7
E00038511,69.3,26.8,3.1,0.8,0
E00038512,75.2,19.4,3.1,2.3,0
E00038514,50.7,31.4,16.4,1.4,0
E00038515,70.2,21.5,5,2.5,0.8
E00038516,53.6,39.3,6.3,0,0.9
E00038517,68.6,23.1,8.3,0,0
E00038559,55.2,38.8,6,0,0
E00038560,50,39.3,10.7,0,0
E00038561,54,32.7,12.4,0.9,0
E00038562,46.7,42.9,10.5,0,0
E00038563,50,40.7,9.3,0,0
E00038564,53.8,32.3,13.1,0.8,0
E00038565,62.3,21.7,12.3,3.8,0
E00038566,57.5,24.4,15.7,1.6,0.8
E00038567,60,34.2,5.8,0,0
E00038568,62.5,26.3,10,1.3,0
E00038569,71.4,24.3,4.3,0,0
E00038570,62.4,25.7,8.9,3,0
E00038571,64.8,22.2,11.1,1.9,0
E00038572,64.3,30.2,5.6,0,0
E00038573,74.2,24.2,1.6,0,0
E00038574,64.4,28.7,6.9,0,0
E00038575,70.6,19.8,8.7,0,0.8
E00038576,46,38,14,2,0
E00038577,67.4,26.8,4.3,0.7,0.7
E00038578,72.9,23.3,3.9,0,0
E00038579,80.6,15.1,3.6,0.7,0
E00038580,62.7,26.2,10.3,0.8,0
E00038581,65.3,26.6,7.3,0.8,0
E00038582,79,18.2,2.3,0.6,0
E00038583,71.1,24.6,4.2,0,0
E00038584,75.3,18.5,6.2,0,0
E00038585,71.1,24.2,4.7,0,0
E00038586,62.5,26.8,8.9,0.9,0.9
E00038587,68.9,25.2,5.9,0,0
E00038592,65.4,28.6,6,0,0
E00038593,55.2,32.1,11.9,0.7,0
E00038594,82.7,12.6,3.9,0,0.8
E00038597,47.5,39,13.6,0,0
E00038607,17.7,42.7,37.9,1.6,0
E00038608,61.2,30.6,8.2,0,0
E00038609,66.7,22.2,10.3,0.8,0
E00038610,52.5,29.5,15.1,2.9,0
E00038716,65.3,19.8,12.4,1.7,0.8
E00038717,45.2,34.1,16.3,2.2,2.2
E00038718,57.6,24.2,15.9,1.5,0.8
E00038719,43.9,19.6,33.3,3.2,0
E00038720,19.7,24.6,49.8,5.4,0.5
E00038721,54.5,25.6,19,0,0.8
E00038722,41.1,36.6,21.4,0.9,0
E00038723,12.6,22.6,57.9,6.3,0.5
E00038724,48.3,34.2,17.5,0,0
E00038725,36.5,28.1,33.7,1.7,0
E00038727,51.2,36,9.6,2.4,0.8
E00038728,52.2,35.1,11.9,0.7,0
E00038730,55.8,25,17.5,0.8,0.8
E00038731,6.8,43.9,34.5,12.8,2
E00038732,23,31.9,34.8,8.1,2.2
E00038733,16,42.3,28.8,9.8,3.1
E00038734,31.9,37.5,23.6,4.2,2.8
E00038735,34.6,23.3,31.4,7.5,3.1
E00038736,25.5,32.8,32.8,8,0.7
E00038737,31.1,31.1,31.9,5.9,0
E00038738,38.6,33.3,22.8,4.4,0.9
E00038739,49.7,31.5,12.6,5.6,0.7
E00038740,29.7,23.4,44.1,2.7,0
E00038741,54.6,14.5,27,3.9,0
E00038742,55.4,21.6,20.3,2.7,0
E00038743,21.2,38.9,30.1,9.7,0
E00038744,47.3,22.5,26.4,3.1,0.8
E00038745,27.4,18.7,51,2.9,0
E00038746,31.1,31.1,34.1,3,0.6
E00038747,34.1,19.6,42.5,3.7,0
E00038748,39.1,20.3,35.5,5.1,0
E00038749,50.4,27.6,18.9,2.4,0.8
E00038752,7.1,49.4,35.1,6.5,1.9
E00038753,9.7,33.8,44.8,9.1,2.6
E00038755,5.8,48.7,39,6.5,0
E00038758,11.6,24.7,62.6,1.1,0
E00038761,38.5,37.4,23,0.5,0.5
E00038765,36.1,41.2,19.3,3.4,0
E00038766,29,42.8,20.7,6.9,0.7
E00038767,48.3,43.3,5.8,2.5,0
E00038768,40.7,30.4,26.7,2.2,0
E00038769,23.6,32.3,36,6.2,1.9
E00038770,25.2,39.3,34.8,0.7,0
E00038771,2.2,64.5,32.3,1.1,0
E00038772,27.3,43.9,24.2,3.8,0.8
E00038773,17.8,22.2,56.3,3.7,0
E00038774,31.8,31.8,32.6,3.8,0
E00038775,43.5,32.8,21.4,1.5,0.8
E00038776,46,38.8,12.9,1.4,0.7
E00038777,37,34.6,26,1.6,0.8
E00038778,43.3,35.5,14.9,5.7,0.7
E00038779,42.5,38.3,15.8,2.5,0.8
E00038780,25,36.8,28.7,7.4,2.2
E00038781,34.7,40.5,22.3,1.7,0.8
E00038782,48.1,33.1,18,0,0.8
E00038783,47.9,29.8,15.7,6.6,0
E00038784,38.1,19.5,28.8,11,2.5
E00038785,41.9,29.8,21,5.6,1.6
E00038786,48,29.9,17.3,3.1,1.6
E00038787,25.5,27,43.3,3.5,0.7
E00038788,16.8,30.2,44.3,7.4,1.3
E00172372,77.5,13.2,7.8,1.6,0
E00172373,35,52.4,11.7,1,0
E00172374,17.6,52.7,27.5,2.2,0
E00172375,69.2,21.1,9.8,0,0
E00172376,48.2,31.6,17.5,1.8,0.9
E00172377,16.1,60.7,17.9,5.4,0
E00172378,27.3,48.8,23.1,0.8,0
E00172379,50.8,35.6,13.6,0,0
E00172380,25,44.4,27.8,2.8,0
E00172381,37.6,36.8,22.2,3.4,0
E00172383,16.8,48.4,34.7,0,0
E00172384,43.4,44.3,10.7,1.6,0
E00172385,34.1,56,9.9,0,0
E00172386,44.2,37.8,16.7,1.3,0
E00172388,56.7,34.2,8.3,0.8,0
E00172389,60.4,29.7,7.9,2,0
E00172390,68.7,20.9,10.4,0,0
E00172393,36.5,48.6,13.5,1.4,0
E00172394,15.8,49.8,23.4,8.1,2.9
E00172395,59.1,27.8,13,0,0
E00172396,48.1,38.5,11.5,1.9,0
