geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00037885,33.9,2,64.1
E00037887,51.3,3.7,45
E00037888,44.6,0.5,54.9
E00037901,66.2,3.8,30
E00037902,59,2.5,38.5
E00037903,57.1,2.7,40.2
E00037904,61.9,4.5,33.5
E00037910,72.6,3.8,23.6
E00037920,54.3,0.5,45.2
E00037979,59.6,2.5,37.8
E00037980,51.7,2.5,45.8
E00037981,60.8,4.2,35
E00037982,56.2,3.5,40.4
E00037983,40,2.1,57.9
E00037984,56.8,2.2,41
E00037985,42.9,8.1,49
E00037986,30,5.3,64.7
E00037987,62.7,2.1,35.2
E00037988,71.1,1.8,27.1
E00037989,56.6,4.6,38.8
E00037990,55.2,0.4,44.4
E00037991,42.2,2.2,55.6
E00037992,52.3,7.2,40.5
E00037993,60,4.7,35.3
E00037994,46,5.2,48.8
E00037995,54.4,5.2,40.4
E00037996,50.9,0.4,48.7
E00037997,46.8,4.3,48.9
E00037998,53.7,6.2,40.2
E00037999,30.1,6.8,63.1
E00038000,54.8,8.5,36.7
E00038001,64.8,1.6,33.7
E00038002,48,0.8,51.2
E00038003,64.5,1.8,33.7
E00038004,59.2,5,35.8
E00038006,59.9,3,37.1
E00038007,38.6,5.3,56.1
E00038008,46.5,1,52.5
E00038009,58.6,2.5,38.9
E00038010,40.8,1.9,57.3
E00038011,57.9,2.1,40
E00038012,52.8,3.6,43.6
E00038013,65,2.8,32.2
E00038014,55.5,0.5,44.1
E00038015,68.4,3.7,27.9
E00038016,51.8,8.8,39.4
E00038017,66.3,4,29.8
E00038018,66.2,4.3,29.5
E00038019,55.9,4.8,39.3
E00038020,55.3,2.7,42
E00038021,47.2,9.6,43.2
E00038022,53.6,4.7,41.7
E00038023,58.8,2.4,38.8
E00038024,48.8,6,45.2
E00038063,64,3.1,33
E00038064,70.8,7.5,21.7
E00038082,61.7,3.6,34.7
E00038084,56.8,5,38.2
E00038086,59.9,4.1,36
E00038087,61.4,1.9,36.7
E00038088,69.7,2.4,27.8
E00038089,47.6,2.6,49.8
E00038090,62.1,3.6,34.4
E00038091,58.8,2.6,38.6
E00038092,62.7,3.2,34.1
E00038093,59.4,5.3,35.2
E00038094,69.3,3.3,27.4
E00038095,55.4,10.3,34.4
E00038096,54.1,2.4,43.4
E00038102,36.5,3,60.6
E00038103,54.1,0.5,45.4
E00038104,40.9,1.7,57.3
E00038105,52,3.3,44.7
E00038107,65.1,7,27.9
E00038108,56.3,0.4,43.3
E00038109,45,9.6,45.4
E00038112,52.5,5.9,41.6
E00038113,55.8,3.3,40.9
E00038114,51.5,4.5,44.1
E00038115,43.3,0,56.7
E00038116,48.8,5.1,46
E00038117,50.8,2,47.2
E00038118,32.4,5.3,62.4
E00038120,56.2,0.4,43.4
E00038121,57.8,4.8,37.4
E00038122,57.9,2,40.2
E00038123,36.8,6.1,57
E00038124,47.1,2.1,50.9
E00038125,38.4,2.6,59.1
E00038126,56.5,0.8,42.7
E00038127,55.1,1.2,43.6
E00038128,33.7,3.4,62.9
E00038129,53.8,2.5,43.6
