geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037885,12.6,34.8,46.7,5.9
E00037887,1.9,30.5,41.9,25.7
E00037888,1.6,37.9,52.4,8.1
E00037901,6.3,18.3,63.4,12
E00037902,0.8,12,80,7.2
E00037903,19.9,8.5,69.5,2.1
E00037904,5.6,14.6,71.5,8.3
E00037910,0.8,23.6,24.4,51.2
E00037920,1.6,41.8,45.1,11.5
E00037979,17.5,8.4,65,9.1
E00037980,1.6,3.9,89.1,5.5
E00037981,0,5.6,79,15.4
E00037982,12.6,20,52.6,14.8
E00037983,23.7,18.5,41.5,16.3
E00037984,2.2,28.8,55.4,13.7
E00037985,21.1,40.6,35.2,3.1
E00037986,48.1,25.5,26.4,0
E00037987,4.9,19.1,55.9,20.1
E00037988,0.8,10,28.5,60.8
E00037989,18.4,9.5,54.7,17.3
E00037990,0,32.6,61.2,6.2
E00037991,14.4,22,60.6,3
E00037992,10,33.8,51.3,5
E00037993,3.8,10.8,76.2,9.2
E00037994,9,15.8,72.2,3
E00037995,21.2,3.4,72.6,2.7
E00037996,2.4,10.5,75.8,11.3
E00037997,17.2,11.5,69.7,1.6
E00037998,1.5,9.7,78.4,10.4
E00037999,6.3,61.9,29.4,2.4
E00038000,2.3,3.9,90.6,3.1
E00038001,1.8,15.3,78.4,4.5
E00038002,0.8,23,68.3,7.9
E00038003,0,19.2,45.4,35.4
E00038004,5.4,41.2,47.3,6.1
E00038006,0.8,43.9,53.7,1.6
E00038007,21.7,49.6,25.6,3.1
E00038008,0,38.8,54.3,6.9
E00038009,1.7,48.7,38.5,11.1
E00038010,1.6,42.4,52,4
E00038011,0.7,17,49,33.3
E00038012,0,21.2,63.5,15.4
E00038013,0,3.3,48.7,48
E00038014,0,10.8,78.4,10.8
E00038015,0,6.3,26.6,67.2
E00038016,7.4,59.8,27.9,4.9
E00038017,1.7,47.2,44.3,6.8
E00038018,0.8,69,27.8,2.4
E00038019,24.2,30.5,40.8,4.5
E00038020,24.5,38.1,29.9,7.5
E00038021,2.9,14.6,81,1.5
E00038022,0,2.1,95,2.8
E00038023,15.8,5.3,71.4,7.5
E00038024,13.5,21.2,59.6,5.8
E00038063,0,3.1,90.7,6.2
E00038064,14.3,26,51.9,7.8
E00038082,10.1,45.6,33.5,10.8
E00038084,3.3,14.2,80,2.5
E00038086,1.3,60.5,36.8,1.3
E00038087,1.5,31.6,55.9,11
E00038088,1,16.1,69.8,13.1
E00038089,31.6,16.9,48.5,2.9
E00038090,3.6,42,44.6,9.8
E00038091,6,18.1,71.7,4.2
E00038092,0,25.9,68.3,5.8
E00038093,0,10.9,84.5,4.7
E00038094,1.5,88.3,8,2.2
E00038095,25.5,66.4,8,0
E00038096,1.7,32.2,63.6,2.5
E00038102,29.6,31.2,34.4,4.8
E00038103,37.9,6.9,44,11.2
E00038104,0,22,46.6,31.4
E00038105,14,32.7,45.3,8
E00038107,3.3,36.1,57.4,3.3
E00038108,0,16.4,40.6,43
E00038109,12.2,32.1,48.9,6.9
E00038112,1.7,25.8,66.7,5.8
E00038113,4.6,25.2,53.4,16.8
E00038114,9.1,33.9,57,0
E00038115,0,10.5,27.4,62.1
E00038116,5.9,13.4,76.5,4.2
E00038117,1.5,3.1,66.9,28.5
E00038118,51.6,12.9,33.9,1.6
E00038120,0,3.8,35.9,60.3
E00038121,6.2,30.8,60.8,2.3
E00038122,0.7,31.4,32.8,35
E00038123,35,33.6,21.9,9.5
E00038124,12.9,33.1,19.6,34.4
E00038125,0,13.8,29.3,56.9
E00038126,0,2.3,57.4,40.3
E00038127,0.8,27.3,25.8,46.1
E00038128,66.7,12.8,17.9,2.6
E00038129,11.7,9.7,60,18.6
E00038130,0,5.8,51.8,42.3
E00038131,2.3,32.3,42.9,22.6
E00038132,2.1,27.1,57.3,13.5
E00038133,0.8,33.3,20.8,45
E00038134,0.8,14.4,52.5,32.2
E00038135,0,16.8,33.6,49.6
E00038136,0.8,26.7,51.7,20.8
E00038137,0.8,43.3,30,25.8
E00038138,7.9,42.9,38.1,11.1
E00038139,0,12.6,44.4,43
E00038140,4.4,30.1,32.4,33.1
E00038141,1.3,34.2,52,12.5
E00038142,0.7,19.1,62.4,17.7
E00038143,2.3,30,66.2,1.5
