geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00037885,40.7,29.7,14.3,15.4
E00037887,36.7,27.6,21.4,14.3
E00037888,49.5,13.4,16.5,20.6
E00037901,51.8,14.1,15.2,18.8
E00037902,49.3,20,10,20.7
E00037903,54.1,17.6,13.5,14.9
E00037904,49,22.2,11.3,17.5
E00037910,43.7,13.2,22.1,21.1
E00037920,42.6,20.9,20,16.5
E00037979,50.9,14.5,17,17.6
E00037980,45.5,18.7,18.7,17.1
E00037981,53.3,11.8,20.7,14.2
E00037982,53.7,20.8,10.7,14.8
E00037983,40.2,10.3,22.7,26.8
E00037984,42.1,16.4,21.7,19.7
E00037985,53.9,23.6,7.9,14.6
E00037986,53.5,11.6,11.6,23.3
E00037987,47.5,19.4,21.1,12
E00037988,34.8,19.7,37.4,8.1
E00037989,44.9,20.3,16.6,18.2
E00037990,50.8,17.7,10.8,20.8
E00037991,55.2,23.3,9.5,12.1
E00037992,63.3,20.9,7.6,8.2
E00037993,54.7,22,8,15.3
E00037994,64.3,13.9,4.3,17.4
E00037995,58.2,19.9,7.1,14.9
E00037996,40.7,18.5,16.7,24.1
E00037997,41.3,25.7,11.9,21.1
E00037998,54.7,18,15.8,11.5
E00037999,62.9,8.1,17.7,11.3
E00038000,52.4,21.4,7.6,18.6
E00038001,53.2,15.1,15.1,16.7
E00038002,41.4,24.1,14.7,19.8
E00038003,43.8,15.2,24.2,16.9
E00038004,52,20.4,11.8,15.8
E00038006,48.8,12.4,18.2,20.7
E00038007,43.7,16.9,18.3,21.1
E00038008,41.8,27.6,16.3,14.3
E00038009,48.7,14.3,19.3,17.6
E00038010,55.2,14.9,14.9,14.9
E00038011,45.1,18.5,19.8,16.7
E00038012,33.3,20,23.8,22.9
E00038013,39.2,21.5,29.2,10
E00038014,56.3,12.5,17.9,13.4
E00038015,42.6,18.3,23.3,15.8
E00038016,49,17,9,25
E00038017,45,21.8,15.9,17.3
E00038018,55.9,15.4,12.5,16.2
E00038019,56.7,13.4,15.9,13.9
E00038020,58.5,12.2,10.6,18.7
E00038021,52,19.7,11,17.3
E00038022,53.4,16.4,7.5,22.6
E00038023,45.3,18.7,14,22
E00038024,57.9,17.9,13.1,11
E00038063,57.7,16.6,8.6,17.2
E00038064,55.4,20.5,10.8,13.3
E00038082,48,12.1,20.2,19.7
E00038084,49.6,19.7,10.3,20.5
E00038086,52.7,15.8,14.4,17.1
E00038087,56.4,17.8,12.9,12.9
E00038088,47.7,16,18,18.4
E00038089,51,16.7,9.8,22.5
E00038090,47.5,18.3,15,19.2
E00038091,48.3,18,13.5,20.2
E00038092,50.3,16.1,15.5,18
E00038093,55.9,18.9,8.4,16.8
E00038094,50,18.8,16,15.3
E00038095,42.2,20.2,7.3,30.3
E00038096,52.2,17.7,15.9,14.2
E00038102,54.8,15.1,16.4,13.7
E00038103,47.5,19.8,17.8,14.9
E00038104,36.1,23.7,29.9,10.3
E00038105,45.1,23.2,14.1,17.6
E00038107,55.3,20,12,12.7
E00038108,30.4,15.5,41.2,12.8
E00038109,52.8,14.2,13.2,19.8
E00038112,44.7,18.4,14.9,21.9
E00038113,38.1,18.7,20.9,22.4
E00038114,52.9,15.4,19.2,12.5
E00038115,35.3,21.1,32.3,11.3
E00038116,47.2,13.2,18.9,20.8
E00038117,36.7,12.5,28.9,21.9
E00038118,71.7,9.4,9.4,9.4
E00038120,38.7,16.1,33.5,11.6
E00038121,44.3,24.4,16.8,14.5
E00038122,32.9,21.5,34.9,10.7
E00038123,47.7,11.6,11.6,29.1
E00038124,35.6,14.8,36.3,13.3
E00038125,32.6,16.3,39.5,11.6
E00038126,39,18.4,29.1,13.5
E00038127,34.1,24.2,28.8,12.9
E00038128,62.1,13.8,10.3,13.8
E00038129,37.3,22.7,21.3,18.7
E00038130,33.6,17.1,32.2,17.1
E00038131,31.1,25.4,28.7,14.8
E00038132,44.7,20.2,16,19.1
E00038133,41.5,20.2,28.7,9.6
E00038134,35.1,20.7,25.2,18.9
E00038135,48.4,16.4,23,12.3
E00038136,42.2,16.5,29.4,11.9
E00038137,40,18.8,28.8,12.5
E00038138,32.4,25.9,28.7,13
E00038139,36.6,17.1,30.9,15.4
E00038140,39.9,18.8,28.3,13
E00038141,43.6,16.6,27.6,12.3
E00038142,42.1,22.4,23.7,11.8
E00038143,48.4,23.4,13.7,14.5
E00038144,46.8,17.5,17.5,18.2
