areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00033025,27.7,53.1,16.9,2.3
E00033026,14.9,49.4,29.9,5.7
E00033027,38.8,43.6,15.4,2.1
E00033029,24.5,47.2,24.5,3.8
E00033030,5.7,43.8,38.1,12.4
E00033031,17.1,50.4,29.3,3.3
E00033033,40.2,43,15.6,1.1
E00033034,31.4,47.7,18.6,2.3
E00033035,42.9,46.1,9.1,1.9
E00033036,41.9,50,8.1,0
E00033037,29.9,44.6,19.7,5.7
E00033038,38.8,47.3,14,0
E00033040,34.7,47.5,16.1,1.7
E00033041,14.7,45.9,28.4,11
E00033042,13.7,56.9,25.5,3.9
E00033043,17.5,53.6,26.8,2.1
E00033044,11.5,44.8,36.8,6.9
E00033045,54.1,40.2,5.7,0
E00033046,39.1,51.1,9,0.8
E00033047,17,38.4,38.4,6.3
E00033048,10,51,33,6
E00033049,20.9,58.2,18.4,2.5
E00033050,8.4,32.5,53,6
E00033051,20.6,54.4,19.9,5.1
E00033052,28.9,43,20.3,7.8
E00033053,12.6,56.8,27,3.6
E00033054,38.7,41.3,18.7,1.3
E00033055,16.1,57,25.8,1.1
E00033056,10.8,57.5,29.2,2.5
E00033057,24.8,54.1,19.5,1.5
E00033059,42,31.5,18.9,7.7
E00033060,28.4,47.4,20.7,3.4
E00033061,12.1,46.2,30.8,11
E00033062,11.2,45.8,34.6,8.4
E00033063,9.1,49.5,30.3,11.1
E00033064,19.6,43.3,34,3.1
E00033065,13,53.7,30.9,2.4
E00033068,34.4,50,10.6,5
E00033071,31.2,47.4,16.8,4.6
E00033072,36.4,48.3,13.1,2.3
E00033073,59.5,35.1,5.4,0
E00033074,59.6,37.1,2.6,0.7
E00033075,74.5,24.1,1.5,0
E00033076,20.7,46.3,28.6,4.4
E00033077,50.6,39.4,8.8,1.2
E00033078,23.2,56.1,18.1,2.6
E00033079,39.6,40.6,15.8,4
E00033080,54.8,39.5,5.6,0
E00033081,23.7,57.8,16.3,2.2
E00033095,10.3,48.1,33.3,8.3
E00033112,6,36.2,42.2,15.5
E00033371,19.1,46.1,33,1.7
E00033383,24.6,54.1,18,3.3
E00033384,14.2,56.7,24.8,4.3
E00033385,36.9,43.9,15.9,3.2
E00033581,60.9,31.9,6.3,1
E00033582,50,40,8.5,1.5
E00033583,27.9,58.7,12.5,1
E00033584,27.4,48.7,20.4,3.5
E00033585,38.1,49.3,12.7,0
E00033586,29,53.2,16.7,1.1
E00033587,33.3,47.9,16,2.8
E00033592,58.6,34.5,6.9,0
E00033593,50.5,40,9.5,0
E00033594,53.7,36,10.3,0
E00033595,67.8,25.7,6.6,0
E00033596,47.4,42.9,7.8,1.9
E00033597,43.8,43.8,12.4,0
E00033598,67.4,28.7,3.9,0
E00033599,53.9,35.9,10.2,0
E00033600,58.1,30.2,11.6,0
E00033601,51.9,42.7,5.3,0
E00033602,25.6,53.4,18,3
E00033603,56.3,35.6,8.1,0
E00033604,54.3,38,7.8,0
E00033605,37.3,49.2,11.9,1.7
E00033606,44.4,42.9,11.9,0.8
E00033607,52.8,40.7,6.5,0
E00033608,50,37.7,12.3,0
E00033611,30.3,51.3,16.8,1.7
E00033613,48.1,42.7,6.9,2.3
E00033614,33.8,45.4,17.7,3.1
E00033616,18.8,35.5,36.2,9.4
E00033618,20.7,56,21.3,2
E00033620,18.5,47.9,27.7,5.9
E00033807,61.5,31.3,5,2.2
E00033848,7.6,51.7,34.5,6.2
E00033849,14.3,45.2,32.5,7.9
E00033850,8.2,43.7,39.2,8.9
E00033851,22.8,46.3,26,4.9
E00033852,24.3,39.3,31.8,4.7
E00033853,24.1,43.4,24.8,7.6
E00033854,16.2,36,36,11.8
E00033855,45.9,36,17.1,0.9
E00033856,61.7,33.3,1.2,3.7
E00033857,26.3,49.2,22.9,1.7
E00033859,12.5,41.1,39.3,7.1
E00033861,36.5,48.7,11.5,3.2
E00033862,23.8,50.8,23.8,1.6
E00033863,10,45,32.5,12.5
E00033864,11.9,47.6,35.7,4.8
E00033865,13,55,26,6.1
E00033866,13.4,44.5,31.9,10.1
E00033867,11,34.9,45,9.2
E00033868,9.4,43.6,35.9,11.1
E00033869,7.4,46.7,37.7,8.2
E00033871,12.6,51.4,31.5,4.5
E00033872,4.8,47.6,33.1,14.5
E00033873,29.9,43.1,24.1,2.9
E00033874,12.3,39.2,42.3,6.2
E00033875,10.1,43.7,37,9.2
E00033876,13.2,46.5,36,4.4
E00033877,10.7,42.7,38.9,7.6
E00033878,9,52.5,33.6,4.9
E00033879,10.4,46.1,38.3,5.2
