areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00033025,31.8,68.2
E00033026,56.3,43.7
E00033027,27.7,72.3
E00033029,38.6,61.4
E00033030,54.9,45.1
E00033031,42.9,57.1
E00033033,13.4,86.6
E00033034,17.7,82.3
E00033035,27.1,72.9
E00033036,19.3,80.7
E00033037,40,60
E00033038,17.6,82.4
E00033040,25.1,74.9
E00033041,48.5,51.5
E00033042,54.5,45.5
E00033043,45.7,54.3
E00033044,62.2,37.8
E00033045,18.8,81.3
E00033046,40.9,59.1
E00033047,58.1,41.9
E00033048,59.8,40.2
E00033049,31.6,68.4
E00033050,58.1,41.9
E00033051,34.3,65.7
E00033052,35,65
E00033053,37.7,62.3
E00033054,40.8,59.2
E00033055,51.4,48.6
E00033056,41.9,58.1
E00033057,34.5,65.5
E00033059,49,51
E00033060,47.8,52.2
E00033061,57.1,42.9
E00033062,60.7,39.3
E00033063,61.6,38.4
E00033064,43.1,56.9
E00033065,56,44
E00033068,13.9,86.1
E00033071,20.7,79.3
E00033072,8.1,91.9
E00033073,6,94
E00033074,12.3,87.7
E00033075,6.3,93.7
E00033076,37.5,62.5
E00033077,19.6,80.4
E00033078,25.9,74.1
E00033079,31.3,68.7
E00033080,12.4,87.6
E00033081,26.9,73.1
E00033095,56.1,43.9
E00033112,70.9,29.1
E00033371,52.8,47.2
E00033383,41.8,58.2
E00033384,63.1,36.9
E00033385,39.4,60.6
E00033581,23.4,76.6
E00033582,30.4,69.6
E00033583,35.8,64.2
E00033584,14.3,85.7
E00033585,24.3,75.7
E00033586,29.9,70.1
E00033587,41.3,58.7
E00033592,23.5,76.5
E00033593,31.7,68.3
E00033594,29.5,70.5
E00033595,21.4,78.6
E00033596,20.8,79.2
E00033597,30,70
E00033598,18.3,81.7
E00033599,20,80
E00033600,24.4,75.6
E00033601,22.9,77.1
E00033602,19.7,80.3
E00033603,23.8,76.2
E00033604,14.9,85.1
E00033605,33.3,66.7
E00033606,29.8,70.2
E00033607,28.5,71.5
E00033608,25,75
E00033611,28.5,71.5
E00033613,15.8,84.2
E00033614,38.5,61.5
E00033616,54.1,45.9
E00033618,45.3,54.7
E00033620,48.7,51.3
E00033807,14.9,85.1
E00033848,61.7,38.3
E00033849,60.4,39.6
E00033850,59.4,40.6
E00033851,46.2,53.8
E00033852,40.6,59.4
E00033853,46,54
E00033854,58.5,41.5
E00033855,35.6,64.4
E00033856,19.6,80.4
E00033857,41.6,58.4
E00033859,56.4,43.6
E00033861,34.8,65.2
E00033862,48.8,51.2
E00033863,54.6,45.4
E00033864,55.6,44.4
E00033865,53.8,46.2
E00033866,56,44
E00033867,58.3,41.7
E00033868,51,49
E00033869,63.4,36.6
E00033871,55.7,44.3
E00033872,57.1,42.9
E00033873,41.3,58.7
E00033874,61.6,38.4
E00033875,57,43
E00033876,56.8,43.2
E00033877,63.3,36.7
E00033878,61.9,38.1
E00033879,57.3,42.7
E00033880,65.2,34.8
E00033881,54.8,45.2
E00033882,57.1,42.9
E00033883,48.3,51.7
E00033884,60.2,39.8
E00033885,42.4,57.6
E00033886,58.1,41.9
E00033887,52.3,47.7
E00033888,54.9,45.1
E00033889,54.7,45.3
E00033890,24,76
E00033891,40.4,59.6
E00033892,33.1,66.9
E00033893,57.2,42.8
E00033894,50,50
E00033895,26.5,73.5
E00033896,38.2,61.8
E00033897,59.6,40.4
E00034159,32.1,67.9
E00034161,36.1,63.9
E00034172,32.4,67.6
E00034173,26.6,73.4
E00034174,34,66
E00034176,29,71
E00034177,29.5,70.5
E00034180,28.1,71.9
E00036142,41.4,58.6
E00036143,55.8,44.2
E00036150,30.5,69.5
E00036152,38.8,61.2
E00036155,44.3,55.7
E00036158,53.7,46.3
E00036159,53.9,46.1
E00036160,41.2,58.8
E00036161,22.2,77.8
E00036162,49.3,50.7
E00036164,34.6,65.4
E00036165,29.9,70.1
E00165719,39.8,60.2
E00165720,41.1,58.9
E00165721,58.9,41.1
E00165722,24.5,75.5
E00165723,52.8,47.2
E00165724,35.8,64.2
E00165725,48.1,51.9
E00165730,55.6,44.4
E00165731,26.9,73.1
E00176603,17.3,82.7
E00176604,14.6,85.4
E00176605,8.9,91.1
E00176606,19.5,80.5
E00176607,12.6,87.4
E00176608,18.1,81.9
E00176666,50.6,49.4
E00176667,30.3,69.7
E00176703,55.5,44.5
E00176705,22,78
E00176719,29.1,70.9
E00176720,54.7,45.3
E00176721,33.1,66.9
E00176722,59.5,40.5
E00176723,58.8,41.2
E00185146,54.9,45.1
E00185151,27,73
E00185158,26.6,73.4
E00185164,39.6,60.4
E00185168,31.3,68.7
E00185172,45.7,54.3
E00185174,35.5,64.5
E00185177,36.1,63.9
