areacd,disability_3a-001,disability_3a-002
E00033025,16.9,83.1
E00033026,15.1,84.9
E00033027,27.5,72.5
E00033029,19.8,80.2
E00033030,15.8,84.2
E00033031,17,83
E00033033,19.7,80.3
E00033034,11.7,88.3
E00033035,34.5,65.5
E00033036,26.5,73.5
E00033037,18.5,81.5
E00033038,20,80
E00033040,19.3,80.7
E00033041,17.8,82.2
E00033042,18.9,81.1
E00033043,19.4,80.6
E00033044,16.3,83.7
E00033045,48,52
E00033046,32.5,67.5
E00033047,23.6,76.4
E00033048,17,83
E00033049,15.4,84.6
E00033050,16.5,83.5
E00033051,15.7,84.3
E00033052,14,86
E00033053,11.5,88.5
E00033054,33.6,66.4
E00033055,13.3,86.7
E00033056,16.4,83.6
E00033057,15.3,84.7
E00033059,25.9,74.1
E00033060,19.5,80.5
E00033061,19.1,80.9
E00033062,16.7,83.3
E00033063,18.2,81.8
E00033064,12.6,87.4
E00033065,10,90
E00033068,15.7,84.3
E00033071,15.8,84.2
E00033072,27.2,72.8
E00033073,26.7,73.3
E00033074,31.7,68.3
E00033075,42.2,57.8
E00033076,23.8,76.2
E00033077,30.6,69.4
E00033078,29.5,70.5
E00033079,21.9,78.1
E00033080,35.8,64.2
E00033081,12.6,87.4
E00033095,17.3,82.7
E00033112,13.5,86.5
E00033371,13.4,86.6
E00033383,19.7,80.3
E00033384,15.1,84.9
E00033385,17.5,82.5
E00033581,25.5,74.5
E00033582,25.6,74.4
E00033583,14.6,85.4
E00033584,17.4,82.6
E00033585,16.6,83.4
E00033586,16.4,83.6
E00033587,28.1,71.9
E00033592,27.3,72.7
E00033593,19.2,80.8
E00033594,31.5,68.5
E00033595,36.1,63.9
E00033596,37.1,62.9
E00033597,24.5,75.5
E00033598,33.5,66.5
E00033599,21.3,78.7
E00033600,30.6,69.4
E00033601,23.8,76.2
E00033602,12.2,87.8
E00033603,28.8,71.2
E00033604,25.4,74.6
E00033605,20.2,79.8
E00033606,21.5,78.5
E00033607,28.6,71.4
E00033608,25.5,74.5
E00033611,18,82
E00033613,26,74
E00033614,16.7,83.3
E00033616,18.1,81.9
E00033618,20.2,79.8
E00033620,19.7,80.3
E00033807,30.6,69.4
E00033848,13.4,86.6
E00033849,16.5,83.5
E00033850,14.8,85.2
E00033851,21.1,78.9
E00033852,20.2,79.8
E00033853,20.5,79.5
E00033854,16.7,83.3
E00033855,16,84
E00033856,40.7,59.3
E00033857,21.1,78.9
E00033859,12.1,87.9
E00033861,17.1,82.9
E00033862,19,81
E00033863,13.7,86.3
E00033864,23.4,76.6
E00033865,15.1,84.9
E00033866,18.3,81.7
E00033867,18.8,81.3
E00033868,16.8,83.2
E00033869,14.1,85.9
E00033871,12.3,87.7
E00033872,9.3,90.7
E00033873,25.9,74.1
E00033874,14.1,85.9
E00033875,14.8,85.2
E00033876,13.3,86.7
E00033877,14,86
E00033878,18.2,81.8
E00033879,13.1,86.9
E00033880,18,82
E00033881,16.6,83.4
E00033882,16.5,83.5
E00033883,14.6,85.4
E00033884,19.1,80.9
E00033885,15.4,84.6
E00033886,16.8,83.2
E00033887,11.7,88.3
E00033888,17.5,82.5
E00033889,16.3,83.7
E00033890,24.2,75.8
E00033891,34.9,65.1
E00033892,17.4,82.6
E00033893,18.7,81.3
E00033894,18,82
E00033895,18.5,81.5
E00033896,19.9,80.1
E00033897,14.8,85.2
E00034159,19.5,80.5
E00034161,20.4,79.6
E00034172,16.2,83.8
E00034173,20.9,79.1
E00034174,17.9,82.1
E00034176,26.1,73.9
E00034177,25.1,74.9
E00034180,17.3,82.7
E00036142,20.8,79.2
E00036143,16.7,83.3
E00036150,32.1,67.9
E00036152,18.9,81.1
E00036155,18.6,81.4
E00036158,18.2,81.8
E00036159,24,76
E00036160,23,77
E00036161,33.8,66.2
E00036162,19.8,80.2
E00036164,19.4,80.6
E00036165,34.8,65.2
E00165719,26.5,73.5
E00165720,18.1,81.9
E00165721,13.9,86.1
E00165722,20.6,79.4
E00165723,15.2,84.8
E00165724,17.9,82.1
E00165725,20,80
E00165730,14.3,85.7
E00165731,15.8,84.2
E00176603,11.8,88.2
E00176604,10.9,89.1
E00176605,10.8,89.2
E00176606,5.2,94.8
E00176607,8.3,91.7
E00176608,12.2,87.8
E00176666,17.7,82.3
E00176667,25.2,74.8
E00176703,6.4,93.6
E00176705,15.7,84.3
E00176719,15.4,84.6
E00176720,14.6,85.4
E00176721,20.8,79.2
E00176722,9.1,90.9
E00176723,15.1,84.9
E00185146,9.9,90.1
E00185151,11.1,88.9
E00185158,8.5,91.5
E00185164,11.4,88.6
E00185168,7.4,92.6
E00185172,7.4,92.6
E00185174,18.5,81.5
E00185177,13.1,86.9
