areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00002524,9.5,77.4,13.1
W00002525,21.7,62,16.3
W00002526,9.1,76.1,14.8
W00002527,13.5,73,13.5
W00002528,12,73.9,14.1
W00002529,13.9,64.6,21.5
W00002530,18.2,75.8,6.1
W00003477,6.9,78.2,14.9
W00003478,11.4,77.1,11.4
W00003481,7.7,78.2,14.1
W00003647,5.9,63.8,30.3
W00003648,4.8,77.1,18.1
W00003649,2.2,78.9,18.9
W00003650,20.3,47.6,32.2
W00003651,13.8,64.6,21.5
W00003652,5.9,72.9,21.2
W00003653,7.5,73.8,18.8
W00003654,4.2,78.3,17.5
W00003655,8.8,70.2,21.1
W00003694,8.4,73.7,17.9
W00003698,5.8,71.7,22.5
W00003699,7.7,58.1,34.2
