areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00002524,7.3,25.5,55.5,11.8
W00002525,12.6,34.1,34.8,18.5
W00002526,5.8,24.5,54.2,15.5
W00002527,8.6,49.6,25.2,16.5
W00002528,9.1,33.3,45.2,12.4
W00002529,10.3,43,29.9,16.8
W00002530,1.6,27,63.5,7.9
W00003477,13.5,18.9,49.5,18
W00003478,6.3,30.2,44.8,18.8
W00003481,6.2,26.8,49.5,17.5
W00003647,26.1,33.3,20.7,19.8
W00003648,30.1,20.4,27.4,22.1
W00003649,30.9,32,14.4,22.7
W00003650,23.9,35.2,25.4,15.5
W00003651,30.1,32.3,17.2,20.4
W00003652,28.3,27.3,19.2,25.3
W00003653,25.2,26.1,25.2,23.5
W00003654,37.9,18.4,31,12.6
W00003655,14.3,23.3,45.9,16.5
W00003694,2.7,22.7,63.6,10.9
W00003698,6.7,27.3,50.9,15.2
W00003699,10.9,20.7,57.5,10.9
