areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00002524,11.8,19.1,44.5,24.5
W00002525,9,20.3,45.9,24.8
W00002526,10.8,18.4,36.1,34.8
W00002527,8.6,20.9,59,11.5
W00002528,13.4,18.3,41.9,26.3
W00002529,13.2,19.8,48.1,18.9
W00002530,25.8,15.2,34.8,24.2
W00003477,10.8,23.4,36.9,28.8
W00003478,4.2,19.8,52.1,24
W00003481,9.9,17.6,41.8,30.8
W00003647,5.4,19.6,52.7,22.3
W00003648,10.6,25.7,49.6,14.2
W00003649,8.1,22.2,59.6,10.1
W00003650,9,15.9,61.4,13.8
W00003651,9.7,33.3,46.2,10.8
W00003652,10.1,29.3,44.4,16.2
W00003653,12.5,18.3,48.3,20.8
W00003654,9.1,28.4,48.9,13.6
W00003655,9.2,19.8,40.5,30.5
W00003694,10.9,15.5,40,33.6
W00003698,9.6,22.9,42.2,25.3
W00003699,6.9,21.4,39.9,31.8
