areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00002524,96.9,0,3.1,0
W00002525,93,0,6.2,0.7
W00002526,92.4,0,7.3,0.3
W00002527,93.9,0,5.1,1
W00002528,95.3,0,4.1,0.6
W00002529,86.8,0,12.8,0.5
W00002530,94.9,0,3.4,1.7
W00003477,96.3,0,2.9,0.8
W00003478,87.6,0,12.4,0
W00003481,85.9,0,14.1,0
W00003647,92.6,0,6.8,0.7
W00003648,92.9,0.4,5.8,0.9
W00003649,92.4,0.4,7.2,0
W00003650,84,0.9,14.5,0.6
W00003651,87,0,13,0
W00003652,96.2,0.4,3.4,0
W00003653,85.9,0.4,13.2,0.4
W00003654,91.7,0,8.3,0
W00003655,91.4,0.4,8.2,0
W00003694,94.6,0,5.4,0
W00003698,93.9,0,6.1,0
W00003699,94.2,0,4.7,1.1
