areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00002524,20.4,56.1,10.2,13.3
W00002525,24.4,38.7,20.2,16.8
W00002526,17.7,42.5,16.8,23
W00002527,33.6,41.4,12.1,12.9
W00002528,33.3,39.9,11.1,15.7
W00002529,36.2,36.2,11.4,16.2
W00002530,20.9,41.9,14,23.3
W00003477,27.3,44.5,9.1,19.1
W00003478,31.5,42.4,16.3,9.8
W00003481,30.7,44.3,13.6,11.4
W00003647,37.2,38,9.1,15.7
W00003648,35.9,37.9,11.7,14.6
W00003649,42.5,34,9.4,14.2
W00003650,30.4,39.1,9.6,20.9
W00003651,43.6,39.4,4.3,12.8
W00003652,35.5,33.6,16.4,14.5
W00003653,46,30.1,12.4,11.5
W00003654,47.2,33.3,6.5,13
W00003655,21.2,46.9,16.8,15
W00003694,19.8,57.4,11.9,10.9
W00003698,18.7,45.5,15.7,20.1
W00003699,31.3,44.2,8.2,16.3
