areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00041195,6.1,18.9,37.2,37.8
E00099144,0,20.9,65.7,13.4
E00099235,4,19.8,51.5,24.8
E00099237,0.9,7.1,26.8,65.2
E00099238,0,18,32.8,49.2
E00099854,2.7,19.2,39.7,38.4
E00099855,16.5,28.9,25.6,28.9
E00099856,6.7,14.8,48.9,29.6
E00099857,2.4,47.2,37.6,12.8
E00099858,1.3,24.5,39.1,35.1
E00099859,1.8,10.5,33.3,54.4
E00099863,2.3,25.6,53.4,18.8
E00099864,7.2,26.1,37.9,28.8
E00099865,41.4,22.7,27.3,8.6
E00099867,0,22.4,37.3,40.3
