areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00041195,99.3,0.7,0,0
E00099144,100,0,0,0
E00099235,98,1,0,1
E00099237,99.1,0,0,0.9
E00099238,100,0,0,0
E00099854,98.6,1.4,0,0
E00099855,99.2,0.8,0,0
E00099856,97,2.2,0.7,0
E00099857,96.8,3.2,0,0
E00099858,98,2,0,0
E00099859,98.2,1.8,0,0
E00099863,98.5,1.5,0,0
E00099864,98,1.3,0,0.7
E00099865,99.2,0,0,0.8
E00099867,98.5,0,0,1.5
