geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00090859,63,1.6,35.4
E00090860,60.8,3,36.2
E00090865,63.2,3.4,33.3
E00090885,72.5,1.1,26.3
E00090887,60.7,3.7,35.5
E00090889,65.5,1.2,33.3
E00090890,57.4,0.3,42.3
E00090891,59.3,0.4,40.4
E00090895,60.8,1.6,37.6
E00090896,50.2,1.8,48
E00090897,54.5,1.6,43.9
E00090898,62.1,1.9,36.1
E00090911,59.8,1.7,38.5
E00090912,64.1,1.8,34
E00090913,68.8,1.7,29.5
E00090914,60.4,0,39.6
E00090915,58.5,0.9,40.6
E00090916,59.8,3.4,36.8
E00090917,67.4,2.3,30.3
E00091901,53.3,1.2,45.5
E00091902,59.3,3,37.7
E00091903,63.6,3.2,33.2
E00091904,59.7,2.3,37.9
E00091905,57.1,0.8,42.1
E00091906,64.8,1.4,33.8
E00091907,60.8,3.1,36.1
E00108584,61.9,2.7,35.4
E00108741,53.2,4.2,42.6
E00108742,56.4,1.5,42.2
E00152265,60.2,1.8,38
E00152266,54.2,2.4,43.5
E00152283,63.5,4.6,32
E00152284,57.8,3.3,38.9
E00152285,55.5,2,42.4
E00152286,57,3,40
E00152287,58.7,2.3,39
E00152288,58.9,1.6,39.5
E00152289,59.7,1.8,38.5
E00152290,62.8,1.3,35.9
E00152291,51.5,1.8,46.6
E00152292,56.8,0.8,42.5
E00152293,49.2,3.1,47.7
E00152294,54.6,0,45.4
E00152496,73.9,2.2,23.9
E00152497,74.4,3.2,22.4
E00152498,60.7,4,35.3
E00152499,72.6,0.4,27
E00152500,73.1,3.1,23.8
E00152502,71.3,2.6,26.2
E00152503,59.2,2.1,38.6
E00152504,73.3,3.5,23.3
E00152506,68.9,2.8,28.3
E00152507,64.9,4,31
E00152508,74.6,1.9,23.4
E00152569,60.6,3.2,36.3
E00152570,55,2,43
E00152571,69.7,3.2,27.1
E00152572,68.1,0.9,31
E00152573,73.5,2.2,24.3
E00152574,64,3.4,32.5
E00152590,65.7,1.7,32.6
E00152591,49.6,1.8,48.6
E00152592,62.5,1.5,36
E00152636,75.6,2.8,21.7
E00152637,64.7,2.3,33
E00152638,65.8,2.6,31.6
E00152639,71.8,4.2,23.9
E00152640,61.5,0.8,37.7
E00152641,65.7,2.5,31.8
E00152642,64.8,2.2,33
E00152643,74,2.4,23.5
E00152644,54.9,3.7,41.4
E00152645,61.5,2.1,36.3
E00152646,52.5,2.4,45.1
E00152647,51.4,0,48.6
E00152648,62.2,3,34.8
E00152649,57.1,2,40.9
E00152650,64.2,3.9,31.9
E00152651,67.2,0.4,32.4
E00152652,54.8,3.3,41.9
E00152653,60.1,3.4,36.5
E00152654,45.2,4.8,50
E00152655,60.4,4.4,35.1
E00152656,84.4,1.9,13.7
E00152657,74.8,3,22.3
E00152658,85.1,2.7,12.3
E00152659,82.2,2.5,15.2
E00152660,53.1,3.1,43.8
E00152661,67.3,0.5,32.2
E00152662,47.9,1.4,50.7
E00152663,79.7,4.1,16.3
E00152664,65.3,2.5,32.2
E00152665,64.2,2.2,33.6
E00152666,63.6,2.3,34.1
E00152667,68.1,3.8,28.2
E00152668,63.9,4.9,31.1
E00152669,55.2,5.7,39.2
E00152670,64.9,3.9,31.2
E00152672,55.6,7.3,37.1
E00152673,59.9,3.3,36.9
E00152674,71.8,1.8,26.4
E00152675,76.5,0,23.5
E00152676,62,3.4,34.6
E00152677,57.9,1.6,40.5
E00152679,68.4,0.6,31
E00152680,40.7,2.5,56.8
E00152681,57.3,0.5,42.3
E00153385,50.5,0.5,49
E00153418,51.5,2.7,45.8
E00153419,58.7,1.8,39.5
E00153420,51.5,0.4,48.1
E00153421,61.3,3.3,35.3
E00153422,63.1,1.7,35.2
E00153423,51.5,3.7,44.9
E00153424,62.6,0,37.4
E00153425,50.6,3.1,46.3
E00153426,49.8,0.4,49.8
E00153427,40.1,1.8,58.2
E00153428,62,0.8,37.2
E00153429,41.5,0.8,57.7
E00153430,49.6,1.3,49.1
E00153431,54.9,1.1,44
E00153432,55.3,4.9,39.8
E00153433,52,2.3,45.7
E00153434,58.2,1,40.7
E00153435,51.9,3.8,44.3
E00153436,55.6,2.8,41.6
E00153437,69.6,0.9,29.6
E00153438,61.3,0.4,38.3
E00153439,46,1.1,52.9
E00153441,59.5,0.9,39.7
E00153442,53.6,1.7,44.7
E00153443,45.5,2.1,52.4
E00153444,48.2,3.3,48.5
E00153445,44.7,0,55.3
E00153446,53.9,3.4,42.7
E00153447,48.6,4,47.4
E00153448,60.2,1.5,38.3
E00153449,47,0.4,52.5
E00153473,48.5,2.1,49.5
E00153474,61.4,2.9,35.7
E00153475,70,3.1,26.8
E00153476,66.7,3.9,29.4
E00153477,64.5,3.5,32
E00153478,62.2,6.2,31.7
E00153479,60.7,3.2,36
E00153480,62.4,1.9,35.7
E00153481,65,3.4,31.6
E00153483,76,3.9,20.1
E00153484,52.9,3.1,43.9
E00153485,58.6,4.6,36.8
E00153487,57.3,1.8,40.9
E00153488,52.9,4,43.1
E00153489,52.1,0.4,47.6
E00153490,67.6,5.3,27.1
E00153491,59.9,4.4,35.7
E00153492,67,4,29
E00153493,58.6,4.8,36.6
E00153494,57.9,2.7,39.5
E00153496,66.3,1.5,32.2
E00153497,70.1,0,29.9
E00153498,56.2,2.2,41.6
E00153499,66.9,1.8,31.3
E00153500,59.4,1.1,39.5
E00153501,63.4,4.3,32.3
E00153502,56,1.5,42.5
E00153503,67.1,2.1,30.8
E00153504,49.2,5.1,45.7
E00153506,52.7,4.5,42.8
E00153507,55,2.6,42.4
E00153508,63.5,3.4,33
E00153509,61.2,4.5,34.4
E00153510,55,7.1,37.9
E00153511,56.5,2.2,41.3
E00153512,56.7,6.1,37.2
E00153513,60.1,2.9,37
E00153514,59.2,3.2,37.6
E00153516,57.9,8.9,33.2
E00153517,73.4,3.6,23
E00153518,64.2,1.9,34
E00153519,59.5,3.5,37
E00153520,57,5.7,37.3
E00153521,63.1,1.7,35.3
E00153522,70.1,4.4,25.5
E00153523,63.8,4,32.2
E00153524,59.4,2.7,37.9
E00153525,55.7,2.2,42.1
E00153526,67.1,1.6,31.3
E00153527,65.7,3.5,30.7
E00153528,67.9,2.8,29.2
E00153529,48.1,3.4,48.5
E00153530,62.7,1.8,35.5
E00153531,71.8,2.2,26
E00153532,74.1,2.2,23.7
E00153533,72.8,3.9,23.3
E00153534,56.4,2.1,41.6
E00153535,66.1,0,33.9
E00153536,52.1,0.4,47.5
E00153537,74.9,2.1,23
E00153538,69.2,2,28.9
E00153539,76.2,2.8,21
E00153540,68,1.8,30.3
E00153542,53.1,0.9,46
E00153543,65,3.2,31.8
E00153544,69.9,3,27.1
E00153548,57.8,1.8,40.4
E00153549,56.6,0,43.4
E00153550,51.1,1.9,46.9
E00153553,48.6,1.6,49.8
E00153554,60.2,2.8,37
E00153556,49.8,0.8,49.4
E00153557,51.9,3.9,44.2
E00153558,54.2,1.5,44.3
E00153559,70.9,3.5,25.7
E00153560,47.5,0.8,51.7
E00153568,60,4.3,35.7
E00153569,62.3,1.8,36
E00153570,63.2,2.7,34.1
E00153571,56.6,1.6,41.8
E00153572,61.7,3.3,35
E00153573,54.5,2.7,42.7
E00153574,51.6,2.1,46.3
E00153575,63.6,0.9,35.4
E00153576,50,2.9,47.1
E00153577,46,0,54
E00153578,45.2,0.5,54.3
E00153579,50.5,6.3,43.3
E00153580,58.2,4.5,37.3
E00153581,48.6,4.7,46.8
E00153582,61.2,2.3,36.4
E00153583,57.8,2.5,39.7
E00153584,51.2,1.6,47.2
E00153585,70.9,4.4,24.8
E00153586,51,2.9,46.1
E00153587,47.5,1,51.5
E00153588,57.6,1.6,40.8
E00153589,48,3.3,48.8
E00153590,44.2,3.1,52.7
E00153610,53.7,5.3,41
E00153613,60.2,4.6,35.1
E00153614,46.6,2.9,50.5
E00153630,59.7,2.3,38
E00153631,44.7,1.6,53.7
E00153633,61.9,2.6,35.5
E00153637,70.8,1.8,27.4
E00153638,56.1,2.6,41.3
E00153639,51.6,4.1,44.2
E00153656,69.5,2.6,27.8
E00153657,69.8,4.4,25.8
E00153658,52,4.5,43.5
E00153659,58.3,4.5,37.2
E00153660,62.2,3.8,34
E00153661,63,2.5,34.4
E00153662,64.8,2.3,32.9
E00153663,65.3,3.6,31.1
E00153664,66.3,3.3,30.4
E00153665,70.9,3.8,25.3
E00153666,65.9,2.6,31.4
E00153667,69.8,4.1,26
E00153668,46.4,9.5,44.1
E00153669,59.2,2.8,38
E00153670,52.9,6.3,40.7
E00153694,58.3,0.8,40.9
E00153696,57.6,1.6,40.8
E00153697,50.2,0,49.8
E00153698,62.1,2.9,35
E00153699,45.2,2.8,51.9
E00153700,44.2,2.9,52.9
E00153701,53.4,1.7,44.9
E00153702,62.2,0.8,37
E00153704,43.5,1.7,54.8
E00153705,56.6,0,43.4
E00153706,58.6,3,38.4
E00153707,48.1,1.9,50
E00153708,60.2,1.1,38.7
E00153709,55.7,4.9,39.3
E00153710,49.4,3.2,47.4
E00153711,55,1.9,43.1
E00153712,52.5,2.7,44.8
E00153713,47.4,1.6,51
E00153714,63.3,0.4,36.4
E00153715,56,1.1,43
E00153716,59.4,0.4,40.2
E00153717,62,1.4,36.6
E00153718,65.8,0.6,33.5
E00153719,57.5,3.6,38.9
E00153720,72,0.5,27.5
E00153721,75.5,3.5,21
E00165838,57.3,0,42.7
E00165839,76.4,2.4,21.2
E00169930,74.1,3.9,22
E00169931,80,2.9,17.1
E00169932,63,3.8,33.2
E00169933,70,2.9,27.2
E00169934,74.3,3.1,22.6
E00169935,78.8,2,19.2
E00169936,61.9,1,37.1
E00169947,57.6,0,42.4
E00169948,16.9,6.3,76.8
E00169949,60.8,1.9,37.3
E00169950,58.1,0.6,41.3
E00169951,68.2,4.9,26.9
E00169952,79.1,2.3,18.6
E00169953,75.5,4.7,19.8
E00169954,70.1,4.8,25.1
E00173718,49.7,2.2,48.1
E00173719,61.2,2,36.7
E00173922,74.2,5.2,20.6
E00173923,71.1,5.2,23.7
E00173924,65.6,6.2,28.2
E00183331,62.9,2.5,34.7
E00183334,71.6,2.1,26.3
E00183335,69.5,4.3,26.2
E00183337,65.7,0.7,33.6
E00183349,80.1,1.4,18.5
E00183373,82.9,1.6,15.5
E00183386,75.5,0,24.5
E00183396,81.5,2.4,16.1
E00183402,55.3,3.2,41.5
E00183407,60.9,1.2,37.9
E00183419,55.2,0.6,44.2
