geography_code,sex-001,sex-002
E00090859,53.5,46.5
E00090860,50,50
E00090865,49.3,50.7
E00090885,49.7,50.3
E00090887,52.5,47.5
E00090889,52.1,47.9
E00090890,50.7,49.3
E00090891,54.7,45.3
E00090895,54.7,45.3
E00090896,50.4,49.6
E00090897,56.9,43.1
E00090898,52.6,47.4
E00090911,48.8,51.2
E00090912,48.6,51.4
E00090913,51.6,48.4
E00090914,52.1,47.9
E00090915,48.4,51.6
E00090916,51.6,48.4
E00090917,48.8,51.2
E00091901,48.3,51.7
E00091902,48.6,51.4
E00091903,50.2,49.8
E00091904,51.6,48.4
E00091905,50.5,49.5
E00091906,50.1,49.9
E00091907,49.6,50.4
E00108584,52.4,47.6
E00108741,50.5,49.5
E00108742,51.9,48.1
E00152265,50.5,49.5
E00152266,50.5,49.5
E00152283,50.4,49.6
E00152284,48.5,51.5
E00152285,52.5,47.5
E00152286,50.4,49.6
E00152287,52,48
E00152288,49.9,50.1
E00152289,48.5,51.5
E00152290,46.8,53.2
E00152291,50,50
E00152292,48.9,51.1
E00152293,49.3,50.7
E00152294,50.3,49.7
E00152496,50.2,49.8
E00152497,50.8,49.2
E00152498,50,50
E00152499,49.6,50.4
E00152500,50.2,49.8
E00152502,52.2,47.8
E00152503,48.4,51.6
E00152504,49,51
E00152506,52.3,47.7
E00152507,44.1,55.9
E00152508,49.4,50.6
E00152569,47.5,52.5
E00152570,51.3,48.7
E00152571,49.6,50.4
E00152572,50.2,49.8
E00152573,53.3,46.7
E00152574,52.5,47.5
E00152590,53,47
E00152591,51.4,48.6
E00152592,50,50
E00152636,55,45
E00152637,46.3,53.7
E00152638,52.8,47.2
E00152639,45.8,54.2
E00152640,51.6,48.4
E00152641,52.6,47.4
E00152642,56.1,43.9
E00152643,47.4,52.6
E00152644,52.6,47.4
E00152645,53.5,46.5
E00152646,55.9,44.1
E00152647,51.3,48.7
E00152648,49.6,50.4
E00152649,48.7,51.3
E00152650,50.2,49.8
E00152651,53.5,46.5
E00152652,54.3,45.7
E00152653,52.1,47.9
E00152654,48,52
E00152655,49.5,50.5
E00152656,55.2,44.8
E00152657,49.2,50.8
E00152658,49.3,50.7
E00152659,46,54
E00152660,50.5,49.5
E00152661,43.6,56.4
E00152662,49.1,50.9
E00152663,42.9,57.1
E00152664,52.1,47.9
E00152665,48.7,51.3
E00152666,54,46
E00152667,48.4,51.6
E00152668,57,43
E00152669,50.2,49.8
E00152670,51.7,48.3
E00152672,51.1,48.9
E00152673,46.9,53.1
E00152674,52.2,47.8
E00152675,46.8,53.2
E00152676,48.5,51.5
E00152677,53.3,46.7
E00152679,50.5,49.5
E00152680,53.3,46.7
E00152681,52.4,47.6
E00153385,50.4,49.6
E00153418,53.3,46.7
E00153419,49.8,50.2
E00153420,53.5,46.5
E00153421,51.7,48.3
E00153422,50.1,49.9
E00153423,54,46
E00153424,49.3,50.7
E00153425,54.5,45.5
E00153426,50.8,49.2
E00153427,53.3,46.7
E00153428,47.3,52.7
