geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00090859,90,10
E00090860,94.7,5.3
E00090865,91.7,8.3
E00090885,88.7,11.3
E00090887,91.3,8.7
E00090889,87.4,12.6
E00090890,82.4,17.6
E00090891,90.2,9.8
E00090895,90.6,9.4
E00090896,86.1,13.9
E00090897,88.9,11.1
E00090898,89.5,10.5
E00090911,87.9,12.1
E00090912,85.2,14.8
E00090913,88.3,11.7
E00090914,88.5,11.5
E00090915,87.4,12.6
E00090916,92,8
E00090917,88.9,11.1
E00091901,88.3,11.7
E00091902,94.7,5.3
E00091903,93.7,6.3
E00091904,93,7
E00091905,92.3,7.7
E00091906,92.5,7.5
E00091907,92.1,7.9
E00108584,94.7,5.3
E00108741,94.8,5.2
E00108742,92.6,7.4
E00152265,94.8,5.2
E00152266,92.8,7.2
E00152283,97.9,2.1
E00152284,96.4,3.6
E00152285,94.8,5.2
E00152286,97.5,2.5
E00152287,98.3,1.7
E00152288,96.9,3.1
E00152289,97,3
E00152290,98.7,1.3
E00152291,97.7,2.3
E00152292,97.4,2.6
E00152293,96.6,3.4
E00152294,96.7,3.3
E00152496,62.2,37.8
E00152497,66.8,33.2
E00152498,71,29
E00152499,77.5,22.5
E00152500,78,22
E00152502,80.7,19.3
E00152503,86.6,13.4
E00152504,67.6,32.4
E00152506,74.6,25.4
E00152507,69.1,30.9
E00152508,72.3,27.7
E00152569,84.6,15.4
E00152570,89.4,10.6
E00152571,86.9,13.1
E00152572,88,12
E00152573,88.4,11.6
E00152574,86,14
E00152590,89.4,10.6
E00152591,89.7,10.3
E00152592,87.7,12.3
E00152636,59.7,40.3
E00152637,80.6,19.4
E00152638,92.5,7.5
E00152639,41.4,58.6
E00152640,78.6,21.4
E00152641,86.1,13.9
E00152642,85.6,14.4
E00152643,73.1,26.9
E00152644,73.1,26.9
E00152645,74.6,25.4
E00152646,84.4,15.6
E00152647,81.8,18.2
E00152648,80.6,19.4
E00152649,75.1,24.9
E00152650,73.8,26.2
E00152651,90.6,9.4
E00152652,82.5,17.5
E00152653,77.9,22.1
E00152654,51.8,48.2
E00152655,84.8,15.2
E00152656,47,53
E00152657,74.9,25.1
E00152658,72,28
E00152659,60.3,39.7
E00152660,81.8,18.2
E00152661,79.4,20.6
E00152662,78.9,21.1
E00152663,74.3,25.7
E00152664,79.5,20.5
E00152665,72.2,27.8
E00152666,87.9,12.1
E00152667,72.6,27.4
E00152668,79,21
E00152669,80.1,19.9
E00152670,79.9,20.1
E00152672,87.4,12.6
E00152673,73,27
E00152674,64.5,35.5
E00152675,75.4,24.6
E00152676,76.1,23.9
E00152677,88.2,11.8
E00152679,86.1,13.9
E00152680,89.5,10.5
E00152681,89.2,10.8
E00153385,72.1,27.9
E00153418,98.1,1.9
E00153419,91.5,8.5
E00153420,95.8,4.2
E00153421,92.2,7.8
