geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00090859,10.8,13.4,61.3,14.4
E00090860,8.8,16.7,54.4,20.1
E00090865,5.4,23,59.5,12.2
E00090885,10.1,10.1,61.2,18.6
E00090887,9,26.9,50.7,13.4
E00090889,8.9,14.5,61,15.6
E00090890,12.7,13.3,57.8,16.2
E00090891,9.1,19.4,57.6,13.9
E00090895,15.6,16.1,51.6,16.7
E00090896,5.6,20.4,56.8,17.3
E00090897,8.2,12.9,66.1,12.9
E00090898,14.4,13.8,57.5,14.4
E00090911,12.2,17.8,43.9,26.1
E00090912,12.3,17.5,55.7,14.6
E00090913,9.3,17.2,51.5,22.1
E00090914,12.7,17.2,55.4,14.6
E00090915,8.1,22.6,58.1,11.3
E00090916,6.6,17.9,60.4,15.1
E00090917,9.9,21.2,51.9,17
E00091901,10.2,20.5,58,11.4
E00091902,10.7,19.2,54.2,15.8
E00091903,16.8,17.4,44.1,21.7
E00091904,12.2,17.4,57.4,13
E00091905,14.3,15,55.8,15
E00091906,8.6,16.8,53.4,21.1
E00091907,12.5,23.1,53.2,11.1
E00108584,16.5,16.1,52,15.4
E00108741,16.8,20.1,43,20.1
E00108742,14.9,22.8,43.9,18.4
E00152265,11.7,23.3,50.5,14.6
E00152266,18.2,16.7,53.1,12
E00152283,10.1,17.4,65.2,7.2
E00152284,11.8,19.9,51.6,16.8
E00152285,11.6,21.1,55.8,11.6
E00152286,15.7,20.3,50,14
E00152287,8.7,20.1,59.8,11.4
E00152288,9.9,18.2,59.7,12.2
E00152289,6,22.4,64.2,7.5
E00152290,10.3,24,52.1,13.7
E00152291,14.4,22.2,53.3,10.2
E00152292,14.3,19.7,53.7,12.2
E00152293,14.1,28.1,48.4,9.4
E00152294,12.2,25,46.5,16.3
E00152496,12.4,14.1,55.9,17.6
E00152497,7.7,13.2,65,14.1
E00152498,10.5,14.3,61.9,13.3
E00152499,8.6,14.6,63.8,13
E00152500,8.6,15.3,66.3,9.8
E00152502,5.7,12.8,68.1,13.5
E00152503,14.2,17,63.1,5.7
E00152504,4.7,13.8,69.4,12.1
E00152506,14.4,12.4,60.3,12.9
E00152507,9.9,11.1,59.9,19.1
E00152508,7.7,23.2,55.5,13.5
E00152569,12.1,16.1,54.4,17.4
E00152570,13.9,22.4,47.9,15.8
E00152571,9.7,17.5,66.9,5.8
E00152572,8.5,16.3,64.7,10.5
E00152573,10.6,16.8,62.1,10.6
E00152574,8.5,24,58.1,9.3
E00152590,14.2,17.7,53.5,14.6
E00152591,10,19.3,62.9,7.9
E00152592,12.9,7.1,54.1,25.9
E00152636,11.7,17.9,57.4,13
E00152637,7.3,18.2,57.7,16.8
E00152638,11.3,21.3,60,7.3
E00152639,5.4,9.4,72.4,12.8
E00152640,10.7,16,51.3,22
E00152641,11.1,17.9,60.5,10.5
E00152642,8,24,58,10
E00152643,7.8,11.9,61.5,18.9
E00152644,4.2,18.5,68.1,9.2
E00152645,9.9,16.2,57,16.9
E00152646,8.4,19.1,64.6,7.9
E00152647,11.2,21.6,52,15.2
E00152648,10.3,22.1,60.7,6.9
E00152649,9.6,20,53.9,16.5
E00152650,9.9,21.4,63.4,5.3
E00152651,9.1,22.7,61.4,6.8
E00152652,8.8,17.7,63.7,9.7
E00152653,8.9,16.9,58.9,15.3
E00152654,10.4,27.8,51.3,10.4
E00152655,8.8,19,65.7,6.6
E00152656,11.1,9.5,64.5,14.9
E00152657,6.1,17,67.4,9.6
E00152658,6,14.8,65.9,13.2
E00152659,6.8,16.7,61.7,14.8
E00152660,14.5,13,52.2,20.3
E00152661,7.7,13.4,63.4,15.5
E00152662,13.9,13.9,54.5,17.8
E00152663,6.4,11.1,71.1,11.5
E00152664,5.4,22.5,62.8,9.3
E00152665,5.7,8,61.5,24.7
E00152666,8.7,25.4,60.1,5.8
E00152667,6.2,16.6,64.8,12.4
E00152668,11,17.8,66.1,5.1
E00152669,8.4,15,60.7,15.9
E00152670,10.8,13.5,61,14.7
E00152672,10.5,15.7,62.8,11
E00152673,9.8,12.2,66.5,11.6
E00152674,9,9.6,66.7,14.7
E00152675,8.9,13,66.1,12
E00152676,7.8,9.4,66.4,16.4
E00152677,11.7,17.1,54.1,17.1
E00152679,14.3,13.4,53.6,18.8
E00152680,22.2,25.9,39.5,12.3
E00152681,12.6,21.3,50.4,15.7
E00153385,4.8,15.4,64.4,15.4
E00153418,12.1,19.7,56.8,11.4
E00153419,11.1,18.2,58.6,12.1
E00153420,9.8,23.8,56.6,9.8
E00153421,9.4,18.8,56.2,15.6
E00153422,10.1,21.2,57.7,11.1
E00153423,15.2,30.3,47,7.6
E00153424,15.3,22.2,47.9,14.6
E00153425,22,22,41.5,14.6
E00153426,11,21.3,53.7,14
E00153427,20.7,20.7,51.7,6.9
E00153428,15.4,21.8,46.2,16.7
E00153429,15.4,17.3,53.8,13.5
E00153430,17.4,24.8,40.4,17.4
E00153431,6,16,58,20
E00153432,16.4,16.4,43.6,23.6
E00153433,11.1,21.1,51.1,16.7
E00153434,16.1,25,48.2,10.7
E00153435,8.8,26.5,55.9,8.8
E00153436,11.8,19.1,52.2,16.9
E00153437,10.1,20.3,63.3,6.3
E00153438,15.3,19.1,49.7,15.9
E00153439,13.8,26,44.7,15.4
E00153441,10.3,13.2,55.9,20.6
E00153442,18.6,20.9,42.8,17.7
E00153443,14.3,21.9,51.4,12.4
E00153444,12.5,19.4,53.5,14.6
E00153445,17.5,18.6,50.5,13.4
E00153446,6.9,17.7,65.1,10.3
E00153447,11.6,23.1,54.5,10.7
E00153448,13.1,20.4,51.8,14.7
E00153449,15.7,20.4,48.1,15.7
E00153473,10.6,21.1,59.2,9.2
E00153474,7.6,20.9,65.1,6.4
E00153475,6.7,17.2,66.1,10
E00153476,7.5,20.8,65.3,6.4
E00153477,8.5,18.8,61.8,10.9
E00153478,6.2,16.8,65.8,11.2
E00153479,6.4,16,66.3,11.2
E00153480,8.6,21.5,58.9,11
E00153481,5.8,17.3,67.1,9.8
E00153483,4.7,17.1,68.9,9.3
E00153484,10.4,23.9,55.2,10.4
E00153485,7.8,15,60.5,16.8
E00153487,10,21.9,56.3,11.9
E00153488,10.3,22.1,58.6,9
E00153489,9.4,20.1,59.7,10.8
E00153490,9.2,17,61.4,12.4
E00153491,11.4,27.8,56.3,4.5
E00153492,5.4,15.2,69.1,10.3
E00153493,10.1,16.6,61.5,11.8
E00153494,6,17.9,66.9,9.3
E00153496,6.1,17.8,66.7,9.4
E00153497,9.9,18.8,63.9,7.4
E00153498,6.5,17.4,65.2,11
E00153499,10.5,21.6,55.8,12.1
E00153500,7.5,18.8,65,8.8
E00153501,7.6,14.8,66.2,11.4
E00153502,13.1,17.9,60.7,8.3
E00153503,8.4,16.8,66,8.8
E00153504,5.2,19.8,67.7,7.3
E00153506,6.3,18.3,63.5,11.9
E00153507,5.7,21,60,13.3
E00153508,8.1,22.8,61.1,8.1
E00153509,3.6,22.5,67.4,6.5
E00153510,7.8,15.5,67.2,9.5
E00153511,5.9,18.3,62.1,13.7
E00153512,6,20.9,66.4,6.7
E00153513,12.1,16.9,59.7,11.3
E00153514,11.9,16.7,68.3,3.2
E00153516,6.7,20.7,64,8.7
E00153517,7.6,16.1,65.2,11.2
E00153518,11.1,17.5,63.7,7.6
E00153519,6.5,18.1,65.8,9.7
E00153520,6.4,22,60.7,11
E00153521,9.8,23.1,60,7.1
E00153522,7.9,24.7,59.5,7.9
E00153523,10.1,14.8,68.8,6.3
E00153524,11,17.4,65.8,5.8
E00153525,2.7,13.4,73.8,10.1
E00153526,4.1,17.8,59.8,18.3
E00153527,11.2,21.3,62.2,5.3
E00153528,9.3,18.1,59.7,13
E00153529,9.8,21.4,61.6,7.1
E00153530,12.2,20.9,57.6,9.4
E00153531,6.9,22.5,62.3,8.2
E00153532,5.2,20.2,67.8,6.7
E00153533,6.3,21,61.5,11.2
E00153534,5.8,24.6,60.1,9.4
E00153535,10,19.2,66.7,4.2
E00153536,3.9,16.5,70.1,9.4
E00153537,6.1,14.4,68,11.6
E00153538,10.5,15.6,63.8,10.1
E00153539,9.3,20.8,63.9,6
E00153540,7.7,18.7,64.5,9
E00153542,11.4,28.9,47.4,12.3
E00153543,5,12.9,71.2,10.8
E00153544,9,17.6,62.8,10.6
E00153548,14,17.1,48.1,20.9
E00153549,14.7,19.2,54.2,11.9
E00153550,10.8,20.9,55.7,12.7
E00153553,11.6,22.3,57,9.1
E00153554,10.2,18.9,63.8,7.1
E00153556,13.4,21.8,54.6,10.1
E00153557,18,19.7,53.3,9
E00153558,7.3,19.3,61.5,11.9
E00153559,11.9,18.6,57.5,11.9
E00153560,16.1,17.9,44.6,21.4
E00153568,10.6,24.2,50,15.2
E00153569,14,23.1,54.5,8.4
E00153570,11.8,21.9,54.9,11.4
E00153571,11.7,20,55.9,12.4
E00153572,6.7,22,64,7.3
E00153573,10.8,18,64.7,6.5
E00153574,10.3,21.1,57.1,11.4
E00153575,5.1,20.2,62.1,12.6
E00153576,12.6,23.3,53.4,10.7
E00153577,18.8,17.7,54.2,9.4
E00153578,6.1,24.2,55.6,14.1
E00153579,11.1,25.9,57.4,5.6
E00153580,10.2,26,59.8,3.9
E00153581,15.3,32.1,44.5,8
E00153582,9,20.3,64.7,6
E00153583,11.8,27.9,52.2,8.1
E00153584,11.1,20.6,59.5,8.7
E00153585,7.6,14.6,66.7,11.1
E00153586,10.7,17.4,57,14.9
E00153587,10.6,19.1,62.8,7.4
E00153588,12.2,22.3,56.8,8.6
E00153589,12.8,25.6,56.4,5.1
E00153590,12.1,17.2,53.5,17.2
E00153610,12.7,24.6,55.2,7.5
E00153613,13.4,19.1,58.6,8.9
E00153614,9.5,27.4,51.6,11.6
E00153630,11.3,22.1,55.9,10.8
E00153631,16.3,19.8,47.1,16.9
E00153633,10.5,18.7,62,8.8
E00153637,10.8,22.8,56.3,10.1
E00153638,6.2,15.4,63.1,15.4
E00153639,16.7,20.2,52.6,10.5
E00153656,11.3,16,58.5,14.2
E00153657,4.8,21.8,62.9,10.5
E00153658,9.4,18.8,59.4,12.5
E00153659,10.6,19.1,62.4,7.8
E00153660,12.3,19.6,60.1,8
E00153661,14.3,17.7,59.4,8.6
E00153662,5.5,21.6,66.3,6.5
E00153663,11.7,20,60,8.3
E00153664,12.9,21.3,55.9,9.9
E00153665,8.5,26.1,55.9,9.6
E00153666,9.8,24.2,58.8,7.2
E00153667,5.4,21,65.3,8.4
E00153668,10.7,23.8,65.5,0
E00153669,10,18.7,65.3,6
E00153670,11,21.2,59.3,8.5
E00153694,9.2,28.4,51.8,10.6
E00153696,12,16.9,61.3,9.9
E00153697,19.2,26.4,45.6,8.8
E00153698,10.9,18.3,62.3,8.6
E00153699,11.7,25.8,50.8,11.7
E00153700,12.1,20.6,57,10.3
E00153701,12.7,18.3,57.9,11.1
E00153702,17.4,16.8,61.7,4
E00153704,14.9,17.8,56.4,10.9
E00153705,11,17.8,58.9,12.3
E00153706,9.7,17.4,63.9,9
E00153707,12.3,22.1,57.4,8.2
E00153708,10,19.1,50.9,20
E00153709,13.2,16.2,55.9,14.7
E00153710,15.3,23.4,49.2,12.1
E00153711,12.3,21.9,49.1,16.7
E00153712,14.2,17.9,59.7,8.2
E00153713,15.1,17.6,48.7,18.5
E00153714,18.5,16.1,49.4,16.1
E00153715,16.4,22.6,46.5,14.5
E00153716,13.3,16.7,51.3,18.7
E00153717,12.2,17.8,56.3,13.6
E00153718,10.2,19.4,52.8,17.6
E00153719,14.4,12.4,47.4,25.8
E00153720,5.7,20.6,58.2,15.6
E00153721,5.5,13.1,70.9,10.5
E00165838,13.8,7.4,61.7,17
E00165839,4.3,19.5,66.4,9.8
E00169930,4.8,16,68.1,11.2
E00169931,3.6,21.9,68.9,5.6
E00169932,12.7,16.7,61.3,9.3
E00169933,8.8,14.1,68.2,8.8
E00169934,8.4,11.8,70,9.7
E00169935,7,18,62,13
E00169936,18.5,15.4,56.9,9.2
E00169947,17.6,23.5,35.3,23.5
E00169948,33.2,25.2,26.1,15.5
E00169949,4.4,16.9,64.4,14.4
E00169950,8.1,23.2,61.6,7.1
E00169951,8.4,17.8,61.3,12.6
E00169952,11.5,18.4,62.6,7.5
E00169953,7.5,16.3,68.8,7.5
E00169954,13.1,13.7,60.6,12.6
E00173718,14.1,20,48.6,17.3
E00173719,9.8,20.7,57.1,12.5
E00173922,8.3,15.5,54.1,22.1
E00173923,10.4,14.6,64.6,10.4
E00173924,7.5,27.7,54.1,10.7
E00183331,15.9,19.8,50.8,13.5
E00183334,2.9,10.3,70.6,16.2
E00183335,10.8,14.6,69.3,5.2
E00183337,6.5,1.1,60.9,31.5
E00183349,2.9,8.6,67.8,20.7
E00183373,2.5,11.4,75.7,10.4
E00183386,2.7,12,70.7,14.7
E00183396,4.2,14.2,67.7,13.9
E00183402,14.3,16.9,49.4,19.5
E00183407,10.4,18.9,51.9,18.9
E00183419,13.4,17.1,53.7,15.9
