geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00090859,93.8,0,6.3
E00090860,95.2,1.2,3.7
E00090865,91.9,4.4,3.7
E00090885,89.7,1.9,8.4
E00090887,97.1,1.4,1.4
E00090889,91.4,1.5,7.1
E00090890,82.9,2,15.1
E00090891,90.4,3.6,6
E00090895,94.1,2.2,3.8
E00090896,90.7,1.6,7.8
E00090897,90.3,3.7,6
E00090898,91.6,2.9,5.5
E00090911,92.9,2.2,4.9
E00090912,90.2,2.5,7.3
E00090913,88.6,3.7,7.7
E00090914,94.1,1.3,4.6
E00090915,93,0,7
E00090916,93.3,1.4,5.2
E00090917,93.1,1.6,5.3
E00091901,93.3,1.7,5
E00091902,96.7,2.2,1.1
E00091903,94.8,2.1,3.1
E00091904,94.2,1.7,4.1
E00091905,90.7,1.7,7.7
E00091906,94.7,2.3,3
E00091907,93.5,2.5,4
E00108584,93.4,2.5,4.2
E00108741,96.3,1.2,2.4
E00108742,94.6,1.7,3.8
E00152265,95.9,1,3.1
E00152266,95.5,1.1,3.4
E00152283,98.2,0.7,1.1
E00152284,96.7,1.2,2.1
E00152285,97.4,0.6,1.9
E00152286,98.6,0.6,0.8
E00152287,97.1,0.3,2.6
E00152288,96.9,1.1,2
E00152289,98.2,0.4,1.5
E00152290,98,1,1
E00152291,97.4,0.3,2.3
E00152292,98.4,0,1.6
E00152293,99.7,0,0.3
E00152294,95.9,0.8,3.3
E00152496,64.2,6.6,29.2
E00152497,72,2.8,25.2
E00152498,73.7,1.1,25.3
E00152499,80,2.5,17.5
E00152500,83.2,1.1,15.7
E00152502,84.8,4,11.2
E00152503,93.3,1.8,5
E00152504,75.2,2.2,22.6
E00152506,78.2,3.5,18.3
E00152507,73.8,4.1,22.1
E00152508,78.6,1.9,19.5
E00152569,86.6,1.8,11.6
E00152570,93.4,1.1,5.6
E00152571,87.9,3.1,8.9
E00152572,89.4,1.8,8.8
E00152573,92.4,0,7.6
E00152574,90.6,0.8,8.6
E00152590,94,0.5,5.5
E00152591,92.1,0.9,6.9
E00152592,88.3,1.3,10.4
E00152636,69.2,5.6,25.2
E00152637,83.6,2.9,13.5
E00152638,94,0.7,5.2
E00152639,53.4,3.2,43.4
E00152640,83.6,3.9,12.5
E00152641,87,3.5,9.5
E00152642,89.8,1.3,8.9
E00152643,77.9,1.1,21
E00152644,85.3,2.4,12.2
E00152645,78.6,3.3,18.1
E00152646,88.6,1.5,9.9
E00152647,87.5,1.8,10.7
E00152648,86.5,1.5,12
E00152649,78.4,4.8,16.7
E00152650,78.6,3.6,17.9
E00152651,92.5,1.3,6.3
E00152652,82.5,1.5,16
E00152653,81,3.5,15.5
E00152654,68.7,1.2,30.1
E00152655,91.9,1.6,6.5
E00152656,62.4,8.4,29.2
E00152657,81.5,2.8,15.7
E00152658,76.8,5.7,17.5
E00152659,64.3,3.4,32.4
E00152660,84.6,1.4,14
E00152661,81.3,4.7,14
E00152662,83.7,2.2,14.1
E00152663,77.4,0.6,22.1
E00152664,84.2,2.3,13.5
E00152665,78.4,2.3,19.4
E00152666,91,1.1,7.9
E00152667,82.8,1.2,16
E00152668,82.8,1.4,15.8
E00152669,88.8,1.3,9.9
E00152670,85,0.6,14.4
E00152672,89.9,2.3,7.8
E00152673,75.9,1.3,22.8
E00152674,70.9,1.2,27.9
E00152675,75.3,2.7,22
E00152676,82.3,0.4,17.2
E00152677,93.8,2.4,3.8
E00152679,92.9,2,5.1
E00152680,93.9,1.3,4.8
E00152681,92.8,0.8,6.4
E00153385,77.1,0.9,22.1
E00153418,99.1,0,0.9
E00153419,91.3,1.9,6.7
E00153420,96.9,1,2.1
E00153421,93.6,0.5,5.9
E00153422,91.7,1.4,6.9
E00153423,92.5,1.2,6.2
E00153424,91.9,2.1,6
E00153425,93.2,3.2,3.7
E00153426,97.5,0.6,1.9
E00153427,97.6,1.2,1.2
E00153428,94.6,2,3.4
E00153429,97.2,1.1,1.8
E00153430,95.8,0.4,3.8
E00153431,90,1,9
E00153432,97.5,0,2.5
E00153433,95.1,1,3.9
E00153434,97.7,0.5,1.8
E00153435,92.7,2,5.3
E00153436,94.5,1,4.5
